#  aims_uuid : BFD204DD-BB33-4075-A8DE-E6786CBBB968                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.76939690        0.00776322        0.73147477        0.02563530        0.00452362
       -9.98998999        1.00450214        0.01143785        0.95390531        0.03302828        0.00613070
       -9.97997998        0.70222822        0.00678856        0.65649567        0.03447672        0.00446727
       -9.96996997        0.39234207        0.00463756        0.35866025        0.02558542        0.00345884
       -9.95995996        0.49984473        0.00929816        0.45596649        0.03020973        0.00437035
       -9.94994995        0.27843940        0.00209376        0.25846582        0.01576569        0.00211413
       -9.93993994        0.34241937        0.00172578        0.32093837        0.01730141        0.00245382
       -9.92992993        0.39089198        0.00149875        0.36836066        0.01828257        0.00275000
       -9.91991992        0.40459081        0.00141495        0.38182031        0.01846361        0.00289194
       -9.90990991        0.29753223        0.00182212        0.28062801        0.01341810        0.00166400
       -9.89989990        0.32847046        0.00266186        0.30916301        0.01477861        0.00186698
       -9.88988989        0.93630129        0.00408143        0.88825933        0.03772879        0.00623174
       -9.87987988        0.63298505        0.00214974        0.61252440        0.01634748        0.00196343
       -9.86986987        0.65435492        0.00439383        0.62999705        0.01753007        0.00243396
       -9.85985986        0.23316546        0.00401658        0.21639614        0.01037701        0.00237573
       -9.84984985        0.23408967        0.00335302        0.21841935        0.00998812        0.00232918
       -9.83983984        0.21631488        0.00244318        0.20263132        0.00916665        0.00207372
       -9.82982983        0.19142780        0.00169818        0.17968440        0.00824152        0.00180370
       -9.81981982        0.16544066        0.00120155        0.15524323        0.00741849        0.00157738
       -9.80980981        0.13835346        0.00095331        0.12930781        0.00669757        0.00139476
       -9.79979980        0.29190730        0.01245399        0.26243968        0.01460490        0.00240874
       -9.78978979        0.35158972        0.00799927        0.31613788        0.02372364        0.00372892
       -9.77977978        0.64015837        0.00819145        0.58077628        0.04456112        0.00662953
       -9.76976977        0.73055861        0.01120489        0.66972851        0.04358666        0.00603854
       -9.75975976        1.11759697        0.01177646        1.04167589        0.05724899        0.00689563
       -9.74974975        0.50094816        0.00560677        0.45975202        0.03182736        0.00376201
       -9.73973974        0.53101999        0.00616703        0.48460350        0.03609427        0.00415519
       -9.72972973        0.53207647        0.00619714        0.48244419        0.03887560        0.00455955
       -9.71971972        0.48659371        0.00569820        0.43706363        0.03900992        0.00482196
       -9.70970971        0.43290505        0.00483813        0.38449415        0.03840233        0.00517043
       -9.69969970        0.53344909        0.00549746        0.47541771        0.04594008        0.00659384
       -9.68968969        0.41450455        0.00390528        0.37161762        0.03474968        0.00423196
       -9.67967968        0.40788718        0.00363383        0.36562093        0.03436728        0.00426515
       -9.66966967        0.59838959        0.00451435        0.53774553        0.04898510        0.00714461
       -9.65965966        0.33526928        0.00272561        0.29835508        0.03042551        0.00376309
       -9.64964965        0.37453047        0.00332090        0.33508724        0.03202221        0.00410012
       -9.63963964        0.48597078        0.00518090        0.43807684        0.03741645        0.00529660
       -9.62962963        0.67185639        0.00893431        0.61457907        0.04172630        0.00661671
       -9.61961962        1.02718534        0.02327999        0.94874364        0.04656212        0.00859959
       -9.60960961        0.35367396        0.00493860        0.31589166        0.02923385        0.00360985
       -9.59959960        0.44535741        0.00453887        0.40191076        0.03475802        0.00414977
       -9.58958959        0.54533541        0.00412115        0.49639146        0.03999266        0.00483014
       -9.57957958        0.62919283        0.00312479        0.58011191        0.04062604        0.00533009
       -9.56956957        0.51524836        0.00164045        0.47883741        0.03075953        0.00401097
       -9.55955956        0.62982406        0.00151626        0.58946276        0.03439007        0.00445498
       -9.54954955        0.41939707        0.00184902        0.38991337        0.02396404        0.00367064
       -9.53953954        0.24458347        0.00149192        0.22681840        0.01390587        0.00236728
       -9.52952953        0.28177038        0.00065765        0.25870297        0.01878798        0.00362177
       -9.51951952        0.40511550        0.00106568        0.36440073        0.03339417        0.00625493
       -9.50950951        0.57121437        0.00209566        0.49779586        0.06049706        0.01082580
       -9.49949950        0.77824146        0.00340183        0.70906062        0.05651640        0.00926261
       -9.48948949        0.19071143        0.00079411        0.17394901        0.01436484        0.00160348
       -9.47947948        0.15521289        0.00083687        0.13405090        0.01793603        0.00238909
       -9.46946947        0.28768995        0.00265784        0.24125129        0.03708896        0.00669186
       -9.45945946        0.45483974        0.00525035        0.39561390        0.04584574        0.00812975
       -9.44944945        0.44863754        0.00321276        0.39465873        0.04313498        0.00763107
       -9.43943944        0.09108722        0.00089521        0.07817608        0.00975420        0.00226173
       -9.42942943        0.01316928        0.00015414        0.01042391        0.00213938        0.00045184
       -9.41941942        0.08138424        0.00036222        0.07299938        0.00621318        0.00180946
       -9.40940941        0.18277444        0.00098267        0.16630801        0.01214395        0.00333982
       -9.39939940        0.30752670        0.00199401        0.28110462        0.01951743        0.00491064
       -9.38938939        0.29569971        0.00304920        0.26182997        0.02485900        0.00596154
       -9.37937938        0.28484063        0.00330768        0.25511195        0.02075254        0.00566846
       -9.36936937        0.42012032        0.00459166        0.38964787        0.02029402        0.00558678
       -9.35935936        0.15182123        0.00075723        0.13625121        0.01230040        0.00251240
       -9.34934935        0.06149493        0.00034777        0.05320055        0.00697557        0.00097104
       -9.33933934        0.14420150        0.00216552        0.13336876        0.00754180        0.00112541
       -9.32932933        0.23218720        0.00404030        0.21654945        0.00953999        0.00205746
       -9.31931932        0.34666712        0.00635151        0.32226252        0.01402201        0.00403109
       -9.30930931        0.44844609        0.00820593        0.41597924        0.01863208        0.00562884
       -9.29929930        0.34804121        0.00546634        0.32074537        0.01727608        0.00455342
       -9.28928929        0.27262420        0.00334015        0.24853060        0.01671429        0.00403916
       -9.27927928        0.27618612        0.00243114        0.24940872        0.01994454        0.00440173
       -9.26926927        0.56787093        0.01256819        0.50485266        0.04076968        0.00968040
       -9.25925926        0.12165396        0.00428180        0.10768076        0.00762360        0.00206780
       -9.24924925        0.23550902        0.00361135        0.21515769        0.01396780        0.00277217
       -9.23923924        0.31607591        0.00329697        0.28796555        0.02105319        0.00376021
       -9.22922923        0.37971516        0.00342395        0.34152829        0.02973408        0.00502883
       -9.21921922        0.44120580        0.00389415        0.39117556        0.03974769        0.00638840
       -9.20920921        0.44074371        0.00476979        0.38546616        0.04351897        0.00698879
       -9.19919920        0.33391164        0.00319933        0.30537669        0.02149990        0.00383572
       -9.18918919        0.45150230        0.00451130        0.41325983        0.02857534        0.00515583
       -9.17917918        0.28449381        0.00090196        0.26339884        0.01782142        0.00237160
       -9.16916917        0.51779058        0.00132911        0.47859681        0.03379467        0.00406998
       -9.15915916        1.02463236        0.00200592        0.94146938        0.07415314        0.00700392
       -9.14914915        0.27135316        0.00165340        0.24686612        0.02042903        0.00240461
       -9.13913914        0.84175398        0.00968269        0.74777200        0.07550208        0.00879720
       -9.12912913        0.65858646        0.02246010        0.59634319        0.03470639        0.00507679
       -9.11911912        0.34561299        0.00981925        0.31550303        0.01757350        0.00271721
       -9.10910911        0.79621883        0.01440358        0.73510757        0.04007112        0.00663656
       -9.09909910        1.47143145        0.03506216        1.36655889        0.05997426        0.00983614
       -9.08908909        1.13236598        0.01954002        1.06334645        0.04281841        0.00666111
       -9.07907908        1.10909218        0.01792089        1.04412183        0.04047801        0.00657145
       -9.06906907        0.94200650        0.01449655        0.88479174        0.03669112        0.00602709
       -9.05905906        0.96681584        0.01461957        0.90738752        0.03818582        0.00662293
       -9.04904905        1.23988502        0.01927910        1.16455288        0.04779338        0.00825965
       -9.03903904        1.09529819        0.01326363        1.02704189        0.04645234        0.00854033
       -9.02902903        0.51084266        0.01012847        0.46868134        0.02668327        0.00534958
       -9.01901902        0.51018866        0.01154743        0.46409388        0.02882121        0.00572614
       -9.00900901        0.50168427        0.01337293        0.45162409        0.03066255        0.00602470
       -8.99899900        0.81510368        0.02025469        0.71820652        0.06547161        0.01117086
       -8.98898899        0.40490161        0.01715748        0.35776198        0.02470145        0.00528070
       -8.97897898        0.39505939        0.01295396        0.35760389        0.02030359        0.00419795
       -8.96896897        0.60206307        0.02377369        0.54774795        0.02518218        0.00535925
       -8.95895896        1.03901950        0.04265599        0.94722690        0.04037990        0.00875672
       -8.94894895        0.70822270        0.03193497        0.63700046        0.03232993        0.00695733
       -8.93893894        0.50896295        0.01613582        0.47077356        0.01802492        0.00402865
       -8.92892893        0.56248286        0.01700790        0.51997304        0.02093153        0.00457039
       -8.91891892        0.57831539        0.01662909        0.53231251        0.02420389        0.00516989
       -8.90890891        0.51418769        0.01493962        0.47080209        0.02335333        0.00509264
       -8.89889890        0.55022341        0.01488227        0.50657304        0.02368230        0.00508579
       -8.88888889        0.63011841        0.01516176        0.58497715        0.02465813        0.00532137
       -8.87887888        0.79963968        0.01869144        0.74877558        0.02632013        0.00585253
       -8.86886887        0.99138663        0.02793355        0.93148709        0.02595748        0.00600852
       -8.85885886        1.17826086        0.03408254        1.10798508        0.02920586        0.00698737
       -8.84884885        1.38831443        0.03817242        1.30991576        0.03265553        0.00757072
       -8.83883884        1.60211152        0.04183937        1.51216247        0.03919919        0.00891048
       -8.82882883        1.64124721        0.04441545        1.54451886        0.04243961        0.00987329
       -8.81881882        1.46027319        0.05147723        1.37782633        0.02376933        0.00720030
       -8.80880881        2.07975058        0.08166692        1.95593595        0.03185513        0.01029259
       -8.79879880        2.14033655        0.08974235        2.01865750        0.02308441        0.00885229
       -8.78878879        2.32767052        0.08902841        2.20959468        0.02000402        0.00904342
       -8.77877878        1.81824705        0.08357952        1.70739141        0.01963382        0.00764229
       -8.76876877        1.67798551        0.06493773        1.58122180        0.02295281        0.00887317
       -8.75875876        1.41423945        0.05621604        1.32487827        0.02448037        0.00866477
       -8.74874875        1.01563272        0.03606942        0.95264982        0.02059192        0.00632156
       -8.73873874        1.40902303        0.03773112        1.33852404        0.02555213        0.00721574
       -8.72872873        1.47859814        0.04756383        1.39557278        0.02778519        0.00767635
       -8.71871872        1.14681834        0.03911225        1.07538198        0.02547602        0.00684809
       -8.70870871        0.83102617        0.03049374        0.77429274        0.02076888        0.00547081
       -8.69869870        0.80283995        0.02874173        0.74919134        0.01990670        0.00500018
       -8.68868869        0.74301255        0.02688211        0.69151021        0.01996332        0.00465692
       -8.67867868        0.82426664        0.02810892        0.76698522        0.02406386        0.00510865
       -8.66866867        1.87770359        0.05873565        1.76319892        0.04588587        0.00988315
       -8.65865866        1.03168194        0.03190070        0.94988438        0.04210568        0.00779118
       -8.64864865        1.40511786        0.03732104        1.31633089        0.04386070        0.00760524
       -8.63863864        0.97240045        0.03001869        0.90459459        0.03224790        0.00553927
       -8.62862863        2.38145958        0.04522155        2.17519655        0.13824044        0.02280104
       -8.61861862        0.83704057        0.02845478        0.76961391        0.03310265        0.00586924
       -8.60860861        1.30050949        0.03444390        1.21278112        0.04594832        0.00733614
