#  aims_uuid : 423CB2F0-46F7-4054-A0D7-B2ADBCC3D8ED                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.106688 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.89331207        0.87441469        0.06759984        0.75159864        0.04854784        0.00611979        0.00054858
       -4.88330206        2.27177820        0.19148004        1.92592256        0.13766465        0.01584161        0.00086933
       -4.87329205        1.88739620        0.09520711        1.63072508        0.14647699        0.01345482        0.00153220
       -4.86328204        0.27799998        0.01926561        0.24358269        0.01321487        0.00178010        0.00015672
       -4.85327203        1.26199044        0.10424380        1.08257003        0.06696325        0.00768215        0.00053120
       -4.84326202        0.66415273        0.04712698        0.57766806        0.03478394        0.00362767        0.00094609
       -4.83325201        0.93414796        0.05900932        0.81098215        0.05780698        0.00544667        0.00090284
       -4.82324200        0.74344892        0.04210430        0.64372028        0.05251206        0.00459083        0.00052144
       -4.81323199        0.99520466        0.07334942        0.85121159        0.06357916        0.00647800        0.00058648
       -4.80322198        1.40733208        0.10993220        1.19855545        0.08884965        0.00919397        0.00080081
       -4.79321197        0.54885232        0.04218278        0.47422339        0.02853467        0.00368777        0.00022371
       -4.78320196        1.71733747        0.14793526        1.47148796        0.08641109        0.01078794        0.00071522
       -4.77319195        1.51081372        0.11325720        1.27799218        0.10786962        0.01060467        0.00109006
       -4.76318194        1.26668199        0.09470837        1.08571144        0.07642082        0.00913976        0.00070160
       -4.75317193        2.32854633        0.17129220        2.01270240        0.12816342        0.01509008        0.00129823
       -4.74316192        1.71263601        0.11218396        1.48068267        0.10704211        0.01150839        0.00121888
       -4.73315191        1.92051255        0.12734220        1.67065176        0.10907449        0.01191505        0.00152906
       -4.72314190        2.25152955        0.13891616        1.94535981        0.15156410        0.01421472        0.00147476
       -4.71313189        0.98063156        0.06803544        0.85279287        0.05239223        0.00645126        0.00095975
       -4.70312188        1.64668161        0.11665902        1.43655975        0.08192455        0.00989060        0.00164769
       -4.69311187        3.59733976        0.23486861        3.14811761        0.18858327        0.02202758        0.00374268
       -4.68310186        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -4.67309185        0.94647609        0.06623090        0.82971690        0.04433525        0.00496043        0.00123261
       -4.66308184        1.33518291        0.10081610        1.14575350        0.07838106        0.00881101        0.00142124
       -4.65307183        2.06252564        0.18731685        1.75492467        0.10786492        0.01101865        0.00140055
       -4.64306182        1.08289123        0.09697055        0.92752927        0.05080318        0.00641094        0.00117728
       -4.63305181        0.93145795        0.08533489        0.79078664        0.04740670        0.00662959        0.00130012
       -4.62304180        0.80991601        0.05932189        0.69181454        0.05091740        0.00684775        0.00101443
       -4.61303179        0.69109992        0.05733560        0.59189775        0.03600172        0.00516761        0.00069725
       -4.60302178        1.00866199        0.09487525        0.85960148        0.04714746        0.00642031        0.00061749
       -4.59301177        1.65005381        0.16624915        1.39550426        0.07719696        0.01033570        0.00076774
       -4.58300176        1.13882881        0.10014064        0.96289607        0.06570239        0.00909151        0.00099820
       -4.57299175        1.00988078        0.06552198        0.89248684        0.04510169        0.00563703        0.00113325
       -4.56298174        1.22732197        0.10346675        1.06149734        0.05304036        0.00764383        0.00167369
       -4.55297173        1.15597562        0.08875877        0.99826278        0.05921084        0.00801420        0.00172903
       -4.54296172        0.69744922        0.04407464        0.59832440        0.04741844        0.00656754        0.00106421
       -4.53295171        0.91156500        0.04484596        0.80825821        0.04858724        0.00815939        0.00171421
       -4.52294170        0.66113384        0.04730443        0.57760077        0.03050097        0.00484324        0.00088443
       -4.51293169        0.63529601        0.05448712        0.55148107        0.02490384        0.00381393        0.00061005
       -4.50292168        0.23046886        0.02088657        0.19996294        0.00807353        0.00132304        0.00022278
       -4.49291167        0.17989415        0.01563501        0.15617017        0.00677238        0.00113200        0.00018458
       -4.48290166        0.13581241        0.01107325        0.11812985        0.00554856        0.00091999        0.00014077
       -4.47289165        0.45243504        0.03384135        0.39978151        0.01609125        0.00226719        0.00045374
       -4.46288164        1.45283598        0.07790953        1.32049595        0.04618270        0.00677375        0.00147406
       -4.45287163        0.80310310        0.03838081        0.72601111        0.03357472        0.00438362        0.00075284
       -4.44286162        0.46328611        0.03003843        0.40587586        0.02310981        0.00354535        0.00071667
       -4.43285161        0.34816648        0.02327930        0.30314403        0.01826780        0.00281860        0.00065674
       -4.42284160        0.34227080        0.01997114        0.30051569        0.01860081        0.00252706        0.00065610
