# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -10.00000000         72.50687149
         -9.98998999         76.05026271
         -9.97997998         79.55106160
         -9.96996997         82.98050676
         -9.95995996         86.31024102
         -9.94994995         89.51259632
         -9.93993994         92.56084022
         -9.92992993         95.42939876
         -9.91991992         98.09407195
         -9.90990991        100.53225640
         -9.89989990        102.72318570
         -9.88988989        104.64819294
         -9.87987988        106.29099289
         -9.86986987        107.63797426
         -9.85985986        108.67848655
         -9.84984985        109.40510171
         -9.83983984        109.81382943
         -9.82982983        109.90426573
         -9.81981982        109.67965837
         -9.80980981        109.14687827
         -9.79979980        108.31629323
         -9.78978979        107.20154793
         -9.77977978        105.81926085
         -9.76976977        104.18865477
         -9.75975976        102.33114067
         -9.74974975        100.26987650
         -9.73973974         98.02932094
         -9.72972973         95.63479943
         -9.71971972         93.11209545
         -9.70970971         90.48707474
         -9.69969970         87.78534577
         -9.68968969         85.03195559
         -9.67967968         82.25111779
         -9.66966967         79.46596862
         -9.65965966         76.69834797
         -9.64964965         73.96860431
         -9.63963964         71.29542556
         -9.62962963         68.69570100
         -9.61961962         66.18442205
         -9.60960961         63.77463118
         -9.59959960         61.47742810
         -9.58958959         59.30204092
         -9.57957958         57.25596622
         -9.56956957         55.34517767
         -9.55955956         53.57439729
         -9.54954955         51.94741795
         -9.53953954         50.46746068
         -9.52952953         49.13754672
         -9.51951952         47.96086161
         -9.50950951         46.94108829
         -9.49949950         46.08268750
         -9.48948949         45.39110608
         -9.47947948         44.87289853
         -9.46946947         44.53575109
         -9.45945946         44.38840333
         -9.44944945         44.44046659
         -9.43943944         44.70214333
         -9.42942943         45.18385492
         -9.41941942         45.89578875
         -9.40940941         46.84737772
         -9.39939940         48.04672765
         -9.38938939         49.50000966
         -9.37937938         51.21083692
         -9.36936937         53.17964698
         -9.35935936         55.40311299
         -9.34934935         57.87360941
         -9.33933934         60.57875897
         -9.32932933         63.50108894
         -9.31931932         66.61782387
         -9.30930931         69.90084019
         -9.29929930         73.31680380
         -9.28928929         76.82750569
         -9.27927928         80.39040253
         -9.26926927         83.95935927
         -9.25925926         87.48557992
         -9.24924925         90.91870129
         -9.23923924         94.20801395
         -9.22922923         97.30376501
         -9.21921922        100.15849043
         -9.20920921        102.72832073
         -9.19919920        104.97420280
         -9.18918919        106.86298407
         -9.17917918        108.36831125
         -9.16916917        109.47130552
         -9.15915916        110.16098747
         -9.14914915        110.43443811
         -9.13913914        110.29669581
         -9.12912913        109.76040120
         -9.11911912        108.84521401
         -9.10910911        107.57703421
         -9.09909910        105.98706681
         -9.08908909        104.11077345
         -9.07907908        101.98675491
         -9.06906907         99.65560793
         -9.05905906         97.15879673
         -9.04904905         94.53757547
         -9.03903904         91.83199282
         -9.02902903         89.08000484
         -9.01901902         86.31671640
         -9.00900901         83.57376676
         -8.99899900         80.87886932
         -8.98898899         78.25551087
         -8.97897898         75.72281077
         -8.96896897         73.29553542
         -8.95895896         70.98425842
         -8.94894895         68.79565217
         -8.93893894         66.73289142
         -8.92892893         64.79614555
         -8.91891892         62.98313260
         -8.90890891         61.28970611
         -8.89889890         59.71044481
         -8.88888889         58.23921614
         -8.87887888         56.86968742
         -8.86886887         55.59576202
         -8.85885886         54.41192404
         -8.84884885         53.31348067
         -8.83883884         52.29669844
         -8.82882883         51.35883614
         -8.81881882         50.49808279
         -8.80880881         49.71341435
         -8.79879880         49.00438626
         -8.78878879         48.37088108
         -8.77877878         47.81283166
         -8.76876877         47.32993939
         -8.75875876         46.92140618
         -8.74874875         46.58569595
         -8.73873874         46.32033920
         -8.72872873         46.12179069
         -8.71871872         45.98534708
         -8.70870871         45.90512816
         -8.69869870         45.87412188
         -8.68868869         45.88429030
         -8.67867868         45.92673073
         -8.66866867         45.99188343
         -8.65865866         46.06977525
         -8.64864865         46.15028668
         -8.63863864         46.22342879
         -8.62862863         46.27961613
         -8.61861862         46.30992268
         -8.60860861         46.30630893
         -8.59859860         46.26181109
         -8.58858859         46.17068614
         -8.57857858         46.02851015
         -8.56856857         45.83223091
         -8.55855856         45.58017920
         -8.54854855         45.27204607
         -8.53853854         44.90883529
         -8.52852853         44.49280097
         -8.51851852         44.02738012
         -8.50850851         43.51712826
         -8.49849850         42.96766367
         -8.48848849         42.38562269
         -8.47847848         41.77862497
         -8.46846847         41.15524384
         -8.45845846         40.52497448
         -8.44844845         39.89819001
         -8.43843844         39.28607530
         -8.42842843         38.70052813
         -8.41841842         38.15401983
         -8.40840841         37.65940972
         -8.39839840         37.22971211
         -8.38838839         36.87781868
         -8.37837838         36.61618347
         -8.36836837         36.45648197
         -8.35835836         36.40925876
         -8.34834835         36.48358057
         -8.33833834         36.68671215
         -8.32832833         37.02383200
         -8.31831832         37.49780283
         -8.30830831         38.10900880
         -8.29829830         38.85526762
         -8.28828829         39.73182175
         -8.27827828         40.73140839
         -8.26826827         41.84440486
         -8.25825826         43.05904274
         -8.24824825         44.36168236
         -8.23823824         45.73713853
         -8.22822823         47.16904829
         -8.21821822         48.64027217
         -8.20820821         50.13332182
         -8.19819820         51.63080754
         -8.18818819         53.11590027
         -8.17817818         54.57280225
         -8.16816817         55.98721945
         -8.15815816         57.34682707
         -8.14814815         58.64171611
         -8.13813814         59.86480554
         -8.12812813         61.01220108
         -8.11811812         62.08347796
         -8.10810811         63.08186329
         -8.09809810         64.01429265
         -8.08808809         64.89131774
         -8.07807808         65.72684563
         -8.06806807         66.53769754
         -8.05805806         67.34298435
         -8.04804805         68.16330755
         -8.03803804         69.01980754
         -8.02802803         69.93309464
         -8.01801802         70.92211065
         -8.00800801         72.00298012
         -7.99799800         73.18791769
         -7.98798799         74.48426199
         -7.97797798         75.89370452
         -7.96796797         77.41177566
         -7.95795796         79.02763726
         -7.94794795         80.72421449
         -7.93793794         82.47867824
         -7.92792793         84.26326634
         -7.91791792         86.04640755
         -7.90790791         87.79408973
         -7.89789790         89.47139427
         -7.88788789         91.04410472
         -7.87787788         92.48028989
         -7.86786787         93.75176177
         -7.85785786         94.83531602
         -7.84784785         95.71367791
         -7.83783784         96.37609715
         -7.82782783         96.81856073
         -7.81781782         97.04362023
         -7.80780781         97.05985748
         -7.79779780         96.88103748
         -7.78778779         96.52501798
         -7.77777778         96.01249935
         -7.76776777         95.36570587
         -7.75775776         94.60708907
         -7.74774775         93.75813694
         -7.73773774         92.83835940
         -7.72772773         91.86450274
         -7.71771772         90.85002533
         -7.70770771         89.80484569
         -7.69769770         88.73535377
         -7.68768769         87.64465860
         -7.67767768         86.53303193
         -7.66766767         85.39849782
         -7.65765766         84.23751394
         -7.64764765         83.04569014
         -7.63763764         81.81849384
         -7.62762763         80.55189898
         -7.61761762         79.24294418
         -7.60760761         77.89017632
         -7.59759760         76.49396571
         -7.58758759         75.05668898
         -7.57757758         73.58278385
         -7.56756757         72.07868675
         -7.55755756         70.55266909
         -7.54754755         69.01459063
         -7.53753754         67.47559016
         -7.52752753         65.94773342
         -7.51751752         64.44363720
         -7.50750751         62.97608693
         -7.49749750         61.55766281
         -7.48748749         60.20038740
         -7.47747748         58.91540516
         -7.46746747         57.71270246
         -7.45745746         56.60087443
         -7.44744745         55.58694326
         -7.43743744         54.67623060
         -7.42742743         53.87228520
         -7.41741742         53.17686504
         -7.40740741         52.58997139
         -7.39739740         52.10993075
         -7.38738739         51.73351882
         -7.37737738         51.45611920
         -7.36736737         51.27190860
         -7.35735736         51.17405941
         -7.34734735         51.15495055
         -7.33733734         51.20637781
         -7.32732733         51.31975604
         -7.31731732         51.48630687
         -7.30730731         51.69722783
         -7.29729730         51.94384055
         -7.28728729         52.21771796
