          x                     y 
        -15.01286642         28.79337275
        -14.97282638          0.07617140
        -14.93278634          9.65571690
        -14.89274630          9.07435170
        -14.85270626          0.96421247
        -14.81266622         25.77536929
        -14.77262618         13.94424509
        -14.73258614         32.59443730
        -14.69254610          1.64722932
        -14.65250606          0.01196847
        -14.61246602         14.65896014
        -14.57242598          8.96622355
        -14.53238594         21.85869995
        -14.49234590         25.26605524
        -14.45230586          6.69572666
        -14.41226582         28.72290574
        -14.37222578          6.20687879
        -14.33218574          0.00009508
        -14.29214570          5.44096079
        -14.25210566         31.95477062
        -14.21206562         24.05768477
        -14.17202558         18.18326686
        -14.13198554         14.31551611
        -14.09194550         19.20320165
        -14.05190546         17.86053883
        -14.01186542          1.39521915
        -13.97182538         22.36724245
        -13.93178534         23.22833533
        -13.89174530         30.16355695
        -13.85170526         25.55124387
        -13.81166522         54.15165742
        -13.77162518         46.07543896
        -13.73158514         68.65736036
        -13.69154510         58.26078661
        -13.65150506         60.63254847
        -13.61146502         53.82338289
        -13.57142498         84.93499707
        -13.53138494         63.03916201
        -13.49134490        112.90795795
        -13.45130486         74.13002120
        -13.41126482         91.11198022
        -13.37122478         90.87094097
        -13.33118474        152.29774839
        -13.29114470        108.74127089
        -13.25110466         60.25190643
        -13.21106462        168.34249199
        -13.17102458        122.50815448
        -13.13098454        166.82977935
        -13.09094450         89.57370094
        -13.05090446         77.25348554
        -13.01086442         63.36002322
        -12.97082438          9.83190678
        -12.93078434          8.41384640
        -12.89074430          0.03102620
        -12.85070426          0.00000000
        -12.81066422          0.00000000
        -12.77062418          0.00000000
        -12.73058414          0.00000000
        -12.69054410          0.00000000
        -12.65050406          0.00000000
        -12.61046402          0.00000000
        -12.57042398          0.00000000
        -12.53038394          0.00000000
        -12.49034390          0.00000000
        -12.45030386          0.00000000
        -12.41026382          0.00000000
        -12.37022378          0.00000000
        -12.33018374          0.00000000
        -12.29014370          0.00000000
        -12.25010366          0.00000000
        -12.21006362          0.00000000
        -12.17002358          0.00000000
        -12.12998354          0.00000000
        -12.08994350          0.00000000
        -12.04990346          0.00000000
        -12.00986342          0.00000000
        -11.96982338          0.00000000
        -11.92978334          0.00000000
        -11.88974330          0.00000000
        -11.84970326          0.00000000
        -11.80966322          0.00000000
        -11.76962318          0.00000000
        -11.72958314          0.00000000
        -11.68954310          0.00000000
        -11.64950306          0.00000000
        -11.60946302          0.00000000
        -11.56942298          0.00000000
        -11.52938294          0.00000000
        -11.48934290          0.00000000
        -11.44930286          0.00000000
        -11.40926282          0.00000000
        -11.36922278          0.00000000
        -11.32918274          0.00000000
        -11.28914270          0.00000000
        -11.24910266          0.00000000
        -11.20906262          0.00000000
        -11.16902258          0.00000000
        -11.12898254          0.00000000
        -11.08894250          0.00000000
        -11.04890246          0.00000000
        -11.00886242          0.00000000
        -10.96882238          0.00000000
        -10.92878234          0.00000000
        -10.88874230          0.00000000
        -10.84870226          0.00000000
        -10.80866222          0.00000000
        -10.76862218          0.00000000
        -10.72858214          0.00000000
        -10.68854210          0.00000000
        -10.64850206          0.00000000
        -10.60846202          0.00000000
        -10.56842198          0.00000000
        -10.52838194          0.00000000
        -10.48834190          0.00000000
        -10.44830186          0.00000000
        -10.40826182          0.00000000
        -10.36822178          0.00000000
        -10.32818174          0.00000000
        -10.28814170          0.00000000
        -10.24810166          0.00000000
        -10.20806162          0.00000000
        -10.16802158          0.00000000
        -10.12798154          0.00000000
        -10.08794150          0.00000000
        -10.04790146          0.00000000
        -10.00786142          0.00000000
         -9.96782138          0.00000000
         -9.92778134          0.00000000
         -9.88774130          0.00000000
         -9.84770126          0.00000000
         -9.80766122          0.00000000
         -9.76762118          0.00000000
         -9.72758114          0.00000000
         -9.68754110          0.00000000
         -9.64750106          0.00000000
         -9.60746102          0.00000000
         -9.56742098          0.00000000
         -9.52738094          0.00000000
         -9.48734090          0.00000000
         -9.44730086          0.00000000
         -9.40726082          0.00000000
         -9.36722078          0.00000000
         -9.32718074          0.00000000
         -9.28714070          0.00000000
         -9.24710066          0.00000000
         -9.20706062          0.00000000
         -9.16702058          0.00000000
         -9.12698054          0.00000000
         -9.08694050          0.00000000
         -9.04690046          0.00000000
         -9.00686042          0.00000000
         -8.96682038          0.00000000
         -8.92678034          0.00000000
         -8.88674030          0.00000000
         -8.84670026          0.00000000
         -8.80666022          0.00000000
         -8.76662018          0.00000000
         -8.72658014          0.00000000
         -8.68654010          0.00000000
         -8.64650006          0.00000000
         -8.60646002          0.00000000
         -8.56641998          0.00000000
         -8.52637994          0.00000000
         -8.48633989          0.00000000
         -8.44629985          0.00000000
         -8.40625981          0.00000000
         -8.36621977          0.00000000
         -8.32617973          0.00000000
         -8.28613969          0.00000000
         -8.24609965          0.00000000
         -8.20605961          0.00000000
         -8.16601957          0.00000000
         -8.12597953          0.00000000
         -8.08593949          0.00000000
         -8.04589945          0.00000000
         -8.00585941          0.00000000
         -7.96581937          0.00000000
         -7.92577933          0.00000000
         -7.88573929          0.00000000
         -7.84569925          0.00000000
         -7.80565921          0.00000000
         -7.76561917          0.00000000
         -7.72557913          0.00000000
         -7.68553909          0.00000000
         -7.64549905          0.00000000
         -7.60545901          0.00000000
         -7.56541897          0.00000000
         -7.52537893          0.00000000
         -7.48533889          0.00000000
         -7.44529885          0.00000000
         -7.40525881          0.00000000
         -7.36521877          0.00000000
         -7.32517873          0.00000005
         -7.28513869          0.39265598
         -7.24509865          9.19415292
         -7.20505861         23.19822846
         -7.16501857         33.30639313
         -7.12497853         11.91056080
         -7.08493849         28.10088881
         -7.04489845         53.99327355
         -7.00485841         28.28237364
         -6.96481837         35.67657892
         -6.92477833         31.89486223
         -6.88473829          9.81773602
         -6.84469825         43.32739663
         -6.80465821         72.96941508
         -6.76461817         42.72194054
         -6.72457813         18.70359315
         -6.68453809         31.80805488
         -6.64449805         27.98925105
         -6.60445801         59.59750181
         -6.56441797         97.86347006
         -6.52437793         43.40800480
         -6.48433789         84.52738447
         -6.44429785        100.94458216
         -6.40425781         43.58988323
         -6.36421777         50.77492334
         -6.32417773         83.07075588
         -6.28413769        105.12825015
         -6.24409765         98.90316638
         -6.20405761         45.01786108
         -6.16401757         55.55291839
         -6.12397753         45.60773295
         -6.08393749         34.82532254
         -6.04389745         36.93920272
         -6.00385741         58.71253868
         -5.96381737         33.67571717
         -5.92377733         36.11586304
         -5.88373729         33.65809882
         -5.84369725          9.91408372
         -5.80365721         19.71061808
         -5.76361717         47.20629095
         -5.72357713         65.60090345
         -5.68353709         29.56882737
         -5.64349705         15.56167333
         -5.60345701          0.03785167
         -5.56341697         27.85732211
         -5.52337693          9.58870606
         -5.48333689          1.97585806
         -5.44329685         35.57249732
         -5.40325681         20.19187449
         -5.36321677         59.00887900
         -5.32317673        200.77932561
         -5.28313669         32.19718820
         -5.24309665         15.51284303
         -5.20305661         20.88706038
         -5.16301657        251.11023655
         -5.12297653        151.88791111
         -5.08293649        111.98351194
         -5.04289645        128.34742067
         -5.00285641        126.72428141
         -4.96281637         36.89054602
         -4.92277633         92.29797135
         -4.88273629         34.69658669
         -4.84269625         19.83405374
         -4.80265621         18.28556296
         -4.76261617         18.48480340
         -4.72257613         23.24946195
         -4.68253609          6.56138852
         -4.64249605         51.09767215
         -4.60245601         24.06336359
         -4.56241597         23.36254536
         -4.52237593         12.39589915
         -4.48233589         39.14319563
         -4.44229585         49.70966435
         -4.40225581         41.08599202
         -4.36221577         57.90752970
         -4.32217573         81.17868708
         -4.28213569        140.71807462
         -4.24209565        134.39341886
         -4.20205561        161.34441091
         -4.16201557        105.68883667
         -4.12197553         38.64992523
         -4.08193549        109.19252235
         -4.04189545         79.90740732
         -4.00185541         51.67346670
         -3.96181537         65.01085649
         -3.92177533         78.21319900
         -3.88173529         65.81135816
         -3.84169525         27.02310632
         -3.80165521         13.25395585
         -3.76161517         41.74585531
         -3.72157513         63.42786907
         -3.68153509         57.04218341
