   x           y           z
 -14.450  0.1076E-13  0.3227E-15
 -14.420  0.4922E-09  0.1477E-10
 -14.390  0.3048E-05  0.9144E-07
 -14.360  0.2554E-02  0.7671E-04
 -14.330  0.2896E+00  0.8766E-02
 -14.300  0.4446E+01  0.1421E+00
 -14.270  0.9235E+01  0.4192E+00
 -14.240  0.2596E+01  0.4971E+00
 -14.210  0.1018E+00  0.5001E+00
 -14.180  0.5857E+00  0.5177E+00
 -14.150  0.1547E+02  0.9818E+00
 -14.120  0.5536E+02  0.2643E+01
 -14.090  0.2681E+02  0.3447E+01
 -14.060  0.1758E+01  0.3500E+01
 -14.030  0.1560E-01  0.3500E+01
 -14.000  0.1874E-04  0.3500E+01
 -13.970  0.3527E-08  0.3500E+01
 -13.940  0.3845E-05  0.3500E+01
 -13.910  0.4263E-02  0.3500E+01
 -13.880  0.6688E+00  0.3520E+01
 -13.850  0.1533E+02  0.3980E+01
 -13.820  0.5317E+02  0.5575E+01
 -13.790  0.2847E+02  0.6430E+01
 -13.760  0.2342E+01  0.6500E+01
 -13.730  0.1618E+01  0.6548E+01
 -13.700  0.2558E+02  0.7316E+01
 -13.670  0.5573E+02  0.8988E+01
 -13.640  0.1644E+02  0.9481E+01
 -13.610  0.6563E+00  0.9500E+01
 -13.580  0.3547E-02  0.9501E+01
 -13.550  0.2596E-05  0.9501E+01
 -13.520  0.2572E-09  0.9501E+01
 -13.490  0.3531E-14  0.9501E+01
 -13.460  0.1098E-10  0.9501E+01
 -13.430  0.2019E-06  0.9501E+01
 -13.400  0.5029E-03  0.9501E+01
 -13.370  0.1697E+00  0.9506E+01
 -13.340  0.7850E+01  0.9741E+01
 -13.310  0.5409E+02  0.1136E+02
 -13.280  0.8484E+02  0.1391E+02
 -13.250  0.4735E+02  0.1533E+02
 -13.220  0.5590E+01  0.1550E+02
 -13.190  0.9641E-01  0.1550E+02
 -13.160  0.6236E-03  0.1550E+02
 -13.130  0.1432E+00  0.1550E+02
 -13.100  0.6998E+01  0.1571E+02
 -13.070  0.4630E+02  0.1710E+02
 -13.040  0.4145E+02  0.1835E+02
 -13.010  0.5022E+01  0.1850E+02
 -12.980  0.8236E-01  0.1850E+02
 -12.950  0.1828E-03  0.1850E+02
 -12.920  0.7737E-07  0.1850E+02
 -12.890  0.7817E-04  0.1850E+02
 -12.860  0.3680E-01  0.1850E+02
 -12.830  0.2345E+01  0.1857E+02
 -12.800  0.2023E+02  0.1918E+02
 -12.770  0.2465E+02  0.1992E+02
 -12.740  0.2347E+02  0.2062E+02
 -12.710  0.8474E+02  0.2316E+02
 -12.680  0.9956E+02  0.2615E+02
 -12.650  0.1056E+03  0.2932E+02
 -12.620  0.5106E+02  0.3085E+02
 -12.590  0.7713E+01  0.3108E+02
 -12.560  0.3321E+02  0.3208E+02
 -12.530  0.5772E+02  0.3381E+02
 -12.500  0.7010E+02  0.3591E+02
 -12.470  0.1048E+03  0.3906E+02
 -12.440  0.3005E+02  0.3996E+02
 -12.410  0.1400E+01  0.4000E+02
 -12.380  0.4846E+01  0.4015E+02
 -12.350  0.6894E+02  0.4221E+02
 -12.320  0.1592E+03  0.4699E+02
 -12.290  0.9680E+02  0.4989E+02
 -12.260  0.9943E+02  0.5288E+02
 -12.230  0.8968E+02  0.5557E+02
 -12.200  0.1031E+03  0.5866E+02
 -12.170  0.1080E+03  0.6190E+02
 -12.140  0.5750E+02  0.6363E+02
 -12.110  0.1495E+03  0.6811E+02
 -12.080  0.1496E+03  0.7260E+02
 -12.050  0.7721E+02  0.7492E+02
 -12.020  0.6677E+02  0.7692E+02
 -11.990  0.2625E+02  0.7771E+02
 -11.960  0.7714E+02  0.8002E+02
 -11.930  0.2278E+03  0.8685E+02
 -11.900  0.1719E+03  0.9201E+02
 -11.870  0.6230E+02  0.9388E+02
 -11.840  0.6538E+02  0.9584E+02
 -11.810  0.7112E+02  0.9798E+02
 -11.780  0.5440E+02  0.9961E+02
 -11.750  0.1256E+02  0.9998E+02
 -11.720  0.4957E+00  0.1000E+03
 -11.690  0.2902E-02  0.1000E+03
 -11.660  0.2392E-05  0.1000E+03
 -11.630  0.2712E-09  0.1000E+03
 -11.600  0.4187E-14  0.1000E+03
 -11.570  0.8769E-20  0.1000E+03
 -11.540  0.2488E-26  0.1000E+03
 -11.510  0.9558E-34  0.1000E+03
 -11.480  0.4969E-42  0.1000E+03
 -11.450  0.3497E-51  0.1000E+03
 -11.420  0.3331E-61  0.1000E+03
 -11.390  0.4293E-72  0.1000E+03
 -11.360  0.2674E-82  0.1000E+03
 -11.330  0.2603E-82  0.1000E+03
 -11.300  0.2603E-82  0.1000E+03
 -11.270  0.2603E-82  0.1000E+03
 -11.240  0.2603E-82  0.1000E+03
 -11.210  0.2603E-82  0.1000E+03
 -11.180  0.2603E-82  0.1000E+03
 -11.150  0.2603E-82  0.1000E+03
 -11.120  0.2603E-82  0.1000E+03
 -11.090  0.2603E-82  0.1000E+03
 -11.060  0.2603E-82  0.1000E+03
 -11.030  0.2603E-82  0.1000E+03
 -11.000  0.2603E-82  0.1000E+03
 -10.970  0.2603E-82  0.1000E+03
 -10.940  0.2603E-82  0.1000E+03
 -10.910  0.2603E-82  0.1000E+03
 -10.880  0.2603E-82  0.1000E+03
 -10.850  0.2603E-82  0.1000E+03
 -10.820  0.2603E-82  0.1000E+03
 -10.790  0.2603E-82  0.1000E+03
 -10.760  0.2603E-82  0.1000E+03
 -10.730  0.2603E-82  0.1000E+03
 -10.700  0.2603E-82  0.1000E+03
 -10.670  0.2603E-82  0.1000E+03
 -10.640  0.2603E-82  0.1000E+03
 -10.610  0.2603E-82  0.1000E+03
 -10.580  0.2603E-82  0.1000E+03
 -10.550  0.2603E-82  0.1000E+03
 -10.520  0.2603E-82  0.1000E+03
 -10.490  0.2603E-82  0.1000E+03
 -10.460  0.2603E-82  0.1000E+03
 -10.430  0.2603E-82  0.1000E+03
 -10.400  0.2603E-82  0.1000E+03
 -10.370  0.2603E-82  0.1000E+03
 -10.340  0.2603E-82  0.1000E+03
 -10.310  0.2603E-82  0.1000E+03
 -10.280  0.2603E-82  0.1000E+03
 -10.250  0.2603E-82  0.1000E+03
 -10.220  0.2603E-82  0.1000E+03
 -10.190  0.2603E-82  0.1000E+03
 -10.160  0.2603E-82  0.1000E+03
 -10.130  0.2603E-82  0.1000E+03
 -10.100  0.2603E-82  0.1000E+03
 -10.070  0.2603E-82  0.1000E+03
 -10.040  0.2603E-82  0.1000E+03
 -10.010  0.2603E-82  0.1000E+03
  -9.980  0.2603E-82  0.1000E+03
  -9.950  0.2603E-82  0.1000E+03
  -9.920  0.2603E-82  0.1000E+03
  -9.890  0.2603E-82  0.1000E+03
  -9.860  0.2603E-82  0.1000E+03
  -9.830  0.2603E-82  0.1000E+03
  -9.800  0.2603E-82  0.1000E+03
  -9.770  0.2603E-82  0.1000E+03
  -9.740  0.2603E-82  0.1000E+03
  -9.710  0.2603E-82  0.1000E+03
  -9.680  0.2603E-82  0.1000E+03
  -9.650  0.2603E-82  0.1000E+03
  -9.620  0.2603E-82  0.1000E+03
  -9.590  0.2603E-82  0.1000E+03
  -9.560  0.2603E-82  0.1000E+03
  -9.530  0.2603E-82  0.1000E+03
  -9.500  0.2603E-82  0.1000E+03
  -9.470  0.2603E-82  0.1000E+03
  -9.440  0.2603E-82  0.1000E+03
  -9.410  0.2603E-82  0.1000E+03
  -9.380  0.2603E-82  0.1000E+03
  -9.350  0.2603E-82  0.1000E+03
  -9.320  0.2603E-82  0.1000E+03
  -9.290  0.2603E-82  0.1000E+03
  -9.260  0.2603E-82  0.1000E+03
  -9.230  0.2603E-82  0.1000E+03
  -9.200  0.2603E-82  0.1000E+03
  -9.170  0.2603E-82  0.1000E+03
  -9.140  0.2603E-82  0.1000E+03
  -9.110  0.2603E-82  0.1000E+03
  -9.080  0.2603E-82  0.1000E+03
  -9.050  0.2603E-82  0.1000E+03
  -9.020  0.2603E-82  0.1000E+03
  -8.990  0.2603E-82  0.1000E+03
  -8.960  0.2603E-82  0.1000E+03
  -8.930  0.2603E-82  0.1000E+03
  -8.900  0.2603E-82  0.1000E+03
  -8.870  0.2603E-82  0.1000E+03
  -8.840  0.2603E-82  0.1000E+03
  -8.810  0.2603E-82  0.1000E+03
  -8.780  0.2603E-82  0.1000E+03
  -8.750  0.2603E-82  0.1000E+03
  -8.720  0.2603E-82  0.1000E+03
  -8.690  0.2603E-82  0.1000E+03
  -8.660  0.2603E-82  0.1000E+03
  -8.630  0.2603E-82  0.1000E+03
  -8.600  0.2603E-82  0.1000E+03
  -8.570  0.2603E-82  0.1000E+03
  -8.540  0.2603E-82  0.1000E+03
  -8.510  0.2603E-82  0.1000E+03
  -8.480  0.2603E-82  0.1000E+03
  -8.450  0.2603E-82  0.1000E+03
  -8.420  0.2603E-82  0.1000E+03
  -8.390  0.2603E-82  0.1000E+03
  -8.360  0.2603E-82  0.1000E+03
  -8.330  0.2603E-82  0.1000E+03
  -8.300  0.2603E-82  0.1000E+03
  -8.270  0.2603E-82  0.1000E+03
  -8.240  0.2603E-82  0.1000E+03
  -8.210  0.2603E-82  0.1000E+03
  -8.180  0.2603E-82  0.1000E+03
  -8.150  0.2603E-82  0.1000E+03
  -8.120  0.2603E-82  0.1000E+03
  -8.090  0.2603E-82  0.1000E+03
  -8.060  0.2603E-82  0.1000E+03
  -8.030  0.2603E-82  0.1000E+03
  -8.000  0.2603E-82  0.1000E+03
  -7.970  0.2603E-82  0.1000E+03
  -7.940  0.2603E-82  0.1000E+03
  -7.910  0.2603E-82  0.1000E+03
  -7.880  0.2603E-82  0.1000E+03
  -7.850  0.2603E-82  0.1000E+03
  -7.820  0.2603E-82  0.1000E+03
  -7.790  0.2603E-82  0.1000E+03
  -7.760  0.2603E-82  0.1000E+03
  -7.730  0.2603E-82  0.1000E+03
  -7.700  0.2603E-82  0.1000E+03
  -7.670  0.2603E-82  0.1000E+03
  -7.640  0.2603E-82  0.1000E+03
  -7.610  0.2603E-82  0.1000E+03
  -7.580  0.2603E-82  0.1000E+03
  -7.550  0.2603E-82  0.1000E+03
  -7.520  0.2603E-82  0.1000E+03
  -7.490  0.2603E-82  0.1000E+03
  -7.460  0.2603E-82  0.1000E+03
  -7.430  0.2603E-82  0.1000E+03
  -7.400  0.2603E-82  0.1000E+03
  -7.370  0.2603E-82  0.1000E+03
  -7.340  0.2603E-82  0.1000E+03
  -7.310  0.2603E-82  0.1000E+03
  -7.280  0.2603E-82  0.1000E+03
  -7.250  0.2603E-82  0.1000E+03
  -7.220  0.2603E-82  0.1000E+03
  -7.190  0.2603E-82  0.1000E+03
  -7.160  0.2603E-82  0.1000E+03
  -7.130  0.2603E-82  0.1000E+03
  -7.100  0.2603E-82  0.1000E+03
  -7.070  0.2603E-82  0.1000E+03
  -7.040  0.2603E-82  0.1000E+03
  -7.010  0.2603E-82  0.1000E+03
  -6.980  0.2603E-82  0.1000E+03
  -6.950  0.2603E-82  0.1000E+03
  -6.920  0.2603E-82  0.1000E+03
  -6.890  0.2603E-82  0.1000E+03
  -6.860  0.2603E-82  0.1000E+03
  -6.830  0.2603E-82  0.1000E+03
  -6.800  0.2603E-82  0.1000E+03
  -6.770  0.2603E-82  0.1000E+03
  -6.740  0.2603E-82  0.1000E+03
  -6.710  0.2603E-82  0.1000E+03
  -6.680  0.2603E-82  0.1000E+03
  -6.650  0.2603E-82  0.1000E+03
  -6.620  0.2603E-82  0.1000E+03
  -6.590  0.2603E-82  0.1000E+03
  -6.560  0.2603E-82  0.1000E+03
  -6.530  0.2603E-82  0.1000E+03
  -6.500  0.2603E-82  0.1000E+03
  -6.470  0.2603E-82  0.1000E+03
  -6.440  0.2603E-82  0.1000E+03
  -6.410  0.2603E-82  0.1000E+03
  -6.380  0.2603E-82  0.1000E+03
  -6.350  0.1602E-75  0.1000E+03
  -6.320  0.2262E-64  0.1000E+03
  -6.290  0.4321E-54  0.1000E+03
  -6.260  0.1117E-44  0.1000E+03
  -6.230  0.3909E-36  0.1000E+03
  -6.200  0.1851E-28  0.1000E+03
  -6.170  0.1186E-21  0.1000E+03
  -6.140  0.1029E-15  0.1000E+03
  -6.110  0.1208E-10  0.1000E+03
  -6.080  0.1919E-06  0.1000E+03
  -6.050  0.4125E-03  0.1000E+03
  -6.020  0.1200E+00  0.1000E+03
  -5.990  0.4726E+01  0.1001E+03
  -5.960  0.2519E+02  0.1009E+03
  -5.930  0.1817E+02  0.1014E+03
  -5.900  0.1773E+01  0.1015E+03
  -5.870  0.4967E-01  0.1015E+03
  -5.840  0.1244E+01  0.1015E+03
  -5.810  0.9202E+01  0.1018E+03
  -5.780  0.3085E+02  0.1027E+03
  -5.750  0.6956E+02  0.1048E+03
  -5.720  0.7263E+02  0.1070E+03
  -5.690  0.5150E+02  0.1085E+03
  -5.660  0.6173E+02  0.1104E+03
  -5.630  0.5539E+02  0.1121E+03
  -5.600  0.5328E+02  0.1137E+03
  -5.570  0.1096E+02  0.1140E+03
  -5.540  0.3112E+00  0.1140E+03
  -5.510  0.9548E-02  0.1140E+03
  -5.480  0.9189E+00  0.1140E+03
  -5.450  0.1369E+02  0.1144E+03
  -5.420  0.2774E+02  0.1153E+03
  -5.390  0.1302E+02  0.1157E+03
  -5.360  0.2669E+02  0.1165E+03
  -5.330  0.3218E+02  0.1174E+03
  -5.300  0.1389E+03  0.1216E+03
  -5.270  0.2552E+03  0.1293E+03
  -5.240  0.1095E+03  0.1325E+03
  -5.210  0.2872E+02  0.1334E+03
  -5.180  0.1593E+02  0.1339E+03
  -5.150  0.7273E+02  0.1361E+03
  -5.120  0.5952E+02  0.1378E+03
  -5.090  0.3010E+02  0.1387E+03
  -5.060  0.8259E+02  0.1412E+03
  -5.030  0.9165E+02  0.1440E+03
  -5.000  0.8761E+02  0.1466E+03
  -4.970  0.7159E+02  0.1488E+03
  -4.940  0.4046E+02  0.1500E+03
  -4.910  0.3586E+02  0.1510E+03
  -4.880  0.6357E+02  0.1529E+03
  -4.850  0.6396E+02  0.1549E+03
  -4.820  0.4854E+02  0.1563E+03
  -4.790  0.6023E+02  0.1581E+03
  -4.760  0.7542E+02  0.1604E+03
  -4.730  0.1353E+03  0.1645E+03
  -4.700  0.1231E+03  0.1681E+03
  -4.670  0.4236E+02  0.1694E+03
  -4.640  0.2771E+01  0.1695E+03
  -4.610  0.2672E-01  0.1695E+03
  -4.580  0.3658E-04  0.1695E+03
  -4.550  0.2043E-03  0.1695E+03
  -4.520  0.8920E-01  0.1695E+03
  -4.490  0.5271E+01  0.1697E+03
  -4.460  0.4216E+02  0.1709E+03
  -4.430  0.4565E+02  0.1723E+03
  -4.400  0.6688E+01  0.1725E+03
  -4.370  0.1326E+00  0.1725E+03
  -4.340  0.3567E-03  0.1725E+03
  -4.310  0.1406E-02  0.1725E+03
  -4.280  0.4080E+00  0.1725E+03
  -4.250  0.1662E+02  0.1730E+03
  -4.220  0.9566E+02  0.1759E+03
  -4.190  0.7811E+02  0.1782E+03
  -4.160  0.9176E+01  0.1785E+03
  -4.130  0.7019E+01  0.1787E+03
  -4.100  0.5480E+02  0.1804E+03
  -4.070  0.1389E+03  0.1845E+03
  -4.040  0.1615E+03  0.1894E+03
  -4.010  0.3685E+02  0.1905E+03
  -3.980  0.1324E+02  0.1909E+03
  -3.950  0.1255E+03  0.1946E+03
  -3.920  0.2778E+03  0.2030E+03
  -3.890  0.1800E+03  0.2084E+03
  -3.860  0.1052E+03  0.2115E+03
  -3.830  0.4861E+02  0.2130E+03
  -3.800  0.3678E+02  0.2141E+03
  -3.770  0.1084E+03  0.2173E+03
  -3.740  0.1292E+03  0.2212E+03
  -3.710  0.9096E+02  0.2239E+03
  -3.680  0.3867E+02  0.2251E+03
  -3.650  0.4526E+02  0.2265E+03
  -3.620  0.4491E+02  0.2278E+03
  -3.590  0.6345E+01  0.2280E+03
  -3.560  0.1214E+00  0.2280E+03
  -3.530  0.3290E-03  0.2280E+03
  -3.500  0.1086E-01  0.2280E+03
  -3.470  0.1123E+01  0.2280E+03
  -3.440  0.1780E+02  0.2286E+03
  -3.410  0.7114E+02  0.2307E+03
  -3.380  0.1437E+03  0.2350E+03
  -3.350  0.1193E+03  0.2386E+03
  -3.320  0.4305E+02  0.2399E+03
  -3.290  0.3811E+01  0.2400E+03
  -3.260  0.5107E-01  0.2400E+03
  -3.230  0.4446E-02  0.2400E+03
  -3.200  0.9048E+00  0.2400E+03
  -3.170  0.2612E+02  0.2408E+03
  -3.140  0.1061E+03  0.2440E+03
  -3.110  0.6342E+02  0.2459E+03
  -3.080  0.3435E+02  0.2469E+03
  -3.050  0.8216E+02  0.2494E+03
  -3.020  0.6537E+02  0.2514E+03
  -2.990  0.8254E+02  0.2538E+03
  -2.960  0.1540E+03  0.2584E+03
  -2.930  0.2142E+03  0.2649E+03
  -2.900  0.1106E+03  0.2682E+03
  -2.870  0.3222E+02  0.2692E+03
  -2.840  0.1046E+03  0.2723E+03
  -2.810  0.1352E+03  0.2764E+03
  -2.780  0.3685E+02  0.2775E+03
  -2.750  0.9338E+01  0.2777E+03
  -2.720  0.6277E+02  0.2796E+03
  -2.690  0.1407E+03  0.2838E+03
  -2.660  0.1059E+03  0.2870E+03
  -2.630  0.9611E+02  0.2899E+03
  -2.600  0.5966E+02  0.2917E+03
  -2.570  0.2592E+02  0.2925E+03
  -2.540  0.1797E+02  0.2930E+03
  -2.510  0.5520E+02  0.2947E+03
  -2.480  0.8393E+02  0.2972E+03
  -2.450  0.5281E+02  0.2988E+03
  -2.420  0.7563E+01  0.2990E+03
  -2.390  0.1600E+00  0.2990E+03
  -2.360  0.4629E-03  0.2990E+03
  -2.330  0.3753E-03  0.2990E+03
  -2.300  0.1166E+00  0.2990E+03
  -2.270  0.5364E+01  0.2992E+03
  -2.240  0.4423E+02  0.3005E+03
  -2.210  0.8303E+02  0.3030E+03
  -2.180  0.4092E+02  0.3042E+03
  -2.150  0.5146E+02  0.3058E+03
  -2.120  0.3770E+02  0.3069E+03
  -2.090  0.8451E+01  0.3071E+03
  -2.060  0.3724E+02  0.3083E+03
  -2.030  0.5563E+02  0.3099E+03
  -2.000  0.5123E+02  0.3115E+03
  -1.970  0.7052E+02  0.3136E+03
  -1.940  0.5051E+02  0.3151E+03
  -1.910  0.5863E+02  0.3169E+03
  -1.880  0.5909E+02  0.3186E+03
  -1.850  0.2900E+02  0.3195E+03
  -1.820  0.5927E+02  0.3213E+03
  -1.790  0.1964E+03  0.3272E+03
  -1.760  0.2182E+03  0.3337E+03
  -1.730  0.7039E+02  0.3358E+03
  -1.700  0.3453E+02  0.3369E+03
  -1.670  0.5401E+02  0.3385E+03
  -1.640  0.1170E+03  0.3420E+03
  -1.610  0.9038E+02  0.3447E+03
  -1.580  0.1281E+03  0.3485E+03
  -1.550  0.1377E+03  0.3527E+03
  -1.520  0.1353E+03  0.3567E+03
  -1.490  0.6508E+02  0.3587E+03
  -1.460  0.6963E+02  0.3608E+03
  -1.430  0.1079E+03  0.3640E+03
  -1.400  0.1020E+03  0.3671E+03
  -1.370  0.9537E+02  0.3699E+03
  -1.340  0.9759E+02  0.3729E+03
  -1.310  0.3361E+02  0.3739E+03
  -1.280  0.5725E+02  0.3756E+03
  -1.250  0.4045E+02  0.3768E+03
  -1.220  0.6424E+01  0.3770E+03
  -1.190  0.4140E+00  0.3770E+03
  -1.160  0.7398E+01  0.3772E+03
  -1.130  0.4697E+02  0.3786E+03
  -1.100  0.4236E+02  0.3799E+03
  -1.070  0.3086E+02  0.3808E+03
  -1.040  0.6613E+02  0.3828E+03
  -1.010  0.6828E+02  0.3849E+03
  -0.980  0.1526E+03  0.3894E+03
