#  aims_uuid : 19D5C4FC-0097-4009-A916-1454C899516E                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        0.89742205        0.01823991        0.07137571        0.80024820        0.00727236        0.00028587
       -9.99000000        1.25823031        0.04075542        0.12431997        1.08309947        0.00960378        0.00045168
       -9.98000000        1.94392583        0.07488090        0.18653308        1.66633478        0.01537162        0.00080545
       -9.97000000        0.55948601        0.01864610        0.05333694        0.48273250        0.00452466        0.00024581
       -9.96000000        0.54829302        0.01747842        0.06954057        0.45625823        0.00481869        0.00019710
       -9.95000000        0.53578595        0.01556772        0.08271224        0.43226220        0.00508615        0.00015765
       -9.94000000        0.52196481        0.01291399        0.09285195        0.41074441        0.00532701        0.00012745
       -9.93000000        0.50682959        0.00951722        0.09995972        0.39170485        0.00554130        0.00010650
       -9.92000000        5.60227767        0.00539344        1.18084969        4.33880560        0.07599793        0.00123101
       -9.91000000        0.18534773        0.00434806        0.03430418        0.14445928        0.00220446        0.00003174
       -9.90000000        0.16693497        0.00378156        0.02846405        0.13250156        0.00215836        0.00002945
       -9.89000000        0.16833648        0.00328329        0.02999389        0.13271402        0.00231610        0.00002918
       -9.88000000        0.17046615        0.00282021        0.03158795        0.13356088        0.00246801        0.00002910
       -9.87000000        0.17332397        0.00239231        0.03324623        0.13504215        0.00261407        0.00002921
       -9.86000000        0.17690996        0.00199960        0.03496872        0.13715783        0.00275429        0.00002952
       -9.85000000        0.18122411        0.00164207        0.03675544        0.13990792        0.00288867        0.00003001
       -9.84000000        0.18626642        0.00131973        0.03860638        0.14329241        0.00301721        0.00003070
       -9.83000000        0.19203690        0.00103258        0.04052154        0.14731131        0.00313990        0.00003158
       -9.82000000        0.19853553        0.00078061        0.04250091        0.15196461        0.00325675        0.00003265
       -9.81000000        0.20576232        0.00056382        0.04454451        0.15725232        0.00336776        0.00003391
       -9.80000000        0.21371728        0.00038223        0.04665233        0.16317444        0.00347292        0.00003536
       -9.79000000        0.33988049        0.00023581        0.06485627        0.26954472        0.00516499        0.00007870
       -9.78000000        0.39031874        0.00012459        0.07238735        0.31188557        0.00582516        0.00009607
       -9.77000000        0.44212442        0.00004855        0.07964601        0.35582041        0.00649466        0.00011480
       -9.76000000        0.49529754        0.00000769        0.08663222        0.40134924        0.00717349        0.00013489
       -9.75000000        0.33193781        0.00000000        0.04211985        0.28522297        0.00446868        0.00012630
       -9.74000000        0.37749200        0.00000000        0.04562419        0.32657340        0.00514566        0.00014875
       -9.73000000        0.42356457        0.00000000        0.04868519        0.36886706        0.00583979        0.00017252
       -9.72000000        0.47015552        0.00000000        0.05130287        0.41210396        0.00655108        0.00019761
       -9.71000000        0.51726485        0.00000000        0.05347722        0.45628409        0.00727951        0.00022403
       -9.70000000        0.25477742        0.00000000        0.03154062        0.21954002        0.00359486        0.00010192
       -9.69000000        0.23501848        0.00000000        0.02991436        0.20170309        0.00330762        0.00009341
       -9.68000000        0.21541060        0.00000000        0.02814973        0.18415356        0.00302218        0.00008512
       -9.67000000        0.19595378        0.00000000        0.02624673        0.16689144        0.00273855        0.00007706
       -9.66000000        0.17664802        0.00000000        0.02420536        0.14991673        0.00245671        0.00006922
       -9.65000000        0.15749332        0.00000000        0.02202563        0.13322942        0.00217667        0.00006160
       -9.64000000        0.13848967        0.00000000        0.01970752        0.11682951        0.00189844        0.00005420
       -9.63000000        0.11963708        0.00000000        0.01725105        0.10071701        0.00162200        0.00004702
       -9.62000000        0.10093556        0.00000000        0.01465621        0.08489191        0.00134736        0.00004007
       -9.61000000        0.08238509        0.00000000        0.01192300        0.06935422        0.00107453        0.00003334
       -9.60000000        0.06398568        0.00000000        0.00905143        0.05410394        0.00080349        0.00002683
       -9.59000000        0.04573733        0.00000000        0.00604148        0.03914106        0.00053425        0.00002054
       -9.58000000        0.02764003        0.00000000        0.00289317        0.02446558        0.00026681        0.00001447
       -9.57000000        0.18331254       -0.00000000        0.03313828        0.14638720        0.00374676        0.00004031
       -9.56000000        0.18556497       -0.00000000        0.03241848        0.14935383        0.00374988        0.00004278
       -9.55000000        0.18776608       -0.00000000        0.03178185        0.15218264        0.00375637        0.00004523
       -9.54000000        0.18991588       -0.00000000        0.03122837        0.15487363        0.00376624        0.00004765
       -9.53000000        0.19201438       -0.00000000        0.03075804        0.15742680        0.00377949        0.00005006
       -9.52000000        0.19406157       -0.00000000        0.03037087        0.15984214        0.00379611        0.00005244
       -9.51000000        0.19605745       -0.00000000        0.03006686        0.16211967        0.00381612        0.00005480
       -9.50000000        0.19800202        0.00000000        0.02984601        0.16425937        0.00383950        0.00005714
       -9.49000000        0.19989528        0.00000000        0.02970831        0.16626125        0.00386627        0.00005946
       -9.48000000        0.20173724        0.00000000        0.02965377        0.16812532        0.00389641        0.00006175
       -9.47000000        0.20352789        0.00000000        0.02968238        0.16985156        0.00392992        0.00006402
       -9.46000000        0.20526722        0.00000000        0.02979415        0.17143998        0.00396682        0.00006627
       -9.45000000        0.20695525        0.00000000        0.02998908        0.17289058        0.00400710        0.00006850
       -9.44000000        0.20859198        0.00000000        0.03026716        0.17420335        0.00405075        0.00007071
       -9.43000000        0.21017739        0.00000000        0.03062841        0.17537831        0.00409778        0.00007290
       -9.42000000        0.21171150        0.00000000        0.03107280        0.17641545        0.00414819        0.00007506
       -9.41000000        0.21319429        0.00000000        0.03160036        0.17731476        0.00420198        0.00007720
       -9.40000000        0.82812146        0.00007890        0.10905686        0.70283115        0.01575594        0.00039862
       -9.39000000        0.56521506        0.00028408        0.08336825        0.46866385        0.01264787        0.00025102
       -9.38000000        0.34280462        0.00048548        0.05214014        0.28119532        0.00883295        0.00015072
       -9.37000000        0.18265578        0.00068312        0.02877390        0.14752367        0.00557733        0.00009776
       -9.36000000        0.15491359        0.00087698        0.02718201        0.12176903        0.00500170        0.00008387
       -9.35000000        0.13141108        0.00106707        0.02564201        0.10029103        0.00433883        0.00007213
       -9.34000000        0.11214823        0.00125339        0.02415389        0.08308966        0.00358874        0.00006254
       -9.33000000        0.09712505        0.00143594        0.02271766        0.07016493        0.00275143        0.00005510
       -9.32000000        0.08634154        0.00161471        0.02133331        0.06151683        0.00182688        0.00004980
       -9.31000000        0.10597114        0.00185091        0.02293470        0.07948116        0.00163922        0.00006516
       -9.30000000        0.13490715        0.00231400        0.02593997        0.10482239        0.00174145        0.00008935
       -9.29000000        0.16191186        0.00301389        0.02922183        0.12773935        0.00182185        0.00011494
       -9.28000000        0.18698528        0.00395058        0.03278029        0.14823204        0.00188042        0.00014195
       -9.27000000        0.31866229        0.00909257        0.08130670        0.22457232        0.00348625        0.00020445
       -9.26000000        0.30907962        0.00899629        0.06691859        0.23000559        0.00291088        0.00024828
       -9.25000000        0.29512523        0.00925816        0.05534684        0.22784873        0.00239454        0.00027696
       -9.24000000        0.27679911        0.00987818        0.04659147        0.21810174        0.00193725        0.00029047
       -9.23000000        0.25410126        0.01085636        0.04065247        0.20076463        0.00153898        0.00028883
       -9.22000000        0.22703169        0.01219269        0.03752984        0.17583739        0.00119975        0.00027202
