#  aims_uuid : 19D5C4FC-0097-4009-A916-1454C899516E                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.055446 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.94455375        0.85623327        0.01013071        0.08016432        0.75837878        0.00724527        0.00031419
       -4.93455375        1.23977148        0.03987934        0.12873716        1.06118370        0.00951581        0.00045547
       -4.92455375        1.93731998        0.07770671        0.18680039        1.65644927        0.01556551        0.00079810
       -4.91455375        0.54965713        0.01916506        0.05337163        0.47200800        0.00486480        0.00024763
       -4.90455375        0.54624687        0.01811614        0.06436656        0.45836079        0.00520743        0.00019595
       -4.89455375        0.53918381        0.01624644        0.07427847        0.44301949        0.00548487        0.00015454
       -4.88455375        0.52846796        0.01355598        0.08310736        0.42598409        0.00569714        0.00012339
       -4.87455375        0.51409932        0.01004474        0.09085325        0.40725459        0.00584424        0.00010251
       -4.86455375        5.58596628        0.00572127        1.17189786        4.33022587        0.07688137        0.00123991
       -4.85455375        0.18817871        0.00462594        0.03197663        0.14925877        0.00228689        0.00003048
       -4.84455375        0.16928702        0.00402505        0.02852195        0.13456158        0.00214952        0.00002892
       -4.83455375        0.17200418        0.00349466        0.03065351        0.13558112        0.00224634        0.00002855
       -4.82455375        0.17522673        0.00300172        0.03276109        0.13708883        0.00234670        0.00002839
       -4.81455375        0.17895467        0.00254625        0.03484470        0.13908470        0.00245060        0.00002842
       -4.80455375        0.18318800        0.00212822        0.03690435        0.14156872        0.00255805        0.00002866
       -4.79455375        0.18792673        0.00174766        0.03894002        0.14454092        0.00266903        0.00002910
       -4.78455375        0.19317084        0.00140455        0.04095172        0.14800127        0.00278356        0.00002973
       -4.77455375        0.19892035        0.00109891        0.04293946        0.15194978        0.00290163        0.00003057
       -4.76455375        0.20517524        0.00083071        0.04490322        0.15638646        0.00302324        0.00003161
       -4.75455375        0.21193553        0.00059998        0.04684302        0.16131130        0.00314838        0.00003285
       -4.74455375        0.21920121        0.00040670        0.04875884        0.16672430        0.00327707        0.00003429
       -4.73455375        0.34415440        0.00025088        0.06653983        0.27227550        0.00501075        0.00007743
       -4.72455375        0.39289835        0.00013252        0.07345135        0.31349138        0.00572861        0.00009449
       -4.71455375        0.44272282        0.00005161        0.07997373        0.35611771        0.00646688        0.00011290
       -4.70455375        0.49362781        0.00000816        0.08610697        0.40015448        0.00722556        0.00013264
       -4.69455375        0.32836515       -0.00000000        0.04087388        0.28277967        0.00458799        0.00012362
       -4.68455375        0.37315480       -0.00000000        0.04409689        0.32362238        0.00529004        0.00014550
       -4.67455375        0.41840990       -0.00000000        0.04685760        0.36537265        0.00601099        0.00016865
       -4.66455375        0.46413043       -0.00000000        0.04915600        0.40803050        0.00675085        0.00019308
       -4.65455375        0.51031641       -0.00000000        0.05099209        0.45159592        0.00750961        0.00021880
       -4.64455375        0.24662130       -0.00000000        0.02780118        0.21493097        0.00379101        0.00009815
       -4.63455375        0.22493359       -0.00000000        0.02571551        0.19557993        0.00354973        0.00008843
       -4.62455375        0.20371180       -0.00000000        0.02361137        0.17671919        0.00330215        0.00007910
       -4.61455375        0.18295592       -0.00000000        0.02148876        0.15834873        0.00304827        0.00007017
       -4.60455375        0.16266595       -0.00000000        0.01934768        0.14046855        0.00278809        0.00006163
       -4.59455375        0.14284189       -0.00000000        0.01718812        0.12307867        0.00252161        0.00005349
       -4.58455375        0.12348374       -0.00000000        0.01501010        0.10617907        0.00224883        0.00004575
       -4.57455375        0.10459150       -0.00000000        0.01281361        0.08976975        0.00196975        0.00003840
       -4.56455375        0.08616518       -0.00000000        0.01059865        0.07385072        0.00168437        0.00003144
       -4.55455375        0.06820477       -0.00000000        0.00836521        0.05842198        0.00139269        0.00002489
       -4.54455375        0.05071027       -0.00000000        0.00611331        0.04348352        0.00109471        0.00001872
       -4.53455375        0.03368168       -0.00000000        0.00384294        0.02903535        0.00079043        0.00001296
       -4.52455375        0.01711900       -0.00000000        0.00155409        0.01507747        0.00047985        0.00000759
       -4.51455375        0.20126131       -0.00000000        0.03266983        0.16540125        0.00313637        0.00005385
       -4.50455375        0.20138934       -0.00000000        0.03295721        0.16515162        0.00322624        0.00005428
       -4.49455375        0.20151781       -0.00000000        0.03319566        0.16495224        0.00331513        0.00005478
       -4.48455375        0.20164672       -0.00000000        0.03338519        0.16480311        0.00340306        0.00005536
       -4.47455375        0.20177607       -0.00000000        0.03352579        0.16470423        0.00349002        0.00005603
       -4.46455375        0.20190585       -0.00000000        0.03361747        0.16465560        0.00357601        0.00005677
       -4.45455375        0.20203608       -0.00000000        0.03366022        0.16465722        0.00366104        0.00005760
       -4.44455375        0.20216674       -0.00000000        0.03365405        0.16470909        0.00374509        0.00005851
       -4.43455375        0.20229785       -0.00000000        0.03359895        0.16481122        0.00382817        0.00005950
       -4.42455375        0.20242939       -0.00000000        0.03349493        0.16496360        0.00391029        0.00006057
       -4.41455375        0.20256137       -0.00000000        0.03334199        0.16516622        0.00399143        0.00006172
       -4.40455375        0.20269379       -0.00000000        0.03314012        0.16541910        0.00407161        0.00006296
       -4.39455375        0.20282665       -0.00000000        0.03288932        0.16572223        0.00415082        0.00006427
       -4.38455375        0.20295994       -0.00000000        0.03258960        0.16607561        0.00422906        0.00006567
       -4.37455375        0.20309368       -0.00000000        0.03224096        0.16647925        0.00430633        0.00006715
       -4.36455375        0.20322785       -0.00000000        0.03184339        0.16693313        0.00438263        0.00006871
       -4.35455375        0.20336246       -0.00000000        0.03139689        0.16743727        0.00445796        0.00007035
       -4.34455375        0.76081956        0.00007888        0.09842519        0.64460695        0.01735385        0.00035470
       -4.33455375        0.57537710        0.00028397        0.08515308        0.47724280        0.01243739        0.00025986
       -4.32455375        0.38675590        0.00048526        0.05949790        0.31871241        0.00787846        0.00018188
       -4.31455375        0.22866578        0.00068274        0.03660906        0.18664344        0.00460031        0.00013023
       -4.30455375        0.19951257        0.00087643        0.03485392        0.15960579        0.00406098        0.00011545
       -4.29455375        0.17233346        0.00106631        0.03272375        0.13496536        0.00347693        0.00010111
       -4.28455375        0.14712846        0.00125239        0.03021856        0.11272214        0.00284815        0.00008723
       -4.27455375        0.12389757        0.00143466        0.02733833        0.09287613        0.00217463        0.00007381
       -4.26455375        0.10264078        0.00161314        0.02408308        0.07542734        0.00145639        0.00006083
