#  aims_uuid : 1277C871-F61B-457C-A39F-A600D213EFB3                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -4.198159 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -5.80184130        0.29836333        0.01916373        0.26992980        0.00763542        0.00163438
       -5.79184130        0.31246228        0.01893280        0.28345897        0.00833341        0.00173710
       -5.78184130        0.31834401        0.01789288        0.28975212        0.00889973        0.00179929
       -5.77184130        0.32461198        0.01705652        0.29629552        0.00940803        0.00185190
       -5.76184130        0.33126617        0.01642371        0.30308917        0.00985833        0.00189496
       -5.75184130        0.33830660        0.01599446        0.31013307        0.01025062        0.00192845
       -5.74184130        0.34573325        0.01576875        0.31742723        0.01058489        0.00195238
       -5.73184130        0.35354614        0.01574660        0.32497163        0.01086116        0.00196675
       -5.72184130        0.36174526        0.01592800        0.33276629        0.01107942        0.00197155
       -5.71184130        0.37033060        0.01631295        0.34081120        0.01123966        0.00196679
       -5.70184130        0.24885571        0.01400052        0.22498375        0.00837711        0.00149433
       -5.69184130        0.26035138        0.01448644        0.23542485        0.00888526        0.00155484
       -5.68184130        0.27208494        0.01499796        0.24607270        0.00939962        0.00161466
       -5.67184130        0.28361265        0.01552912        0.25650917        0.00990268        0.00167168
       -5.66184130        0.30385976        0.01615521        0.27530214        0.01063349        0.00176894
       -5.65184130        0.32350400        0.01667734        0.29344199        0.01150563        0.00187904
       -5.64184130        0.34225999        0.01709094        0.31065328        0.01251474        0.00200102
       -5.63184130        0.36012772        0.01739602        0.32693600        0.01366083        0.00213487
       -5.62184130        0.37710720        0.01759256        0.34229016        0.01494390        0.00228058
       -5.61184130        0.39319844        0.01768058        0.35671575        0.01636394        0.00243816
       -5.60184130        0.22224817        0.00499921        0.20524465        0.01050701        0.00149730
       -5.59184130        0.25126864        0.00598037        0.23055467        0.01293652        0.00179708
       -5.58184130        0.27967787        0.00702924        0.25493033        0.01559966        0.00211864
       -5.57184130        0.30747587        0.00814582        0.27837164        0.01849645        0.00246197
       -5.56184130        0.66631646        0.01977664        0.59026841        0.04877325        0.00749817
       -5.55184130        0.58993795        0.01785935        0.52432754        0.04197371        0.00577735
       -5.54184130        0.49877260        0.01542855        0.44443448        0.03463514        0.00427443
       -5.53184130        0.39282041        0.01248424        0.35058923        0.02675753        0.00298942
       -5.52184130        0.27208137        0.00902641        0.24279178        0.01834088        0.00192230
       -5.51184130        0.07086039        0.00297079        0.06257445        0.00466409        0.00065107
       -5.50184130        0.54160833        0.00774335        0.51711355        0.01376690        0.00298454
       -5.49184130        1.76550234        0.05035260        1.63534943        0.07221909        0.00758122
       -5.48184130        1.57254159        0.05277557        1.42632885        0.08337485        0.01006232
       -5.47184130        0.36129305        0.01472221        0.32890418        0.01664612        0.00102054
       -5.46184130        0.23935198        0.01003566        0.21732695        0.01132890        0.00066045
       -5.45184130        0.12376604        0.00531469        0.11204678        0.00605695        0.00034761
       -5.44184130        4.75372637        0.11892353        4.45709013        0.16461691        0.01309581
       -5.43184130        0.06172148        0.00154910        0.05748267        0.00253281        0.00015690
       -5.42184130        0.13682735        0.00322728        0.12770469        0.00555109        0.00034430
       -5.41184130        0.21453747        0.00471511        0.20069550        0.00859143        0.00053542
       -5.40184130        0.29485183        0.00601259        0.27645510        0.01165385        0.00073028
       -5.39184130        0.37777043        0.00711973        0.35498348        0.01473835        0.00092887
       -5.38184130        0.46329328        0.00803651        0.43628066        0.01784491        0.00113120
       -5.37184130        1.43858879        0.02019213        1.36069932        0.05453208        0.00316527
       -5.36184130        2.92205576        0.03889156        2.76616134        0.11016023        0.00684263
       -5.35184130        2.06296407        0.02944185        1.94968706        0.07835087        0.00548429
       -5.34184130        1.09875195        0.02066464        1.03173149        0.04262447        0.00373134
       -5.33184130        0.79357274        0.01677840        0.74206416        0.03165056        0.00307962
       -5.32184130        0.77115371        0.01858203        0.71741796        0.03206423        0.00308949
       -5.31184130        0.74077476        0.02474697        0.67973222        0.03278338        0.00351219
       -5.30184130        0.50579822        0.01454860        0.46746746        0.02120049        0.00258168
       -5.29184130        0.62629661        0.01530708        0.58242202        0.02510725        0.00346026
       -5.28184130        0.26002474        0.00707734        0.24147683        0.01001622        0.00145434
       -5.27184130        0.25056938        0.00642959        0.23341181        0.00926316        0.00146482
       -5.26184130        0.24028190        0.00582323        0.22442337        0.00857010        0.00146521
       -5.25184130        1.15515288        0.01774572        1.08783665        0.04234399        0.00722653
       -5.24184130        0.92408651        0.01451767        0.87228665        0.03162142        0.00566077
       -5.23184130        3.80818349        0.05180482        3.65768812        0.07784594        0.02084462
       -5.22184130        0.68595567        0.01036939        0.64541463        0.02545228        0.00471937
       -5.21184130        2.38605576        0.08300056        2.18678803        0.10240556        0.01386161
       -5.20184130        0.73619729        0.01569451        0.67971257        0.03506455        0.00572566
       -5.19184130        0.69807134        0.01461774        0.64371707        0.03407978        0.00565676
       -5.18184130        0.77109983        0.01392758        0.70836144        0.04243328        0.00637753
       -5.17184130        0.70598020        0.01297965        0.64949284        0.03736921        0.00613851
       -5.16184130        0.64076945        0.01203819        0.59020183        0.03271377        0.00581566
       -5.15184130        0.57546756        0.01110322        0.53048841        0.02846696        0.00540898
       -5.14184130        0.51007454        0.01017472        0.47035258        0.02462877        0.00491846
       -5.13184130        0.44459038        0.00925270        0.40979435        0.02119922        0.00434412
       -5.12184130        0.40003375        0.00851963        0.36862117        0.01896539        0.00392756
       -5.11184130        0.46097428        0.00903828        0.42627948        0.02105652        0.00460000
       -5.10184130        1.50169423        0.02877376        1.39480129        0.06325728        0.01486190
       -5.09184130        0.59758263        0.01213709        0.55161294        0.02802884        0.00580376
       -5.08184130        0.43289270        0.00914608        0.39777624        0.02184367        0.00412671
       -5.07184130        0.28246057        0.00624591        0.25816779        0.01543259        0.00261427
       -5.06184130        0.28239645        0.00523850        0.26176041        0.01340512        0.00199241
       -5.05184130        0.57923680        0.01385995        0.53355066        0.02812973        0.00369647
       -5.04184130        1.46772388        0.04124549        1.32983950        0.08440596        0.01223293
       -5.03184130        1.06390433        0.02744864        0.95883206        0.06585362        0.01177001
       -5.02184130        0.76866806        0.01794797        0.69160369        0.04929976        0.00981663
       -5.01184130        0.59928901        0.01338661        0.54622751        0.03328503        0.00638986
       -5.00184130        1.12647646        0.02119498        1.05587132        0.04010541        0.00930476
       -4.99184130        1.07295581        0.01594738        1.00113162        0.04426673        0.01161007
       -4.98184130        1.08656238        0.01232886        1.01024643        0.05077698        0.01321012
       -4.97184130        1.04999852        0.01062023        0.97332587        0.05411205        0.01194037
       -4.96184130        0.79636204        0.00802729        0.73509001        0.04508653        0.00815821
       -4.95184130        0.49949614        0.00507766        0.45993177        0.02949508        0.00499163
       -4.94184130        4.97839011        0.13778951        4.46174562        0.33052987        0.04832511
       -4.93184130        1.59960513        0.01198520        1.50128943        0.06069058        0.02563992
       -4.92184130        0.04311918        0.00027732        0.04056525        0.00156091        0.00071569
       -4.91184130        0.04468160        0.00017635        0.04211339        0.00159830        0.00079355
       -4.90184130        2.17547351        0.04342731        2.02279414        0.08569393        0.02355813
       -4.89184130        0.01331463        0.00024696        0.01283547        0.00015261        0.00007959
       -4.88184130        0.03053439        0.00054957        0.02936968        0.00041478        0.00020035
       -4.87184130        0.04667456        0.00081339        0.04478738        0.00073868        0.00033510
       -4.86184130        0.06173513        0.00103840        0.05908858        0.00112432        0.00048383
       -4.85184130        0.07571610        0.00122462        0.07227326        0.00157168        0.00064655
       -4.84184130        0.08861748        0.00137204        0.08434143        0.00208077        0.00082324
       -4.83184130        0.25049190        0.00284738        0.23566059        0.00872547        0.00325846
       -4.82184130        0.53672927        0.00508588        0.50353032        0.02037921        0.00773385
       -4.81184130        0.41191063        0.00361461        0.38681190        0.01545994        0.00602418
       -4.80184130        0.29673778        0.00275438        0.27871067        0.01103765        0.00423508
       -4.79184130        0.19730630        0.00250408        0.18497071        0.00734959        0.00248193
       -4.78184130        0.27431602        0.00381355        0.25867404        0.00877891        0.00304951
       -4.77184130        0.31638487        0.00430842        0.29819358        0.01033351        0.00354937
       -4.76184130        0.35846560        0.00491958        0.33724440        0.01228371        0.00401790
       -4.75184130        0.40055819        0.00564704        0.37582653        0.01462951        0.00445511
       -4.74184130        0.44266266        0.00649078        0.41393995        0.01737092        0.00486100
       -4.73184130        0.48436054        0.00743659        0.45119989        0.02049184        0.00523223
       -4.72184130        0.53876696        0.00852862        0.49943810        0.02509178        0.00570847
       -4.71184130        0.62118689        0.00991670        0.57311841        0.03172151        0.00643028
       -4.70184130        0.70836873        0.01089973        0.65110755        0.03916158        0.00719986
       -4.69184130        0.80313165        0.01149677        0.73588790        0.04765900        0.00808797
       -4.68184130        0.96699266        0.01194114        0.88200689        0.06332689        0.00971774
       -4.67184130        0.91575845        0.01173848        0.84059684        0.05392746        0.00949567
       -4.66184130        0.69060124        0.00923842        0.63693993        0.03736187        0.00706102
       -4.65184130        0.62044898        0.00856591        0.57549043        0.02971501        0.00667763
       -4.64184130        0.54802458        0.00755395        0.51022310        0.02396927        0.00627826
       -4.63184130        0.47332802        0.00620255        0.44113795        0.02012463        0.00586289
       -4.62184130        0.22643532        0.00188944        0.20369541        0.01657627        0.00427420
       -4.61184130        0.22380659        0.00176777        0.20188367        0.01581455        0.00434060
       -4.60184130        0.21935483        0.00167906        0.19835833        0.01500789        0.00430955
       -4.59184130        0.20341718        0.00160948        0.18403821        0.01374760        0.00402190
       -4.58184130        0.18866743        0.00153461        0.17081013        0.01261013        0.00371255
       -4.57184130        0.14074233        0.00125551        0.12881198        0.00827537        0.00239947
       -4.56184130        0.13925395        0.00136794        0.12738499        0.00818821        0.00231280
