#  aims_uuid : 3CAA07D9-5B0F-4208-A8C5-71E43E3C7224                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -4.947416 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -5.05258422        1.13009528        0.09534856        0.11884441        0.90366045        0.01181531        0.00042655
       -5.04258422        0.61852846        0.04384587        0.10336647        0.46550709        0.00552642        0.00028261
       -5.03258422        0.34082472        0.02710269        0.06445887        0.24656709        0.00254756        0.00014851
       -5.02258422        0.39321850        0.02432001        0.08676859        0.27828079        0.00369551        0.00015360
       -5.01258422        0.76541196        0.03981003        0.16131183        0.55786532        0.00618798        0.00023680
       -5.00258422        1.00967596        0.05097555        0.25938396        0.69114139        0.00783422        0.00034084
       -4.99258422        0.62152889        0.03420966        0.13705662        0.44452727        0.00549678        0.00023856
       -4.98258422        1.31844374        0.04556928        0.19017378        1.07085421        0.01139437        0.00045210
       -4.97258422        0.55503523        0.01676331        0.11899336        0.41447500        0.00465178        0.00015179
       -4.96258422        0.15516881        0.00288402        0.04085642        0.10897936        0.00239629        0.00005272
       -4.95258422        3.98870573        0.26616849        0.98772330        2.71629245        0.01712924        0.00139226
       -4.94258422        0.18932977        0.00388199        0.04091244        0.14304559        0.00141544        0.00007431
       -4.93258422        0.09980901        0.00171239        0.03271043        0.06504466        0.00028852        0.00005301
       -4.92258422        0.43489997        0.02317082        0.10863706        0.29972561        0.00316486        0.00020162
       -4.91258422        0.98082489        0.03200754        0.26650427        0.67564319        0.00624050        0.00042939
       -4.90258422        0.49837382        0.01875848        0.12230274        0.35246796        0.00455857        0.00028607
       -4.89258422        0.67824815        0.02466452        0.11046823        0.53594877        0.00675585        0.00041078
       -4.88258422        0.58859711        0.01830759        0.08991910        0.47461396        0.00540127        0.00035519
       -4.87258422        0.43018580        0.01322328        0.05879408        0.35388393        0.00409126        0.00019325
       -4.86258422        0.43576108        0.01606921        0.05556972        0.35949603        0.00444826        0.00017787
       -4.85258422        0.55785118        0.02043331        0.07564549        0.45504745        0.00652089        0.00020405
       -4.84258422        0.39875381        0.01753887        0.05280061        0.32326789        0.00500256        0.00014388
       -4.83258422        0.44542633        0.02447799        0.06914652        0.34590354        0.00571849        0.00017979
       -4.82258422        0.56681291        0.03307043        0.08908002        0.43799508        0.00646350        0.00020387
       -4.81258422        0.61049523        0.03670021        0.09749675        0.46917309        0.00691095        0.00021423
       -4.80258422        0.79400783        0.05221844        0.12462413        0.60764325        0.00924461        0.00027740
       -4.79258422        0.49899919        0.02416249        0.08209313        0.38761734        0.00495033        0.00017590
       -4.78258422        0.33999780        0.01918404        0.05575324        0.26178147        0.00316063        0.00011842
