#  aims_uuid : CE905A5A-FFE0-48B0-A4DD-10D8E49B15C1                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -4.588719 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -5.41128073        0.46803447        0.03445057        0.03543775        0.39163666        0.00650949
       -5.40128073        0.60729291        0.04990137        0.06677863        0.48299597        0.00761695
       -5.39128073        0.58236283        0.05516253        0.05634576        0.46407443        0.00678011
       -5.38128073        0.56791340        0.06074450        0.05335604        0.44758089        0.00623197
       -5.37128073        0.64311886        0.06851894        0.05481859        0.51330200        0.00647932
       -5.36128073        0.51444271        0.06365841        0.04057715        0.40505459        0.00515255
       -5.35128073        0.49296249        0.05880174        0.03601424        0.39338901        0.00475751
       -5.34128073        0.32948850        0.04626961        0.02581515        0.25394736        0.00345638
       -5.33128073        0.31927438        0.03980840        0.02711105        0.24878384        0.00357108
       -5.32128073        0.39833349        0.04265679        0.03366494        0.31691393        0.00509783
       -5.31128073        0.43457763        0.05249647        0.03751363        0.33742211        0.00714543
       -5.30128073        0.69703592        0.09642611        0.05262198        0.53602835        0.01195948
       -5.29128073        0.45706068        0.05105484        0.03997451        0.35796444        0.00806689
       -5.28128073        0.49587226        0.05150007        0.04852578        0.38665301        0.00919340
       -5.27128073        0.56986965        0.06029862        0.05422078        0.44568054        0.00966969
       -5.26128073        0.50406164        0.03602837        0.05422001        0.40511806        0.00869520
       -5.25128073        0.49377636        0.02754890        0.05034905        0.40729871        0.00857969
       -5.24128073        0.48964314        0.01955236        0.05198102        0.40950655        0.00860321
       -5.23128073        0.42363896        0.01552008        0.05856430        0.34234324        0.00721134
       -5.22128073        0.43066384        0.02403331        0.05511801        0.34475164        0.00676089
       -5.21128073        0.44150441        0.03058276        0.05124266        0.35291506        0.00676393
       -5.20128073        0.39044359        0.02990724        0.04682979        0.30728679        0.00641977
       -5.19128073        0.50163371        0.03562286        0.05716688        0.40101397        0.00783001
       -5.18128073        0.32351808        0.02974208        0.03234089        0.25615044        0.00528466
       -5.17128073        0.29892042        0.02881787        0.02645971        0.23875642        0.00488643
       -5.16128073        0.27215766        0.02597166        0.02144641        0.22021338        0.00452621
       -5.15128073        0.37444247        0.02761941        0.03444313        0.30484963        0.00753029
       -5.14128073        0.43687076        0.02535118        0.04025075        0.36331053        0.00795830
       -5.13128073        0.55358907        0.03278659        0.04626165        0.46539805        0.00914279
