# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -10.00000000         33.72947031
         -9.98998999         26.08359896
         -9.97997998         24.51034444
         -9.96996997         22.93708993
         -9.95995996         21.36383541
         -9.94994995         19.79058089
         -9.93993994         18.21732637
         -9.92992993         16.82367271
         -9.91991992         50.29067381
         -9.90990991         72.21924975
         -9.89989990         29.31887450
         -9.88988989         24.29510361
         -9.87987988         40.65737660
         -9.86986987         39.23692076
         -9.85985986         58.00092044
         -9.84984985         48.90856588
         -9.83983984         34.80765537
         -9.82982983         37.55137238
         -9.81981982         80.41137618
         -9.80980981         65.03230031
         -9.79979980         80.48744143
         -9.78978979         31.00074379
         -9.77977978         18.44611844
         -9.76976977         92.34601346
         -9.75975976        112.19244533
         -9.74974975         70.66695091
         -9.73973974         66.53267383
         -9.72972973         73.39309055
         -9.71971972         35.09721220
         -9.70970971         26.62409847
         -9.69969970         33.57332769
         -9.68968969         34.83062987
         -9.67967968         31.18487458
         -9.66966967          1.64499204
         -9.65965966         36.94333099
         -9.64964965         32.81262479
         -9.63963964         28.68191860
         -9.62962963         26.28107843
         -9.61961962         24.17562752
         -9.60960961         22.07017660
         -9.59959960         19.96472569
         -9.58958959         17.85927478
         -9.57957958          0.00000000
         -9.56956957          0.00000000
         -9.55955956          0.00000000
         -9.54954955          0.00000000
         -9.53953954         13.45996916
         -9.52952953         27.27157458
         -9.51951952         41.08317999
         -9.50950951         70.66874069
         -9.49949950         49.05059263
         -9.48948949         40.70127448
         -9.47947948         41.14302540
         -9.46946947         42.46901236
         -9.45945946         52.97604534
         -9.44944945         49.63943797
         -9.43943944         86.15490415
         -9.42942943         84.82804750
         -9.41941942         66.00748289
         -9.40940941         51.22954421
         -9.39939940         55.23643730
         -9.38938939         47.71120620
         -9.37937938         40.18597509
         -9.36936937         33.83481588
         -9.35935936         30.38172896
         -9.34934935         29.60754207
         -9.33933934         32.23519040
         -9.32932933         35.08943321
         -9.31931932         38.26274414
         -9.30930931         41.43605507
         -9.29929930         40.78001985
         -9.28928929         70.03584456
         -9.27927928         10.73542762
         -9.26926927         13.46826725
         -9.25925926         92.54834524
         -9.24924925         69.94447861
         -9.23923924         10.99733394
         -9.22922923         13.08772522
         -9.21921922         15.17811649
         -9.20920921         27.21816713
         -9.19919920         32.34001957
         -9.18918919         44.52516051
         -9.17917918         47.72675206
         -9.16916917         66.50475229
         -9.15915916         19.52011124
         -9.14914915         19.14457903
         -9.13913914         26.48740651
         -9.12912913         45.21754216
         -9.11911912         40.40125451
         -9.10910911         49.29508103
         -9.09909910        108.73015109
         -9.08908909        107.71699945
         -9.07907908         62.85717896
         -9.06906907         49.97555479
         -9.05905906         37.99364885
         -9.04904905         29.68443977
         -9.03903904         25.62420177
         -9.02902903         45.73055303
         -9.01901902         40.57287616
         -9.00900901         53.91791120
         -8.99899900         52.59416566
         -8.98898899         42.53625928
         -8.97897898         52.98040396
         -8.96896897         42.97825446
         -8.95895896         36.44118093
         -8.94894895         25.40539472
         -8.93893894         27.80992033
         -8.92892893         48.11364799
         -8.91891892         50.87960911
         -8.90890891         54.82134842
         -8.89889890         58.76308772
         -8.88888889         64.16155037
         -8.87887888        197.60243510
         -8.86886887         64.12981624
         -8.85885886        101.72542284
         -8.84884885        138.69668866
         -8.83883884        157.43636286
         -8.82882883        111.34785322
         -8.81881882        109.65210495
         -8.80880881        110.46367098
         -8.79879880         97.27536063
         -8.78878879        134.79105090
         -8.77877878         95.19787371
         -8.76876877         95.95106496
         -8.75875876         51.85246966
         -8.74874875         74.04514172
         -8.73873874         48.87920150
         -8.72872873         45.11700216
         -8.71871872         57.55889171
         -8.70870871         42.38875025
         -8.69869870         43.39277883
         -8.68868869         56.73719275
         -8.67867868         57.19284450
         -8.66866867         90.73026016
         -8.65865866         77.42143805
         -8.64864865         65.58609523
         -8.63863864         43.78066497
         -8.62862863         20.45363370
         -8.61861862        157.22090103
         -8.60860861         11.62957185
         -8.59859860         52.13409598
         -8.58858859         41.13398009
         -8.57857858         64.91014402
         -8.56856857         62.95222044
         -8.55855856         34.84033832
         -8.54854855         63.06922460
         -8.53853854         61.86334766
         -8.52852853          0.82394999
         -8.51851852          1.05319167
         -8.50850851         12.38291455
         -8.49849850         12.17063040
         -8.48848849         11.95834625
         -8.47847848         26.20212750
         -8.46846847         25.29055643
         -8.45845846         37.42831056
         -8.44844845         35.92443070
         -8.43843844        114.87569342
         -8.42842843         59.49724628
         -8.41841842        104.41628055
         -8.40840841         50.95483826
         -8.39839840         48.60236096
         -8.38838839         47.93414591
         -8.37837838         40.22239186
         -8.36836837         39.36912702
         -8.35835836         41.97858676
         -8.34834835         44.06828552
         -8.33833834         36.54897359
         -8.32832833         39.00935604
         -8.31831832         41.46973850
         -8.30830831         44.05151441
         -8.29829830         46.46197008
         -8.28828829         47.66577494
         -8.27827828         50.16055224
         -8.26826827         52.65532955
         -8.25825826         44.83430897
         -8.24824825         45.64284424
         -8.23823824         44.58509637
         -8.22822823         55.62145164
         -8.21821822         68.42067794
         -8.20820821         50.60235061
         -8.19819820         53.86561586
         -8.18818819         49.31357153
         -8.17817818         51.54391995
         -8.16816817         53.95533872
         -8.15815816         38.10611754
         -8.14814815         38.97984854
         -8.13813814         32.63347817
         -8.12812813         27.12744946
         -8.11811812         63.23473706
         -8.10810811         76.00436737
         -8.09809810         75.40512558
         -8.08808809         20.10906483
         -8.07807808         24.81069176
         -8.06806807         24.25799936
         -8.05805806         23.84163666
         -8.04804805         25.60044745
         -8.03803804         30.14808491
