# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -5.387874 eV
#    Energy (eV)      DOS 
         -4.61212638         30.68562369
         -4.60212638         29.43200115
         -4.59212638         27.78159032
         -4.58212638         26.65858739
         -4.57212638         37.67933216
         -4.56212638         32.30640354
         -4.55212638         35.35448994
         -4.54212638         30.75413153
         -4.53212638         30.02296433
         -4.52212638         30.99816575
         -4.51212638         32.21957061
         -4.50212638         33.83969729
         -4.49212638         17.12602005
         -4.48212638         45.13598046
         -4.47212638         94.47922211
         -4.46212638         40.03758080
         -4.45212638         21.80318028
         -4.44212638         18.09811797
         -4.43212638         16.24954796
         -4.42212638         19.68708732
         -4.41212638         23.22719816
         -4.40212638         26.76730899
         -4.39212638         30.81297468
         -4.38212638         43.62792237
         -4.37212638         35.01143660
         -4.36212638         36.56433530
         -4.35212638         43.26645446
         -4.34212638         61.39454686
         -4.33212638         48.09160710
         -4.32212638         45.59238362
         -4.31212638         52.65869163
         -4.30212638         54.62541017
         -4.29212638         59.69640587
         -4.28212638         64.16115134
         -4.27212638         51.47516477
         -4.26212638         42.97102919
         -4.25212638         66.95702054
         -4.24212638         49.53236533
         -4.23212638         50.11943289
         -4.22212638         52.40904043
         -4.21212638        108.17841280
         -4.20212638         55.93733680
         -4.19212638         69.88745570
         -4.18212638         81.82065564
         -4.17212638         44.68960989
         -4.16212638        173.77800148
         -4.15212638         91.59898770
         -4.14212638         66.44940240
         -4.13212638         78.36289623
         -4.12212638         93.36483634
         -4.11212638         52.45906771
         -4.10212638         88.63415541
         -4.09212638         60.28796907
         -4.08212638         62.64411840
         -4.07212638         55.59644891
         -4.06212638        104.46479109
         -4.05212638         66.82406133
         -4.04212638         86.98179170
         -4.03212638         81.50570966
         -4.02212638         85.03619176
         -4.01212638         76.11414773
         -4.00212638         91.47980635
         -3.99212638         82.02842127
         -3.98212638         70.51798610
         -3.97212638        102.66887103
         -3.96212638         81.48818418
         -3.95212638         75.43560445
         -3.94212638         73.86633379
         -3.93212638         70.43667003
         -3.92212638         50.26431829
         -3.91212638         31.43019076
         -3.90212638         30.94733789
         -3.89212638         38.44380211
         -3.88212638         20.92622954
         -3.87212638         64.48431706
         -3.86212638        102.00912904
         -3.85212638         26.30734558
         -3.84212638         35.70186852
         -3.83212638         65.87312234
         -3.82212638        115.73978395
         -3.81212638         53.41352576
         -3.80212638         56.59897970
         -3.79212638         94.92606951
         -3.78212638         64.90640109
         -3.77212638         63.08654953
         -3.76212638         75.46811915
         -3.75212638         17.58350009
         -3.74212638         31.25165570
         -3.73212638         45.28220386
         -3.72212638         67.16415086
         -3.71212638         66.21001218
         -3.70212638         67.33301109
         -3.69212638         53.00838310
         -3.68212638         44.58718658
         -3.67212638         40.11793746
         -3.66212638         31.81191603
         -3.65212638         26.91761900
         -3.64212638         28.85727019
         -3.63212638         28.42094833
         -3.62212638         77.47350980
         -3.61212638         84.43119044
         -3.60212638         67.59947998
         -3.59212638         68.95367281
         -3.58212638         63.78896543
         -3.57212638         77.86179819
         -3.56212638         46.44047970
         -3.55212638         40.96751056
         -3.54212638         52.67625859
         -3.53212638         56.15357545
         -3.52212638         41.86425477
         -3.51212638         16.91689844
         -3.50212638         20.47480999
         -3.49212638         23.76127529
         -3.48212638         24.64531619
         -3.47212638         25.30947955
         -3.46212638         31.17245074
         -3.45212638         15.65164825
         -3.44212638          6.90033997
         -3.43212638         12.22164745
         -3.42212638         18.42132152
         -3.41212638         24.62099559
         -3.40212638         30.82066966
         -3.39212638         37.90759000
         -3.38212638         38.39639259
         -3.37212638         38.56780648
         -3.36212638         39.02584349
         -3.35212638         38.76583992
         -3.34212638         36.53281951
         -3.33212638         28.27940567
         -3.32212638         33.69126119
         -3.31212638         39.10311672
         -3.30212638         38.96304756
         -3.29212638         56.58554187
         -3.28212638         38.69113372
         -3.27212638         39.33616755
         -3.26212638         46.26307746
         -3.25212638         39.75946797
         -3.24212638         40.71990800
         -3.23212638         30.57488201
         -3.22212638         24.74997619
         -3.21212638         28.64802105
         -3.20212638         30.40683863
         -3.19212638         31.41387380
         -3.18212638         19.44240346
         -3.17212638         16.90227148
         -3.16212638         17.86116977
         -3.15212638         18.93582681
         -3.14212638         21.61731449
         -3.13212638         20.89739735
         -3.12212638         36.80958717
         -3.11212638         53.78336109
         -3.10212638         33.65284315
         -3.09212638         29.94060600
         -3.08212638         24.57537080
         -3.07212638         32.27740855
         -3.06212638         43.40593194
         -3.05212638         54.53445532
         -3.04212638         45.52581482
         -3.03212638         31.18625544
         -3.02212638         39.18254015
         -3.01212638         46.03458041
         -3.00212638         73.77038187
         -2.99212638         82.46084367
         -2.98212638         58.84464112
         -2.97212638         33.46039491
         -2.96212638         51.58844264
         -2.95212638         86.65137598
         -2.94212638         79.31466773
         -2.93212638         47.49586027
         -2.92212638         36.05385077
         -2.91212638         88.15518545
         -2.90212638         16.66435776
         -2.89212638        126.53408025
         -2.88212638         33.75428308
         -2.87212638         23.58430878
         -2.86212638         61.79821272
         -2.85212638         59.75272758
         -2.84212638        101.06950363
         -2.83212638        128.31313160
         -2.82212638        128.26798985
         -2.81212638        141.46958435
         -2.80212638         99.81840436
         -2.79212638         71.71227152
         -2.78212638         90.74215953
         -2.77212638         61.55073962
         -2.76212638         77.50526471
         -2.75212638         86.22252556
         -2.74212638         90.63611441
         -2.73212638         95.17940141
         -2.72212638        111.59935971
         -2.71212638         83.96154739
         -2.70212638        138.41029322
         -2.69212638         85.38742787
         -2.68212638         67.19765978
         -2.67212638         62.94624702
         -2.66212638         67.93942137
         -2.65212638         77.86992796
         -2.64212638         83.94530366
         -2.63212638         67.54051311
         -2.62212638         63.22539909
         -2.61212638         72.39038595
         -2.60212638         67.97743396
         -2.59212638         62.43121234
         -2.58212638         69.47779380
         -2.57212638         64.22587911
         -2.56212638         81.12027154
         -2.55212638         72.61413051
         -2.54212638         63.86812045
         -2.53212638         53.53242432
         -2.52212638         72.12074510
         -2.51212638         46.59853276
         -2.50212638         40.40172379
         -2.49212638         57.09986142
         -2.48212638         71.31787806
         -2.47212638         65.36538713
         -2.46212638         52.93965437
         -2.45212638         80.16863258
         -2.44212638         61.92619055
         -2.43212638         78.29048870
         -2.42212638         73.93089415
         -2.41212638         77.38695174
         -2.40212638         61.59350675
         -2.39212638         49.67350592
         -2.38212638         52.56137253
         -2.37212638         36.57467231
         -2.36212638         55.48911526
         -2.35212638         17.72268080
         -2.34212638         39.84030460
         -2.33212638         80.87717005
         -2.32212638        115.41801420
         -2.31212638         87.89841145
         -2.30212638         52.85536194
         -2.29212638         36.72329892
         -2.28212638         54.19750632
         -2.27212638         59.46655186
         -2.26212638         51.65044292
         -2.25212638         57.26061800
         -2.24212638         43.93123662
         -2.23212638         42.13264679
         -2.22212638         40.87999321
         -2.21212638         48.66805164
         -2.20212638         54.76217265
         -2.19212638         49.17026092
         -2.18212638         73.31984596
         -2.17212638         47.43614952
         -2.16212638         49.29159754
         -2.15212638         65.68493157
         -2.14212638         55.34714556
         -2.13212638         44.33882740
         -2.12212638         48.97642879
         -2.11212638         55.63765913
         -2.10212638         56.36646728
         -2.09212638         58.67554821
         -2.08212638         55.76221570
         -2.07212638         63.98527457
         -2.06212638         51.75818606
         -2.05212638         53.52459110
         -2.04212638         54.86960566
         -2.03212638         52.34869137
         -2.02212638         58.89733662
         -2.01212638         41.33046449
         -2.00212638         82.70718558
         -1.99212638         56.60594264
         -1.98212638         52.63100842
         -1.97212638         34.36159247
         -1.96212638         41.36502162
         -1.95212638         32.41028750
         -1.94212638         32.29652601
         -1.93212638         69.06005904
         -1.92212638         33.31200096
         -1.91212638         52.71518222
         -1.90212638         58.63091348
         -1.89212638         47.99488128
         -1.88212638         58.70587542
         -1.87212638         54.80485818
         -1.86212638         45.60314447
         -1.85212638         57.86299401
         -1.84212638         34.62241008
         -1.83212638         37.95981200
         -1.82212638         36.80807933
         -1.81212638         80.71659303
         -1.80212638         67.05583051
         -1.79212638         26.56128968
         -1.78212638         82.11707192
         -1.77212638         63.21419367
         -1.76212638         15.49011660
         -1.75212638         41.93745168
         -1.74212638         59.74897277
         -1.73212638         43.93516847
         -1.72212638         36.68596104
         -1.71212638         74.15978675
         -1.70212638         67.30086001
         -1.69212638         70.99547456
         -1.68212638         70.44851418
         -1.67212638         68.28135727
         -1.66212638         48.89718163
         -1.65212638         59.97797594
         -1.64212638         71.37501855
         -1.63212638         31.53358894
         -1.62212638         42.26103376
         -1.61212638         81.40629828
         -1.60212638         62.85280106
         -1.59212638         27.10795563
         -1.58212638         12.41553431
         -1.57212638         33.47186674
         -1.56212638         25.50905937
         -1.55212638         31.39648609
         -1.54212638         25.17205216
         -1.53212638         79.43784646
         -1.52212638         47.79457204
         -1.51212638         58.91099228
         -1.50212638         46.68184963
         -1.49212638         46.95732872
         -1.48212638         49.12890719
         -1.47212638         57.25733936
         -1.46212638         71.92331383
         -1.45212638         44.06819841
         -1.44212638         43.27761416
         -1.43212638         46.62455093
         -1.42212638         48.04583864
         -1.41212638         49.18565666
         -1.40212638         50.60019363
         -1.39212638         66.82534533
         -1.38212638         55.28462371
         -1.37212638         61.68568202
         -1.36212638         66.39796062
         -1.35212638        110.37035453
         -1.34212638         28.60393201
         -1.33212638         69.08048126
         -1.32212638         54.02788445
         -1.31212638          7.47743054
         -1.30212638         59.16420436
         -1.29212638         77.02845112
         -1.28212638         46.71161122
         -1.27212638         40.61682413
         -1.26212638         62.91015368
         -1.25212638         97.17778347
         -1.24212638         68.32911164
         -1.23212638         54.61233193
         -1.22212638         70.03123522
         -1.21212638        124.32044044
         -1.20212638         58.69250496
         -1.19212638         75.29872800
         -1.18212638         63.82780394
         -1.17212638         55.02808010
         -1.16212638         70.17931387
         -1.15212638         56.20273539
         -1.14212638         41.10875732
         -1.13212638         47.59781570
         -1.12212638         54.68573689
         -1.11212638         62.31314762
         -1.10212638         63.09104785
         -1.09212638         46.96773050
         -1.08212638         59.86654185
         -1.07212638         65.30976000
         -1.06212638         83.16691065
         -1.05212638         59.43744588
         -1.04212638         61.26940741
         -1.03212638         70.08384651
         -1.02212638         46.90409002
         -1.01212638         56.17292409
         -1.00212638         38.40337868
         -0.99212638        151.37972311
         -0.98212638         48.57925555
         -0.97212638         39.78172503
         -0.96212638         66.30151151
         -0.95212638        124.29307334
         -0.94212638          0.00000000
         -0.93212638          0.00000000
         -0.92212638         66.46165953
         -0.91212638         66.46140302
         -0.90212638         62.22101095
         -0.89212638         49.50744217
         -0.88212638         40.43648315
         -0.87212638         45.13882587
         -0.86212638         43.05516087
         -0.85212638         32.23098888
         -0.84212638         48.73308185
         -0.83212638         42.72435079
         -0.82212638         17.88679182
         -0.81212638         15.62048204
         -0.80212638         14.59594673
         -0.79212638         13.57141143
         -0.78212638         51.43941462
         -0.77212638         24.65876888
         -0.76212638         40.75618153
         -0.75212638         17.88165871
         -0.74212638         21.21679196
         -0.73212638         25.38756363
         -0.72212638         35.33428813
         -0.71212638          9.60506312
         -0.70212638          7.95891958
         -0.69212638          6.31277604
         -0.68212638         19.03359076
         -0.67212638          9.02318792
         -0.66212638          8.84825204
         -0.65212638          8.94511429
         -0.64212638         10.41632195
         -0.63212638         11.88752962
         -0.62212638         13.35873729
         -0.61212638         57.12045558
         -0.60212638         14.98721232
         -0.59212638         15.36372010
         -0.58212638         13.54729740
         -0.57212638         11.73087470
         -0.56212638          9.91445199
         -0.55212638          8.09802929
         -0.54212638          6.28160659
         -0.53212638          0.00000000
         -0.52212638          0.00000000
         -0.51212638          0.00000000
         -0.50212638          0.00000000
         -0.49212638          0.00000000
         -0.48212638          0.00000000
         -0.47212638          0.00000000
         -0.46212638          0.00000000
         -0.45212638          0.00000000
         -0.44212638          0.00000000
         -0.43212638          0.00000000
         -0.42212638          0.00000000
         -0.41212638          0.00000000
         -0.40212638          0.00000000
         -0.39212638          0.00000000
         -0.38212638          0.00000000
         -0.37212638          0.00000000
         -0.36212638          0.00000000
         -0.35212638          0.00000000
         -0.34212638          0.00000000
         -0.33212638          0.00000000
         -0.32212638          0.00000000
         -0.31212638          0.00000000
         -0.30212638          0.00000000
         -0.29212638          0.00000000
         -0.28212638          0.00000000
         -0.27212638          0.00000000
         -0.26212638          0.00000000
         -0.25212638          0.00000000
         -0.24212638          0.00000000
         -0.23212638          0.00000000
         -0.22212638          0.00000000
         -0.21212638          0.00000000
         -0.20212638          0.00000000
         -0.19212638          0.00000000
         -0.18212638          0.00000000
         -0.17212638          0.00000000
         -0.16212638          0.00000000
         -0.15212638         32.86674321
         -0.14212638        119.20945402
         -0.13212638         54.09153691
         -0.12212638         57.93846994
         -0.11212638        153.47595853
         -0.10212638          0.00000000
         -0.09212638          0.00000000
         -0.08212638          0.00000000
         -0.07212638          0.00000000
         -0.06212638          0.00000000
         -0.05212638          0.00000000
         -0.04212638          0.00000000
         -0.03212638          0.00000000
         -0.02212638          0.00000000
         -0.01212638          0.00000000
         -0.00212638          0.00000000
          0.00787362          0.00000000
          0.01787362          0.00000000
          0.02787362          0.00000000
          0.03787362          0.00000000
          0.04787362          0.00000000
          0.05787362          0.00000000
          0.06787362          0.00000000
          0.07787362          0.00000000
          0.08787362          0.00000000
          0.09787362          0.00000000
          0.10787362          0.00000000
          0.11787362          0.00000000
          0.12787362          0.00000000
          0.13787362          0.00000000
          0.14787362          0.00000000
          0.15787362          0.00000000
          0.16787362          0.00000000
          0.17787362          0.00000000
          0.18787362          0.00000000
          0.19787362          0.00000000
          0.20787362          0.00000000
          0.21787362          0.00000000
          0.22787362          0.00000000
          0.23787362          0.00000000
          0.24787362          0.00000000
          0.25787362          0.00000000
          0.26787362          0.00000000
          0.27787362          0.00000000
          0.28787362          0.00000000
          0.29787362          0.00000000
          0.30787362          0.00000000
          0.31787362          0.00000000
          0.32787362          0.00000000
          0.33787362          0.00000000
          0.34787362          0.00000000
          0.35787362          0.00000000
          0.36787362          0.00000000
          0.37787362          0.00000000
          0.38787362         33.33274730
          0.39787362         71.24075419
          0.40787362         62.18864001
          0.41787362         32.82231580
          0.42787362          0.00000000
          0.43787362         65.51439403
          0.44787362        122.05804098
          0.45787362         30.87468524
          0.46787362         19.59687438
          0.47787362          0.00000000
          0.48787362          0.00000000
          0.49787362          0.00000000
          0.50787362          0.00000000
          0.51787362          0.00000000
          0.52787362          0.00000000
          0.53787362          0.00000000
          0.54787362          0.00000000
          0.55787362          0.00000000
          0.56787362          0.00000000
          0.57787362        103.87008463
          0.58787362         65.89810466
          0.59787362         22.33820026
          0.60787362          0.00000000
          0.61787362          0.00000000
          0.62787362          0.00000000
          0.63787362          0.00000000
          0.64787362          0.00000000
          0.65787362          0.00000000
          0.66787362          0.00000000
          0.67787362          0.00000000
          0.68787362          0.00000000
          0.69787362          0.00000000
          0.70787362          0.00000000
          0.71787362          0.00000000
          0.72787362          0.00000000
          0.73787362          0.00000000
          0.74787362          0.00000000
          0.75787362          0.00000000
          0.76787362          0.00000000
          0.77787362          0.00000000
          0.78787362          0.00000000
          0.79787362          0.00000000
          0.80787362          0.00000000
          0.81787362          0.00000000
          0.82787362          0.00000000
          0.83787362          0.00000000
          0.84787362          0.00000000
          0.85787362          0.00000000
          0.86787362          0.00000000
          0.87787362          0.00000000
          0.88787362          0.00000000
          0.89787362          0.00000000
          0.90787362          0.00000000
          0.91787362          0.00000000
          0.92787362          0.00000000
          0.93787362          0.00000000
          0.94787362          0.00000000
          0.95787362          0.00000000
          0.96787362          0.00000000
          0.97787362          0.00000000
          0.98787362          0.00000000
          0.99787362          0.00000000
          1.00787362          0.00000000
          1.01787362          0.00000000
