#  aims_uuid : 48D6C3B0-351B-4811-A7A2-A456D01F70FA                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -4.331630 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -5.66836984        0.02106799        0.00049333        0.01470274        0.00515892        0.00067299        0.00004001
       -5.65835983        0.14329196        0.00377014        0.12631396        0.01138412        0.00160578        0.00021796
       -5.64834982        0.53367140        0.00777105        0.49045144        0.03129422        0.00356494        0.00058974
       -5.63833981        0.93386063        0.00402389        0.87795645        0.04750155        0.00360050        0.00077824
       -5.62832980        0.88596562        0.00288502        0.80713595        0.06915113        0.00588665        0.00090687
       -5.61831979        2.11742232        0.01444163        1.87329191        0.21477844        0.01352804        0.00138231
       -5.60830978        0.58154382        0.00540255        0.48025928        0.08900162        0.00605413        0.00082624
       -5.59829977        0.91336552        0.00972592        0.73028140        0.15849740        0.01362926        0.00123155
       -5.58828976        0.84380536        0.01306100        0.68384754        0.13293362        0.01248547        0.00147773
       -5.57827975        0.59261553        0.00618856        0.50821691        0.07090175        0.00653214        0.00077618
       -5.56826974        0.91339914        0.01329982        0.80005152        0.09224810        0.00705023        0.00074946
       -5.55825973        0.82520943        0.01332433        0.72945017        0.07482895        0.00670265        0.00090333
       -5.54824972        2.87484842        0.00956612        2.58331465        0.25184718        0.02669533        0.00342515
       -5.53823971        1.35345797        0.01570987        1.21392121        0.11065979        0.01178068        0.00138641
       -5.52822970        2.22198480        0.04229993        1.98274880        0.17529971        0.01886580        0.00277057
       -5.51821969        1.04689005        0.03204585        0.91451745        0.08870262        0.00983628        0.00178786
       -5.50820968        1.06636538        0.02752579        0.93395768        0.09025493        0.01256745        0.00205953
       -5.49819967        0.51241033        0.01288062        0.45324716        0.03988239        0.00547959        0.00092056
       -5.48818966        0.71724984        0.01101830        0.63824993        0.05961114        0.00728000        0.00109047
       -5.47817965        0.79570778        0.00729506        0.69537684        0.08233347        0.00942387        0.00127854
       -5.46816964        0.74561405        0.00421090        0.62960812        0.09995700        0.01071235        0.00112567
       -5.45815963        0.26796585        0.00096015        0.22731358        0.03477182        0.00443890        0.00048141
       -5.44814962        0.21017613        0.00069464        0.17683429        0.02787959        0.00427954        0.00048807
       -5.43813961        0.16026424        0.00047903        0.13357237        0.02152375        0.00417964        0.00050945
       -5.42812960        0.76224714        0.00147821        0.65297134        0.08553241        0.01937160        0.00289358
       -5.41811959        0.19547303        0.00119214        0.15247239        0.03681733        0.00439980        0.00059137
       -5.40810958        0.13542486        0.00254133        0.10515682        0.02442466        0.00284747        0.00045458
       -5.39809957        0.09667263        0.00408814        0.07669322        0.01348715        0.00206811        0.00033600
       -5.38808956        0.09777811        0.00578482        0.07900535        0.01046462        0.00213491        0.00038842
       -5.37807955        0.05315258        0.00328333        0.04280924        0.00542076        0.00140503        0.00023421
       -5.36806954        1.26197108        0.00479897        1.17763998        0.06829427        0.01006898        0.00116888
       -5.35805953        1.32944436        0.01515425        1.23265192        0.06946272        0.01076124        0.00141422
       -5.34804952        2.01882128        0.06292216        1.88138877        0.06726438        0.00564329        0.00160267
       -5.33803951        0.34790270        0.00788946        0.31877460        0.01890322        0.00193385        0.00040158
       -5.32802950        0.27014886        0.00591677        0.24683217        0.01553600        0.00153659        0.00032732
       -5.31801949        0.25595724        0.00724692        0.23177972        0.01402119        0.00227828        0.00063112
       -5.30800948        0.20276536        0.00555816        0.18312961        0.01183855        0.00169198        0.00054706
       -5.29799947        0.16073043        0.00413128        0.14376120        0.01086547        0.00150843        0.00046404
       -5.28798946        0.20574013        0.00433018        0.18603204        0.01342009        0.00142669        0.00053114
       -5.27797945        0.24657721        0.00503948        0.22466329        0.01493355        0.00137684        0.00056404
       -5.26796944        0.28935790        0.00625237        0.26467853        0.01639883        0.00144700        0.00058116
       -5.25795943        0.33857017        0.00803173        0.30960255        0.01859075        0.00173080        0.00061435
       -5.24794942        0.38950173        0.01054502        0.35523195        0.02085788        0.00219934        0.00066755
       -5.23793941        0.38310277        0.01141928        0.34749993        0.02144707        0.00208987        0.00064662
       -5.22792940        1.66116878        0.07980085        1.50612898        0.05373200        0.01978129        0.00172565
       -5.21791939        0.47890482        0.01542002        0.43220336        0.02847343        0.00210062        0.00070739
       -5.20790938        3.30052218        0.02248418        3.19480130        0.07681350        0.00391911        0.00250409
       -5.19789937        1.15283072        0.02460453        1.07480394        0.04910548        0.00320090        0.00111587
       -5.18788936        1.47178974        0.02914853        1.40162553        0.03810970        0.00190629        0.00099968
       -5.17787935        1.15706927        0.03286278        1.08574676        0.03581039        0.00187875        0.00077059
       -5.16786934        1.29039245        0.03818333        1.20603028        0.04310583        0.00225336        0.00081964
       -5.15785933        1.02282778        0.02168406        0.95964646        0.03837240        0.00259235        0.00053252
       -5.14784932        1.70605140        0.00111835        1.63332946        0.06768673        0.00379075        0.00012611
       -5.13783931        0.37506040        0.00101513        0.35043033        0.02210547        0.00142213        0.00008733
       -5.12782930        0.91757098        0.00439008        0.86578311        0.04328745        0.00372780        0.00038254
       -5.11781929        1.03193702        0.00275561        0.97773432        0.04885398        0.00229572        0.00029738
       -5.10780928        1.67725741        0.06634359        1.55222240        0.05527122        0.00275477        0.00066543
       -5.09779927        3.74264956        0.25770205        3.40432638        0.07538053        0.00356323        0.00167736
       -5.08778926        1.54234016        0.09645215        1.40312443        0.03986046        0.00205625        0.00084687
       -5.07777925        4.31196586        0.24398855        3.95280177        0.10774747        0.00442823        0.00299984
       -5.06776924        4.75182389        0.34588850        4.30310886        0.09582029        0.00395131        0.00305493
       -5.05775923        3.01233260        0.19684550        2.74453510        0.06704589        0.00198914        0.00191698
       -5.04774922        2.95877267        0.20432712        2.68965274        0.06093256        0.00195513        0.00190512
       -5.03773921        2.56740490        0.18934093        2.32206626        0.05198304        0.00224078        0.00177390
       -5.02772920        2.64522374        0.17718356        2.40315831        0.06018154        0.00285331        0.00184703
       -5.01771919        2.08857687        0.09980841        1.91615904        0.06703487        0.00388915        0.00168540
       -5.00770918        1.14881563        0.03386774        1.06482874        0.04588473        0.00316422        0.00107020
       -4.99769917        1.30864391        0.04676336        1.20128122        0.05469169        0.00395633        0.00195131
       -4.98768916        1.93259672        0.10892753        1.76782075        0.05000763        0.00384676        0.00199405
       -4.97767915        1.18484308        0.07298193        1.08001837        0.02786486        0.00264222        0.00133570
       -4.96766914        1.55261235        0.08440130        1.41301736        0.05035795        0.00284605        0.00198969
       -4.95765913        3.45147695        0.16908869        3.21738920        0.05759900        0.00469875        0.00270131
       -4.94764912        1.30402285        0.05582501        1.20676722        0.03444299        0.00533523        0.00165240
       -4.93763911        1.77468116        0.08659984        1.60329300        0.07078351        0.01153180        0.00247301
       -4.92762910        2.15161061        0.07551580        1.91965230        0.13037883        0.02037232        0.00569136
       -4.91761909        1.52238908        0.04898302        1.38558747        0.06355706        0.02154478        0.00271675
       -4.90760908        1.22690402        0.06802878        1.12460872        0.02754056        0.00564816        0.00107780
       -4.89759907        3.79868021        0.13163768        3.56998679        0.08560444        0.00896980        0.00248151
       -4.88758906        1.44488319        0.04641216        1.34157913        0.04456123        0.01032842        0.00200224
       -4.87757905        0.65607570        0.03333915        0.58790371        0.02389199        0.00925536        0.00168548
       -4.86756904        1.08475131        0.09878395        0.93998751        0.02414784        0.01908496        0.00274705
       -4.85755903        0.08085772        0.01379938        0.06616801        0.00030214        0.00047873        0.00010947
       -4.84754902        1.20846377        0.03227971        1.11010802        0.05785739        0.00688910        0.00132955
       -4.83753901        2.25478223        0.09385325        2.02275029        0.11860794        0.01628616        0.00328459
       -4.82752900        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -4.81751899        0.36364985        0.00842019        0.30247871        0.02668245        0.02411093        0.00195758
       -4.80750898        0.36343393        0.00530347        0.32850894        0.02158587        0.00723829        0.00079736
       -4.79749897        0.71483349        0.02481553        0.64770609        0.03211876        0.00891239        0.00128071
       -4.78748896        0.79875475        0.03938454        0.72448510        0.02745655        0.00633112        0.00109746
       -4.77747895        2.88919579        0.19078110        2.58583060        0.09739290        0.01280563        0.00238557
       -4.76746894        1.36355727        0.07353465        1.23754758        0.04323164        0.00766044        0.00158297
       -4.75745893        1.17857502        0.06153277        1.06448107        0.04441517        0.00672958        0.00141642
       -4.74744892        1.22001994        0.05764872        1.11678413        0.03819449        0.00615715        0.00123545
       -4.73743891        0.87422902        0.04726118        0.79169083        0.03025739        0.00408702        0.00093261
       -4.72742890        0.88871123        0.04515597        0.77375453        0.04962771        0.01762172        0.00255129
       -4.71741889        0.62557620        0.03252778        0.56514639        0.02262151        0.00445536        0.00082516
       -4.70740888        0.50517046        0.02402657        0.45709630        0.01940216        0.00392515        0.00072028
       -4.69739887        0.35992338        0.01379422        0.32505274        0.01698467        0.00346964        0.00062211
       -4.68738886        0.33282991        0.00982770        0.30235326        0.01671688        0.00332030        0.00061177
       -4.67737885        0.31132146        0.00797700        0.28346842        0.01612473        0.00321140        0.00053992
       -4.66736884        0.35101883        0.00838244        0.31891994        0.01974982        0.00343886        0.00052777
       -4.65735883        0.31413425        0.00631240        0.28641247        0.01780677        0.00316677        0.00043584
       -4.64734882        0.58770828        0.01047689        0.55437317        0.01932916        0.00307589        0.00045316
       -4.63733881        0.39000992        0.00572496        0.36289170        0.01800759        0.00301842        0.00036726
       -4.62732880        0.23231184        0.00252002        0.21275307        0.01428132        0.00247633        0.00028110
       -4.61731879        0.22374761        0.00136852        0.20216567        0.01701340        0.00285774        0.00034229
       -4.60730878        3.09333732        0.05759043        2.81411978        0.18832831        0.02765795        0.00564086
       -4.59729877        0.30187504        0.00527922        0.26257953        0.02799861        0.00490519        0.00111249
       -4.58728876        0.34543926        0.00955937        0.31039969        0.02087407        0.00376724        0.00083889
       -4.57727875        0.38461552        0.01268924        0.35217414        0.01605812        0.00305169        0.00064235
       -4.56726874        0.41848500        0.01444913        0.38738387        0.01340849        0.00272576        0.00051774
       -4.55725873        0.44704769        0.01483905        0.41602889        0.01292521        0.00278947        0.00046506
       -4.54724872        0.41904698        0.00958526        0.38972649        0.01586446        0.00339297        0.00047781
       -4.53723871        0.42063298        0.00679122        0.39483292        0.01568438        0.00294809        0.00037637
       -4.52722870        0.39083877        0.00453954        0.37025150        0.01372980        0.00208080        0.00023712
       -4.51721869        0.38664678        0.00290172        0.36698143        0.01450044        0.00204815        0.00021504
       -4.50720868        0.36755558        0.00168829        0.34895144        0.01476770        0.00195666        0.00019149
