#  aims_uuid : 48D6C3B0-351B-4811-A7A2-A456D01F70FA                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -4.331630 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -5.66836984        0.13145659        0.01024955        0.03270341        0.08700595        0.00122345        0.00027423
       -5.65835983        0.35720515        0.02639525        0.07490101        0.25128972        0.00379079        0.00082839
       -5.64834982        0.92546920        0.05900039        0.17746394        0.67641287        0.01044165        0.00215035
       -5.63833981        1.22901889        0.05900404        0.22696318        0.92652550        0.01382679        0.00269938
       -5.62832980        1.36471005        0.07909536        0.25636020        1.01151753        0.01525701        0.00247996
       -5.61831979        2.51550164        0.14059007        0.34587286        1.99345825        0.03112828        0.00445218
       -5.60830978        1.45317670        0.06041735        0.22027304        1.15446816        0.01602691        0.00199124
       -5.59829977        1.91721725        0.14447228        0.36058924        1.38445673        0.02428527        0.00341373
       -5.58828976        2.26993694        0.23115711        0.50479354        1.50429293        0.02537687        0.00431649
       -5.57827975        1.43247008        0.11429498        0.32461348        0.97365452        0.01724032        0.00266679
       -5.56826974        1.49381410        0.16578123        0.36047068        0.94615169        0.01857833        0.00283218
       -5.55825973        1.57487423        0.16706855        0.34295038        1.04107117        0.02092313        0.00286100
       -5.54824972        4.32818648        0.50885687        1.11265657        2.63929803        0.05874556        0.00862945
       -5.53823971        1.53434340        0.24328131        0.37895396        0.88642181        0.02213935        0.00354698
       -5.52822970        2.79580357        0.41046424        0.64214050        1.70149166        0.03727418        0.00443299
       -5.51821969        1.51221174        0.20388148        0.30182302        0.97088625        0.03200066        0.00362034
       -5.50820968        2.08211764        0.51253310        0.33911481        1.20086348        0.02609376        0.00351250
       -5.49819967        0.90994923        0.19092113        0.16759872        0.53845457        0.01131116        0.00166364
       -5.48818966        1.04457678        0.18227192        0.21849218        0.62657603        0.01507620        0.00216044
       -5.47817965        1.36032037        0.20484094        0.28970556        0.84221727        0.02079633        0.00276028
       -5.46816964        1.38854478        0.23817769        0.28135533        0.84398042        0.02237667        0.00265467
       -5.45815963        0.72123698        0.10716600        0.13156708        0.46972180        0.01142900        0.00135310
       -5.44814962        0.71909815        0.10548196        0.11777017        0.48300277        0.01143127        0.00141198
       -5.43813961        0.72437708        0.10623743        0.10416630        0.50126181        0.01120065        0.00151088
       -5.42812960        3.09026694        0.46721376        0.33208698        2.24092592        0.04415144        0.00588884
       -5.41811959        0.89372602        0.12552305        0.13788760        0.61153824        0.01718344        0.00159369
       -5.40810958        0.60641731        0.07917798        0.08922696        0.42458804        0.01238738        0.00103695
