#  aims_uuid : C172C93E-4C3D-43AA-AE05-974A6146784F                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.348310 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.65169007        0.24391997        0.02187103        0.20661441        0.01379692        0.00149965        0.00013796
       -4.64169007        1.70524701        0.17092283        1.42837854        0.09273644        0.01239712        0.00081208
       -4.63169007        1.72572363        0.12793732        1.50424782        0.08075375        0.01123527        0.00154947
       -4.62169007        0.85793293        0.05758255        0.74562060        0.04837327        0.00565065        0.00070588
       -4.61169007        2.08605640        0.11538770        1.84559222        0.11260902        0.01168416        0.00078330
       -4.60169007        1.86997083        0.17166776        1.57532150        0.10984659        0.01276976        0.00036523
       -4.59169007        1.50568121        0.09532128        1.31167729        0.08539689        0.01217603        0.00110971
       -4.58169007        0.66825426        0.05541341        0.53625548        0.06893460        0.00721881        0.00043197
       -4.57169007        1.00354881        0.07405993        0.85667698        0.06396944        0.00783872        0.00100374
       -4.56169007        0.96223582        0.07812812        0.79124387        0.08136444        0.01062869        0.00087070
       -4.55169007        0.40983056        0.04240375        0.33928873        0.02476941        0.00314074        0.00022792
       -4.54169007        1.98852594        0.17250143        1.68414799        0.11680809        0.01398851        0.00107992
       -4.53169007        1.36026251        0.09391803        1.18149012        0.07557104        0.00833192        0.00095139
       -4.52169007        1.37501927        0.10777084        1.18810007        0.07081508        0.00744497        0.00088831
       -4.51169007        3.62308674        0.39852905        3.03247053        0.17091222        0.01931374        0.00186120
       -4.50169007        2.45378338        0.22238171        2.09651411        0.12144102        0.01231500        0.00113153
       -4.49169007        2.44523508        0.23700538        2.08079337        0.11567327        0.01089658        0.00086647
       -4.48169007        3.04704283        0.28610194        2.62326220        0.12263704        0.01359859        0.00144306
       -4.47169007        0.81064674        0.07326105        0.69807480        0.03558011        0.00333784        0.00039294
       -4.46169007        2.28002788        0.22868815        1.90783990        0.12973163        0.01187023        0.00189797
       -4.45169007        2.98841937        0.12802589        2.70908570        0.13327659        0.01518557        0.00284561
       -4.44169007        0.04762850        0.00497931        0.03894893        0.00316246        0.00043603        0.00010177
       -4.43169007        1.55682535        0.10288547        1.33604006        0.10367560        0.01179101        0.00243321
       -4.42169007        1.86065968        0.11435200        1.63382273        0.10042306        0.01024267        0.00181922
       -4.41169007        1.39716632        0.10891543        1.20849146        0.06755142        0.01029430        0.00191371
       -4.40169007        1.45421792        0.12185722        1.25016164        0.07019416        0.01009788        0.00190702
       -4.39169007        1.41318359        0.11833288        1.21381917        0.07064731        0.00918567        0.00119857
       -4.38169007        1.87621679        0.15495521        1.63521558        0.07695355        0.00814736        0.00094509
       -4.37169007        0.94707689        0.07948576        0.81919282        0.04281608        0.00503108        0.00055116
       -4.36169007        0.71133093        0.05794640        0.60915851        0.03824583        0.00540239        0.00057780
       -4.35169007        1.15493320        0.10608826        0.99077236        0.05040795        0.00686776        0.00079687
       -4.34169007        1.19756203        0.09738156        1.04453900        0.04839270        0.00631131        0.00093746
       -4.33169007        0.92663773        0.08746621        0.79611150        0.03576237        0.00625314        0.00104452
       -4.32169007        2.23685355        0.18882996        1.92838325        0.09979850        0.01736363        0.00247822
       -4.31169007        1.02482113        0.08029918        0.87962036        0.05449914        0.00896849        0.00143396
       -4.30169007        0.14277313        0.00966289        0.12317448        0.00842977        0.00131022        0.00019577
       -4.29169007        0.83573842        0.02294489        0.75738302        0.04834030        0.00568436        0.00138585
       -4.28169007        0.44881432        0.01597805        0.40050180        0.02742194        0.00413220        0.00078033
       -4.27169007        0.17450396        0.00796404        0.15315092        0.01099107        0.00208434        0.00031359
       -4.26169007        0.08757212        0.00387758        0.07641336        0.00598863        0.00112240        0.00017016
       -4.25169007        0.06779140        0.00275315        0.05909718        0.00492122        0.00088012        0.00013972
