#  aims_uuid : C1F768AF-01EC-460A-A61C-58A38885D39E                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.134707 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -4.86529322        0.09881589        0.00114325        0.09173030        0.00543580        0.00050654
       -4.85529322        1.03440960        0.02059411        0.95271853        0.05753990        0.00355705
       -4.84529322        1.13627494        0.01997421        1.05942899        0.05311023        0.00376150
       -4.83529322        0.62519216        0.01100616        0.58902009        0.02366261        0.00150330
       -4.82529322        0.68863265        0.01538457        0.64723533        0.02433553        0.00167722
       -4.81529322        0.74586815        0.01996734        0.69982948        0.02425133        0.00181999
       -4.80529322        0.79689865        0.02475448        0.74680253        0.02341003        0.00193161
       -4.79529322        0.93566886        0.02467668        0.88806122        0.02083035        0.00210061
       -4.78529322        0.55017022        0.01254438        0.52536609        0.01106387        0.00119588
       -4.77529322        0.37396650        0.01097654        0.34985476        0.01223135        0.00090385
       -4.76529322        0.33181386        0.01318321        0.30113863        0.01654082        0.00095120
       -4.75529322        2.13096549        0.06580192        1.98930019        0.06845161        0.00741176
       -4.74529322        0.09170280        0.00393075        0.08436552        0.00301425        0.00039228
       -4.73529322        0.00043422        0.00000820        0.00041644        0.00000808        0.00000150
       -4.72529322        0.22873096        0.00570739        0.21631927        0.00632250        0.00038180
       -4.71529322        0.22500157        0.00529645        0.21350607        0.00577938        0.00041967
       -4.70529322        0.22168856        0.00491281        0.21104924        0.00527220        0.00045431
       -4.69529322        0.21879194        0.00455648        0.20894877        0.00480095        0.00048574
       -4.68529322        0.21631171        0.00422746        0.20720467        0.00436564        0.00051394
       -4.67529322        0.54180926        0.01625270        0.51333483        0.01097812        0.00124362
       -4.66529322        0.51203344        0.01514973        0.48540931        0.01031502        0.00115938
       -4.65529322        0.47513126        0.01354123        0.45118755        0.00929597        0.00110651
       -4.64529322        0.43918800        0.01177718        0.41817654        0.00814195        0.00109233
       -4.63529322        0.41478307        0.01048081        0.39593164        0.00727673        0.00109390
       -4.62529322        0.39215901        0.00929711        0.37528206        0.00649166        0.00108818
       -4.61529322        0.37131583        0.00822611        0.35622782        0.00578672        0.00107518
       -4.60529322        0.14079383        0.00468948        0.13268803        0.00298509        0.00043122
       -4.59529322        0.12224515        0.00392710        0.11536129        0.00255233        0.00040442
       -4.58529322        0.20077552        0.00896122        0.18706790        0.00407535        0.00067105
       -4.57529322        0.43296408        0.01877254        0.40381238        0.00895095        0.00142821
       -4.56529322        0.56871106        0.01983637        0.53515536        0.01165595        0.00206337
       -4.55529322        0.20300409        0.00928242        0.18908843        0.00408279        0.00055044
       -4.54529322        0.25682444        0.01060542        0.24055513        0.00495727        0.00070662
       -4.53529322        0.31392242        0.01159102        0.29562636        0.00583148        0.00087356
       -4.52529322        0.37429804        0.01223923        0.35430212        0.00670542        0.00105126
       -4.51529322        0.71512745        0.02250014        0.67945485        0.01142506        0.00174741
       -4.50529322        0.98401831        0.03165087        0.93466383        0.01526150        0.00244212
       -4.49529322        0.82443407        0.03220941        0.77806159        0.01203713        0.00212593
       -4.48529322        0.57566860        0.02226426        0.54332491        0.00847049        0.00160893
