#  aims_uuid : 14909A5A-36B5-4ADC-A39A-6DE43205B0C9                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.44430676        0.01926333        0.40964187        0.01337776        0.00202380
       -9.98998999        0.31737054        0.01100618        0.29697510        0.00798183        0.00140743
       -9.97997998        0.46823729        0.01583333        0.43881784        0.01166780        0.00191832
       -9.96996997        0.59255585        0.02043888        0.55509550        0.01468711        0.00233435
       -9.95995996        0.72235537        0.02490085        0.67696413        0.01774595        0.00274444
       -9.94994995        0.88254427        0.03013577        0.82697138        0.02232571        0.00311141
       -9.93993994        1.08397431        0.03583326        1.01763852        0.02680494        0.00369759
       -9.92992993        0.57007554        0.01676580        0.53810888        0.01324755        0.00195331
       -9.91991992        0.65889672        0.01767635        0.62396653        0.01494718        0.00230666
       -9.90990991        0.73347932        0.01740435        0.69729945        0.01613776        0.00263776
       -9.89989990        0.55667105        0.01409905        0.52878991        0.01174662        0.00203548
       -9.88988989        0.38353639        0.01205791        0.36161008        0.00853200        0.00133640
       -9.87987988        0.34296297        0.01174128        0.32236414        0.00766850        0.00118904
       -9.86986987        0.30287666        0.01124351        0.28378269        0.00680550        0.00104496
       -9.85985986        0.26327747        0.01056458        0.24586571        0.00594299        0.00090418
       -9.84984985        0.22416540        0.00970451        0.20861322        0.00508098        0.00076668
       -9.83983984        0.53704436        0.05423657        0.46357037        0.01722496        0.00201245
       -9.82982983        0.51326778        0.05440954        0.44087480        0.01610427        0.00187918
       -9.81981982        0.48660930        0.05284450        0.41714286        0.01487368        0.00174826
       -9.80980981        0.45706889        0.04954146        0.39237456        0.01353317        0.00161971
       -9.79979980        0.87535364        0.10482356        0.74209717        0.02508444        0.00334846
       -9.78978979        1.02201196        0.10768109        0.88222163        0.02832332        0.00378593
       -9.77977978        0.76594728        0.07185677        0.67095473        0.02029667        0.00283911
       -9.76976977        0.90360915        0.07321159        0.80545292        0.02173161        0.00321304
       -9.75975976        4.01579311        0.19602447        3.71773099        0.09007014        0.01196752
       -9.74974975        0.22317338        0.01570464        0.20175511        0.00503756        0.00067608
       -9.73973974        0.17509603        0.01269942        0.15746501        0.00436479        0.00056681
       -9.72972973        0.72646633        0.05493831        0.64409898        0.02489431        0.00253473
       -9.71971972        0.69068513        0.05637523        0.60733786        0.02446599        0.00250605
       -9.70970971        0.66419860        0.05826474        0.57936227        0.02407924        0.00249234
       -9.69969970        0.65384106        0.06153566        0.56591557        0.02387613        0.00251371
       -9.68968969        0.67032074        0.06758984        0.57596373        0.02416547        0.00260170
       -9.67967968        0.69701967        0.07424236        0.59556522        0.02450780        0.00270430
       -9.66966967        0.44141769        0.04331787        0.37879236        0.01739961        0.00190786
       -9.65965966        0.50678213        0.04549915        0.43600099        0.02260342        0.00267856
       -9.64964965        0.68987388        0.05871042        0.59407642        0.03303313        0.00405391
       -9.63963964        0.44374112        0.03559082        0.38382942        0.02166817        0.00265271
       -9.62962963        0.77245413        0.05278474        0.67770171        0.03741768        0.00455000
       -9.61961962        1.13224449        0.06945681        1.00261235        0.05322341        0.00695193
       -9.60960961        1.66442120        0.10439542        1.47921151        0.07055808        0.01025620
       -9.59959960        1.10852057        0.05495762        1.00709888        0.04155381        0.00491026
       -9.58958959        2.24003296        0.06990387        2.09183744        0.06933930        0.00895235
       -9.57957958        1.72878183        0.07360829        1.58689609        0.06163981        0.00663763
       -9.56956957        1.68525812        0.09249100        1.53131801        0.05404846        0.00740065
       -9.55955956        1.60818112        0.12274129        1.41417081        0.06417184        0.00709718
       -9.54954955        0.33320244        0.02777413        0.28751925        0.01606794        0.00184112
       -9.53953954        0.18364800        0.01442107        0.15764545        0.01042272        0.00115876
       -9.52952953        0.83228001        0.07618424        0.71416493        0.03496611        0.00696472
       -9.51951952        0.37365393        0.03150637        0.32141660        0.01839447        0.00233649
       -9.50950951        0.53106312        0.04516207        0.45915018        0.02367665        0.00307423
       -9.49949950        0.89318708        0.06767122        0.78604639        0.03465558        0.00481389
       -9.48948949        1.36186844        0.10877250        1.19380219        0.05172803        0.00756572
       -9.47947948        1.80929414        0.16057691        1.56548640        0.07273526        0.01049558
       -9.46946947        1.91865754        0.18041467        1.64413235        0.08202126        0.01208925
       -9.45945946        1.36883918        0.11412213        1.18086735        0.06471722        0.00913247
       -9.44944945        1.40021814        0.09887761        1.21899769        0.07357667        0.00876617
       -9.43943944        0.37897062        0.03059955        0.32909872        0.01653464        0.00273771
       -9.42942943        0.11925547        0.00740290        0.10626166        0.00476356        0.00082735
       -9.41941942        0.54768415        0.04742415        0.46888119        0.02710015        0.00427865
       -9.40940941        1.19152390        0.08896921        1.04017650        0.05479247        0.00758571
       -9.39939940        1.38988048        0.10149311        1.21588790        0.06437116        0.00812830
       -9.38938939        0.97506901        0.06487180        0.84657970        0.05726186        0.00635564
       -9.37937938        0.71892402        0.04073313        0.61854766        0.05430263        0.00534059
       -9.36936937        1.46120270        0.08126922        1.26475233        0.10446139        0.01071976
       -9.35935936        2.00387410        0.11291619        1.80414215        0.07496233        0.01185342
       -9.34934935        1.23059808        0.07279526        1.09881532        0.05277728        0.00621023
       -9.33933934        3.98415421        0.25953050        3.53989791        0.16313380        0.02159199
       -9.32932933        1.46383069        0.08465839        1.31625597        0.05523524        0.00768109
       -9.31931932        1.57114714        0.12593944        1.36423583        0.07111133        0.00986055
       -9.30930931        1.08477685        0.08055715        0.94541524        0.05235126        0.00645319
       -9.29929930        0.67890192        0.04549337        0.59589490        0.03369737        0.00381628
       -9.28928929        0.29924124        0.01610640        0.26612462        0.01540969        0.00160053
       -9.27927928        0.15060571        0.00863545        0.13491273        0.00614513        0.00091240
       -9.26926927        0.15972231        0.00891948        0.14284370        0.00691831        0.00104082
       -9.25925926        0.16773894        0.00918567        0.14961093        0.00775917        0.00118316
       -9.24924925        0.17465559        0.00943402        0.15521443        0.00866771        0.00133943
       -9.23923924        0.18047227        0.00966453        0.15965419        0.00964393        0.00150962
       -9.22922923        0.12222280        0.00582181        0.10985930        0.00562572        0.00091597
       -9.21921922        0.12120450        0.00536683        0.10936025        0.00555273        0.00092469
       -9.20920921        0.12128676        0.00486201        0.11011003        0.00539191        0.00092281
       -9.19919920        0.18879741        0.00707968        0.17075781        0.00938183        0.00157810
       -9.18918919        0.22133048        0.00745898        0.20151097        0.01054468        0.00181585
       -9.17917918        0.25574055        0.00751996        0.23494073        0.01126797        0.00201189
       -9.16916917        0.29202763        0.00726262        0.27104708        0.01155169        0.00216624
       -9.15915916        0.33019171        0.00668696        0.30983002        0.01139583        0.00227889
       -9.14914915        0.39677654        0.00774246        0.37339767        0.01297903        0.00265738
       -9.13913914        0.33573101        0.00760865        0.31405955        0.01173355        0.00232926
       -9.12912913        0.36288633        0.00850073        0.33990845        0.01226334        0.00221381
       -9.11911912        0.34863107        0.00950142        0.32519157        0.01191021        0.00202787
       -9.10910911        0.29309149        0.00826022        0.27376620        0.00947161        0.00159347
       -9.09909910        0.27397552        0.00833094        0.25545107        0.00874763        0.00144588
       -9.08908909        0.26053767        0.00854074        0.24239900        0.00825500        0.00134293
       -9.07907908        0.24781900        0.00863317        0.23025401        0.00769248        0.00123934
       -9.06906907        0.23581951        0.00860823        0.21901610        0.00706009        0.00113510
       -9.05905906        0.22453920        0.00846591        0.20868527        0.00635781        0.00103021
       -9.04904905        0.21397807        0.00820622        0.19926153        0.00558566        0.00092466
       -9.03903904        0.21533303        0.00824366        0.20062817        0.00552947        0.00093173
       -9.02902903        0.30743514        0.01646000        0.28079388        0.00851740        0.00166385
       -9.01901902        0.33408797        0.01748454        0.30501973        0.00971000        0.00187369
       -9.00900901        0.36142403        0.01845611        0.32997197        0.01091550        0.00208045
       -8.99899900        0.38944332        0.01937471        0.35565058        0.01213391        0.00228413
       -8.98898899        0.40993297        0.01951169        0.37478951        0.01319118        0.00244059
       -8.97897898        0.41700314        0.01844961        0.38208437        0.01394964        0.00251952
       -8.96896897        0.42574507        0.01757717        0.39084237        0.01472285        0.00260268
