1e-10 1e-05 2.8375049217795474
1e-09 1e-05 2.837504922027574
1e-08 1e-05 2.837504922275601
1e-07 1e-05 2.8375049225236277
1e-06 1e-05 2.8375049227716542
1e-05 1e-05 2.8375049230196807
0.0001 1e-05 2.8375049232677076
0.001 1e-05 2.8375049235157346
0.01 1e-05 2.8375049237637615
0.1 1e-05 2.837504924011788
1.0 1e-05 2.837504924259815
10.0 1e-05 2.837504924507842
 
1e-10 50.00001 2.794700877771312
1e-09 50.00001 2.795941011984001
1e-08 50.00001 2.79718114619669
1e-07 50.00001 2.7984212804093787
1e-06 50.00001 2.7996614146220673
1e-05 50.00001 2.8009015488347564
0.0001 50.00001 2.8021416830474455
0.001 50.00001 2.8033818172601346
0.01 50.00001 2.8046219514728232
0.1 50.00001 2.805862085685512
1.0 50.00001 2.807102219898201
10.0 50.00001 2.80834235411089
 
1e-10 100.00001 2.7457520618813596
1e-09 100.00001 2.748232330058711
1e-08 100.00001 2.7507125982360616
1e-07 100.00001 2.753192866413413
1e-06 100.00001 2.7556731345907637
1e-05 100.00001 2.7581534027681145
0.0001 100.00001 2.7606336709454657
0.001 100.00001 2.763113939122817
0.01 100.00001 2.7655942073001674
0.1 100.00001 2.7680744754775186
1.0 100.00001 2.7705547436548694
10.0 100.00001 2.7730350118322207
 
1e-10 150.00001 2.6929636899953917
1e-09 150.00001 2.696684092137405
1e-08 150.00001 2.700404494279418
1e-07 150.00001 2.7041248964214315
1e-06 150.00001 2.707845298563444
1e-05 150.00001 2.7115657007054574
0.0001 150.00001 2.7152861028474704
0.001 150.00001 2.7190065049894834
0.01 150.00001 2.7227269071314963
0.1 150.00001 2.7264473092735093
1.0 150.00001 2.7301677114155227
10.0 150.00001 2.7338881135575357
 
1e-10 200.00001 2.6382837279077958
1e-09 200.00001 2.6432442640144713
1e-08 200.00001 2.6482048001211465
1e-07 200.00001 2.6531653362278216
1e-06 200.00001 2.6581258723344967
1e-05 200.00001 2.663086408441172
0.0001 200.00001 2.668046944547847
0.001 200.00001 2.673007480654522
0.01 200.00001 2.6779680167611972
0.1 200.00001 2.6829285528678724
1.0 200.00001 2.6878890889745475
10.0 200.00001 2.692849625081223
 
1e-10 250.00001 2.58269339528826
1e-09 250.00001 2.588894065359597
1e-08 250.00001 2.5950947354309344
1e-07 250.00001 2.6012954055022712
1e-06 250.00001 2.6074960755736085
1e-05 250.00001 2.613696745644946
0.0001 250.00001 2.619897415716283
0.001 250.00001 2.6260980857876204
0.01 250.00001 2.6322987558589577
0.1 250.00001 2.638499425930295
1.0 250.00001 2.6447000960016323
10.0 250.00001 2.6509007660729695
 
1e-10 300.00001 2.52664945816387
1e-09 300.00001 2.5340902621998693
1e-08 300.00001 2.5415310662358688
1e-07 300.00001 2.548971870271868
1e-06 300.00001 2.5564126743078672
1e-05 300.00001 2.5638534783438667
0.0001 300.00001 2.571294282379866
0.001 300.00001 2.5787350864158656
0.01 300.00001 2.5861758904518646
0.1 300.00001 2.593616694487864
1.0 300.00001 2.6010574985238635
10.0 300.00001 2.608498302559863
 
1e-10 350.00001000000003 2.4703757956952654
