#  aims_uuid : 34ED089B-8E9C-4626-A65E-7A0C34F4742C                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        1.01369467        0.03838606        0.13084445        0.83241433        0.01047158        0.00157825
       -9.98998999        1.05893901        0.04358510        0.13939455        0.86325300        0.01102930        0.00167706
       -9.97997998        1.10269688        0.04922196        0.14812428        0.89196657        0.01160794        0.00177613
       -9.96996997        1.14457962        0.05528191        0.15697169        0.91824743        0.01220373        0.00187486
       -9.95995996        1.18423020        0.06174054        0.16586890        0.94183557        0.01281256        0.00197263
       -9.94994995        1.22132808        0.06856334        0.17474245        0.96252351        0.01343004        0.00206874
       -9.93993994        1.25559237        0.07570549        0.18351384        0.98015913        0.01405143        0.00216249
       -9.92992993        1.28678343        0.08311201        0.19210013        0.99464647        0.01467171        0.00225311
       -9.91991992        1.31470318        0.09071828        0.20041484        1.00594464        0.01528558        0.00233984
       -9.90990991        1.33919436        0.09845088        0.20836901        1.01406514        0.01588747        0.00242186
       -9.89989990        1.36013908        0.10622874        0.21587256        1.01906782        0.01647159        0.00249838
       -9.88988989        1.37745698        0.11396468        0.22283585        1.02105584        0.01703199        0.00256861
       -9.87987988        1.39110308        0.12156718        0.22917144        1.02016998        0.01756271        0.00263178
       -9.86986987        1.40106577        0.12894236        0.23479603        1.01658239        0.01805779        0.00268720
       -9.85985986        1.40736471        0.13599620        0.23963246        1.01049031        0.01851152        0.00273422
       -9.84984985        1.41004892        0.14263668        0.24361179        1.00210964        0.01891848        0.00277233
       -9.83983984        1.40919493        0.14877609        0.24667515        0.99166882        0.01927379        0.00280109
       -9.82982983        1.40490492        0.15433311        0.24877552        0.97940290        0.01957319        0.00282020
       -9.81981982        1.39730478        0.15923477        0.24987920        0.96554806        0.01981324        0.00282951
       -9.80980981        1.38654214        0.16341822        0.24996686        0.95033667        0.01999138        0.00282900
       -9.79979980        1.37278408        0.16683210        0.24903429        0.93399281        0.02010608        0.00281881
       -9.78978979        1.35621486        0.16943761        0.24709265        0.91672855        0.02015686        0.00279919
       -9.77977978        1.33703337        0.17120928        0.24416823        0.89874097        0.02014434        0.00277055
       -9.76976977        1.31545060        0.17213518        0.24030193        0.88020987        0.02007021        0.00273341
       -9.75975976        1.29168714        0.17221696        0.23554815        0.86129647        0.01993718        0.00268838
       -9.74974975        1.26597075        0.17146933        0.22997353        0.84214278        0.01974892        0.00263619
       -9.73973974        1.23853418        0.16991940        0.22365529        0.82287198        0.01950992        0.00257759
       -9.72972973        1.20961323        0.16760560        0.21667945        0.80358940        0.01922536        0.00251343
       -9.71971972        1.17944500        0.16457645        0.20913882        0.78438418        0.01890099        0.00244456
       -9.70970971        1.14826650        0.16088915        0.20113106        0.76533151        0.01854293        0.00237186
       -9.69969970        1.11631334        0.15660806        0.19275652        0.74649502        0.01815753        0.00229622
       -9.68968969        1.08381856        0.15180307        0.18411633        0.72792943        0.01775122        0.00221851
       -9.67967968        1.05101147        0.14654808        0.17531039        0.70968308        0.01733032        0.00213960
       -9.66966967        1.01811646        0.14091936        0.16643559        0.69180026        0.01690094        0.00206031
       -9.65965966        0.98535165        0.13499411        0.15758406        0.67432322        0.01646882        0.00198144
       -9.64964965        0.95292749        0.12884906        0.14884174        0.65729373        0.01603922        0.00190374
       -9.63963964        0.92104521        0.12255917        0.14028699        0.64075424        0.01561687        0.00182794
       -9.62962963        0.88989533        0.11619647        0.13198961        0.62474871        0.01520586        0.00175468
       -9.61961962        0.85965627        0.10982910        0.12400998        0.60932297        0.01480965        0.00168458
