1.749814910682890713e+27 6.499608544982289864e+26 1.047882685662129831e+27 -4.387928973320127585e+26 3.358483992824037096e+24 1.355236834265923468e+26 1.029874767278347112e+25 8.770247100683860513e+25 -2.216463351575517535e+26 -1.670512598420974853e+24 1.667666101639519782e+26 -4.580250873202169361e+24 -6.615095289261718433e+25 -9.866094254136922223e+25 3.091584901742000633e+25 -6.253087996924183523e+26 -1.200268709576285559e+26 -1.181085289193043376e+26 -7.163448421879383972e+26 -6.393526850910198494e+26 -8.442615238768608593e+26 8.799998949690325566e+25 -4.979153334349087620e+25 -2.587549330385994251e+25
6.499608544982289864e+26 3.265148335274747412e+27 -3.991096673761270414e+26 -4.275708467357838337e+26 -1.583732628840431617e+27 1.298714953560318533e+27 5.439638494164825875e+26 -6.793787912480841359e+26 -1.380147296972318541e+26 -3.506723076822790388e+25 7.332989773704101517e+24 -6.769262253345711898e+25 9.866198192251422204e+25 6.981248210910507270e+25 6.544236941747736441e+25 -5.521123099382240712e+26 -6.839042189461326280e+25 1.880883553062780697e+26 -2.229606458757765713e+26 -9.948526203930844201e+26 -9.555078059199507752e+26 -5.497104523456606634e+25 -1.580775063897447320e+25 7.953318770146636829e+24
1.047882685662129831e+27 -3.991096673761270414e+26 3.059912064882529821e+27 2.663765935130444649e+26 1.366904046290086372e+27 -1.669679975877230205e+27 -3.306387367230659064e+26 5.574874405419190211e+25 2.949249360235879155e+26 6.476433075909011289e+25 3.481718793813572144e+25 -1.486775879055760748e+25 3.091791469226430644e+25 -6.544141729623261298e+25 -1.313246253362572038e+25 -3.810871256479848083e+26 1.466440232445250385e+26 3.194142251008546292e+26 -7.517346536197678284e+26 -1.114983512494940868e+27 -1.980319039943189283e+27 5.347469010804489434e+25 -2.456604690057683700e+25 3.727076180786390650e+24
-4.387928973320127585e+26 -4.275708467357838337e+26 2.663765935130444649e+26 2.493633278130949687e+27 -4.937027263306302751e+26 -1.231503021125245995e+27 -1.308044716849330551e+27 9.538395403666136751e+26 1.062824554854902216e+27 -6.815665928427346432e+26 6.847474765675034519e+25 -2.092462576011733094e+26 8.800016777265337430e+25 5.497052228711613785e+25 5.347343209686130016e+25 1.476577438858814465e+25 -1.693158128482818144e+26 1.427534891355803584e+25 -1.252418366163508760e+26 -1.006410455445968635e+26 8.411452974244981856e+25 -4.291224095525411117e+25 1.139853209206832990e+26 -4.042758443838220369e+25
3.358483992824037096e+24 -1.583732628840431617e+27 1.366904046290086372e+27 -4.937027263306302751e+26 3.265626281363403164e+27 -5.808871540225683960e+26 5.083939415329656677e+26 -9.952876584656968374e+26 -8.388696798165849748e+26 4.662637836801584953e+26 -6.833891365384169767e+25 3.502854434037122988e+26 4.979084667403718660e+25 -1.580818619056508881e+25 2.456590474283354525e+25 5.431839378336322343e+25 7.322896277125129224e+24 -5.301240134625157911e+25 -4.743232868655348963e+26 -6.794862596472757048e+26 -3.000528333535197994e+26 -1.139846078369338643e+26 6.983717130571358133e+25 3.134047040793716420e+25
1.355236834265923468e+26 1.298714953560318533e+27 -1.669679975877230205e+27 -1.231503021125245995e+27 -5.808871540225683960e+26 2.315545527214594487e+27 9.704238075992568772e+26 -8.619690188247675180e+26 -1.387645699259871724e+27 5.378779132598901445e+25 1.767135387600072899e+26 3.755130302096079092e+26 -2.587750684812402550e+25 -7.954685144122479088e+24 3.726720006322916535e+24 -5.499494244535419417e+25 -1.880738068263999070e+25 -3.133481241792046175e+25 1.930687573173164294e+26 2.556172676043404308e+25 4.302596660251249826e+26 -4.042796181423775740e+25 -3.133919625836522460e+25 -3.641654741278526494e+25
1.029874767278347112e+25 5.439638494164825875e+26 -3.306387367230659064e+26 -1.308044716849330551e+27 5.083939415329656677e+26 9.704238075992568772e+26 3.098386008411293055e+27 -7.601510560157084782e+26 5.610780215842822469e+26 -1.169271736100950749e+27 2.052050881661363498e+26 -1.265919236907408628e+27 -1.670723026199152209e+24 3.506723593924606157e+25 6.476381038803675569e+25 -1.546369495478096506e+25 4.615900252113810531e+25 -1.889471081993388838e+25 6.750268735393277624e+25 -1.122383551359929388e+26 -3.441696917993451203e+25 -6.815685255987859686e+26 -4.662606638012396366e+26 5.378938969949579926e+25
8.770247100683860513e+25 -6.793787912480841359e+26 5.574874405419190211e+25 9.538395403666136751e+26 -9.952876584656968374e+26 -8.619690188247675180e+26 -7.601510560157084782e+26 2.107794648805457962e+27 1.093309673080500120e+27 -2.052041015667959748e+26 -4.071691484326019235e+26 -9.868360595383901936e+25 -1.667664556068357014e+26 7.333381039260632722e+24 -3.481999922163076288e+25 5.866593871934453413e+25 9.024928190463474145e+25 -3.087657903070191121e+25 1.003940645162935288e+26 -5.533483217426280879e+25 5.403567948999681414e+25 -6.847243843886509426e+25 -6.833743592447957175e+25 -1.767107794500509120e+26
-2.216463351575517535e+26 -1.380147296972318541e+26 2.949249360235879155e+26 1.062824554854902216e+27 -8.388696798165849748e+26 -1.387645699259871724e+27 5.610780215842822469e+26 1.093309673080500120e+27 2.871111659043269923e+27 -1.265917541289428398e+27 9.868619975920107383e+25 -2.118437017882545869e+27 -4.578723554918026204e+24 6.769323878016617890e+25 -1.486651083628120022e+25 1.397167541042706644e+25 4.746095134253459652e+25 1.061859951960621931e+24 6.351029389961708647e+25 2.003334769788685150e+25 -2.165241116781192304e+25 -2.092481477310476495e+26 -3.502844754660924766e+26 3.755127683540394703e+26
-1.670512598420974853e+24 -3.506723076822790388e+25 6.476433075909011289e+25 -6.815665928427346432e+26 4.662637836801584953e+26 5.378779132598901445e+25 -1.169271736100950749e+27 -2.052041015667959748e+26 -1.265917541289428398e+27 3.098396582726220621e+27 7.601509658393107047e+26 5.610718332070703968e+26 1.029626644956183485e+25 -5.439673912863547764e+26 -3.306374194837760819e+26 6.750282318616835179e+25 1.122374604689733446e+26 -3.441713980078935130e+25 -1.546404961300745159e+25 -4.615853376048076567e+25 -1.889591612409074237e+25 -1.308054775888453502e+27 -5.083939806484870316e+26 9.704283577306668601e+26
