5.815165254336320366e+00 2.160207733529171836e+00 3.482046070972716123e+00 -1.458518540455304047e+00 1.136405855832658095e-02 4.500919654636340583e-01 3.441060402968059567e-02 2.915018936830796048e-01 -7.362277292386499861e-01 -5.022608883706397576e-03 5.543496854613800817e-01 -1.527622335998119613e-02 -2.198396687596343990e-01 -3.282180946115578202e-01 1.025247823183488560e-01 -2.078093622185353873e+00 -3.989471874895237913e-01 -3.914710280731555914e-01 -2.380624947149219572e+00 -2.124715342017951869e+00 -2.805646966218206195e+00 2.925235290672177912e-01 -1.655427471129262140e-01 -8.604087186470420201e-02
2.159826065110467930e+00 1.085107746746407997e+01 -1.326883895039632000e+00 -1.420996925206360117e+00 -5.263117022405960022e+00 4.316062624371360457e+00 1.807827266569780100e+00 -2.257471442966922037e+00 -4.589637473883373953e-01 -1.165632062460885271e-01 2.394413135517359584e-02 -2.246619713275936070e-01 3.275458507887756276e-01 2.320080075812838150e-01 2.172911157611423782e-01 -1.834391997048804068e+00 -2.274627194938778074e-01 6.254665280450559806e-01 -7.405406496151218931e-01 -3.306417195318618329e+00 -3.174575231002338072e+00 -1.827064043526490100e-01 -5.256122621516504112e-02 2.626457658032980286e-02
3.482817409250944074e+00 -1.325840865991943840e+00 1.016901514119859939e+01 8.849605736408600043e-01 4.541471389078539644e+00 -5.548817965929579543e+00 -1.099244120968152050e+00 1.849659204631859954e-01 9.804892868065180345e-01 2.151767295286053927e-01 1.156424073278990161e-01 -4.962506165722007506e-02 1.029745544999539908e-01 -2.176714508865812137e-01 -4.364919997284281983e-02 -1.266660873174767943e+00 4.874331347547439797e-01 1.061687485262196029e+00 -2.497930554691980110e+00 -3.704502904796587615e+00 -6.581314881116179905e+00 1.779062819145357799e-01 -8.149762994925460746e-02 1.221519540848505121e-02
-1.457965019990371980e+00 -1.420898084974731912e+00 8.855397252290320154e-01 8.287099114034120362e+00 -1.640583378590637853e+00 -4.093408054452620348e+00 -4.346684608966540075e+00 3.169638369548519741e+00 3.532794421057392054e+00 -2.265414188145236096e+00 2.275233168058483912e-01 -6.951005741953919514e-01 2.923783978533596173e-01 1.826625484827447965e-01 1.775198025462890183e-01 4.924608571147360420e-02 -5.626631208843100307e-01 4.760581867406660228e-02 -4.160494791466127773e-01 -3.343879153948821625e-01 2.798602388033989974e-01 -1.426103013501948125e-01 3.787082650074455881e-01 -1.348113776621713833e-01
1.095846173005424196e-02 -5.263329973976520471e+00 4.543801421742020175e+00 -1.640864187779178085e+00 1.085266582716500139e+01 -1.930565804231402005e+00 1.689714606247493922e+00 -3.307591056150154252e+00 -2.789077025509565821e+00 1.549486314178961877e+00 -2.273126665838395843e-01 1.164055297448026050e+00 1.653995576622910024e-01 -5.250802072254120295e-02 8.178360679558391300e-02 1.805911744542250119e-01 2.399156387927900078e-02 -1.773965605163745907e-01 -1.576380943143091962e+00 -2.258005669354392175e+00 -9.977472887983540595e-01 -3.789049833507568410e-01 2.320899957431372118e-01 1.051463530700799953e-01
4.506805793244660352e-01 4.315984144830760094e+00 -5.548887193975719612e+00 -4.091907472734080287e+00 -1.930362313524840001e+00 7.695259545729419948e+00 3.224757369552198050e+00 -2.864652552195503965e+00 -4.611635663786179506e+00 1.778292194835726647e-01 5.874903821491940237e-01 1.247751559239727914e+00 -8.595648745898140652e-02 -2.660718534148399927e-02 1.256990919071740778e-02 -1.824335750482924123e-01 -6.283413593617188930e-02 -1.042244659675095192e-01 6.409290882178599880e-01 8.413461517966103198e-02 1.430197396223047868e+00 -1.338987213367577866e-01 -1.031529551616151980e-01 -1.210310866534975993e-01
3.404111536568672075e-02 1.807686188515893910e+00 -1.098381332776848129e+00 -4.347373422087580153e+00 1.689379681117809895e+00 3.225267457050316366e+00 1.029687571561698078e+01 -2.525974941651077721e+00 1.863922827458076137e+00 -3.885844329788200380e+00 6.817493152790059519e-01 -4.207598941182880026e+00 -6.081358191330279994e-03 1.165148552538357862e-01 2.152840687883741944e-01 -5.131058868917339616e-02 1.533018896710044154e-01 -6.344478227041305818e-02 2.243899193608775988e-01 -3.730821073999821547e-01 -1.147286943407202359e-01 -2.264697051587234000e+00 -1.549574880786487974e+00 1.796793972740914069e-01
2.914218875748704196e-01 -2.258091794355188142e+00 1.855740234104276132e-01 3.170157364832739688e+00 -3.307693993993481740e+00 -2.864516010698909820e+00 -2.526449725669287716e+00 7.004840414936220228e+00 3.633671947430324067e+00 -6.821649272244101336e-01 -1.353146452184712079e+00 -3.288671917421557844e-01 -5.540817368225179340e-01 2.479655882213780554e-02 -1.157761967170560097e-01 1.949638040753375878e-01 3.000400091982141637e-01 -1.025922601185859928e-01 3.337470725492749923e-01 -1.838404974928121993e-01 1.795588492775831990e-01 -2.275937393160094024e-01 -2.269042449303723952e-01 -5.870531608416260649e-01
-7.369681603267919101e-01 -4.583658008079846136e-01 9.797606003457319801e-01 3.531381778510668035e+00 -2.786559329174213673e+00 -4.611498744773680158e+00 1.865341789238259773e+00 3.633126825756848088e+00 9.541574173963621064e+00 -4.206462076934100125e+00 3.270504077332297421e-01 -7.040210668752139966e+00 -1.515837241358332019e-02 2.252665986740458037e-01 -4.919996189691602101e-02 4.700961023571379599e-02 1.575963370843782019e-01 3.539381887719794673e-03 2.105374274570704085e-01 6.603518575465144869e-02 -7.210978679839526173e-02 -6.956819957672499832e-01 -1.164150225020954110e+00 1.248145006024059978e+00
-6.080630390300685931e-03 -1.165148646792632525e-01 2.152862681876802076e-01 -2.264690504663304349e+00 1.549585407817144045e+00 1.796770439695316024e-01 -3.885844356986276171e+00 -6.817459117943660551e-01 -4.207593210877120349e+00 1.029691085727018063e+01 2.525974716714341817e+00 1.863900605431209945e+00 3.403277929859620243e-02 -1.807697920139995862e+00 -1.098379796076164094e+00 2.243903952532481927e-01 3.730790848568380502e-01 -1.147288583098393655e-01 -5.131146177868480679e-02 -1.533004706581559962e-01 -6.344500446482723155e-02 -4.347407078003479697e+00 -1.689380042116541913e+00 3.225282952139542303e+00
5.540822876441580114e-01 2.479536341322539222e-02 1.157737273906336017e-01 2.276013606008400192e-01 -2.269091757066895865e-01 5.870549075202899925e-01 6.821680812769920221e-01 -1.353146505027457813e+00 3.288778923613622229e-01 2.526449351239025809e+00 7.004816009669240451e+00 -3.633677113067694364e+00 -2.914328985457007581e-01 -2.258083302373772305e+00 -1.855631370699692140e-01 -3.337489960983218151e-01 -1.838411802380676141e-01 -1.795607331584680166e-01 -1.949619710400138095e-01 3.000405877874186000e-01 1.025937822333596039e-01 -3.170157215076979895e+00 -3.307671797523914492e+00 2.864500673790486118e+00
-1.516690016283092114e-02 -2.252642284415448115e-01 -4.919507503365120465e-02 -6.956768838928759635e-01 1.164154077320763925e+00 1.248135648594439928e+00 -4.206467616733199577e+00 -3.270438683498211874e-01 -7.040205796647320824e+00 1.865322879559226044e+00 -3.633135791832088124e+00 9.541580274175180065e+00 -7.369632168351138990e-01 4.583710384337448263e-01 9.797533337128900843e-01 2.105393058818990082e-01 -6.603054119630766272e-02 -7.210381523361038270e-02 4.700938423317860271e-02 -1.575958936856418080e-01 3.533496278832204407e-03 3.531403047949720264e+00 2.786545207750895869e+00 -4.611498065846760142e+00
