     x           y          z
  -6.400  0.5028E+02  0.1479E+02
  -6.370  0.7681E+02  0.1710E+02
  -6.340  0.7823E+02  0.1944E+02
  -6.310  0.6836E+02  0.2149E+02
  -6.280  0.6660E+02  0.2349E+02
  -6.250  0.5578E+02  0.2517E+02
  -6.220  0.6510E+02  0.2712E+02
  -6.190  0.9209E+02  0.2988E+02
  -6.160  0.1065E+03  0.3308E+02
  -6.130  0.9259E+02  0.3586E+02
  -6.100  0.9959E+02  0.3884E+02
  -6.070  0.1283E+03  0.4269E+02
  -6.040  0.1373E+03  0.4681E+02
  -6.010  0.1257E+03  0.5058E+02
  -5.980  0.1030E+03  0.5367E+02
  -5.950  0.7762E+02  0.5600E+02
  -5.920  0.5931E+02  0.5778E+02
  -5.890  0.3921E+02  0.5896E+02
  -5.860  0.4946E+02  0.6044E+02
  -5.830  0.5678E+02  0.6214E+02
  -5.800  0.5284E+02  0.6373E+02
  -5.770  0.5164E+02  0.6528E+02
  -5.740  0.4043E+02  0.6649E+02
  -5.710  0.3699E+02  0.6760E+02
  -5.680  0.3570E+02  0.6867E+02
  -5.650  0.3908E+02  0.6984E+02
  -5.620  0.3804E+02  0.7099E+02
  -5.590  0.3185E+02  0.7194E+02
  -5.560  0.3669E+02  0.7304E+02
  -5.530  0.4661E+02  0.7444E+02
  -5.500  0.3383E+02  0.7545E+02
  -5.470  0.1930E+02  0.7603E+02
  -5.440  0.1993E+02  0.7663E+02
  -5.410  0.1967E+02  0.7722E+02
  -5.380  0.1731E+02  0.7774E+02
  -5.350  0.1657E+02  0.7824E+02
  -5.320  0.1682E+02  0.7874E+02
  -5.290  0.1949E+02  0.7933E+02
  -5.260  0.1796E+02  0.7987E+02
  -5.230  0.1672E+02  0.8037E+02
  -5.200  0.1565E+02  0.8084E+02
  -5.170  0.1388E+02  0.8125E+02
  -5.140  0.1570E+02  0.8172E+02
  -5.110  0.1932E+02  0.8230E+02
  -5.080  0.2252E+02  0.8298E+02
  -5.050  0.3920E+02  0.8416E+02
  -5.020  0.6457E+02  0.8609E+02
  -4.990  0.8115E+02  0.8853E+02
  -4.960  0.1021E+03  0.9159E+02
  -4.930  0.1139E+03  0.9501E+02
  -4.900  0.1225E+03  0.9868E+02
  -4.870  0.1429E+03  0.1030E+03
  -4.840  0.1669E+03  0.1080E+03
  -4.810  0.1561E+03  0.1127E+03
  -4.780  0.1145E+03  0.1161E+03
  -4.750  0.9063E+02  0.1188E+03
  -4.720  0.8280E+02  0.1213E+03
  -4.690  0.7850E+02  0.1237E+03
  -4.660  0.7398E+02  0.1259E+03
  -4.630  0.7046E+02  0.1280E+03
  -4.600  0.5787E+02  0.1297E+03
  -4.570  0.3666E+02  0.1308E+03
  -4.540  0.3417E+02  0.1318E+03
  -4.510  0.3364E+02  0.1329E+03
  -4.480  0.2857E+02  0.1337E+03
  -4.450  0.2809E+02  0.1346E+03
  -4.420  0.2938E+02  0.1354E+03
  -4.390  0.3993E+02  0.1366E+03
  -4.360  0.5079E+02  0.1382E+03
  -4.330  0.5433E+02  0.1398E+03
  -4.300  0.6616E+02  0.1418E+03
  -4.270  0.7557E+02  0.1440E+03
  -4.240  0.7398E+02  0.1463E+03
  -4.210  0.1042E+03  0.1494E+03
  -4.180  0.1700E+03  0.1545E+03
  -4.150  0.1944E+03  0.1603E+03
  -4.120  0.1348E+03  0.1644E+03
  -4.090  0.1119E+03  0.1677E+03
  -4.060  0.1036E+03  0.1708E+03
  -4.030  0.8849E+02  0.1735E+03
  -4.000  0.7430E+02  0.1757E+03
  -3.970  0.7037E+02  0.1778E+03
  -3.940  0.6940E+02  0.1799E+03
  -3.910  0.7804E+02  0.1822E+03
  -3.880  0.8267E+02  0.1847E+03
  -3.850  0.6014E+02  0.1865E+03
  -3.820  0.4013E+02  0.1877E+03
  -3.790  0.3620E+02  0.1888E+03
  -3.760  0.3777E+02  0.1900E+03
  -3.730  0.4100E+02  0.1912E+03
  -3.700  0.4061E+02  0.1924E+03
  -3.670  0.3581E+02  0.1935E+03
  -3.640  0.3076E+02  0.1944E+03
  -3.610  0.3462E+02  0.1954E+03
  -3.580  0.4129E+02  0.1967E+03
  -3.550  0.3626E+02  0.1978E+03
  -3.520  0.3498E+02  0.1988E+03
  -3.490  0.3672E+02  0.1999E+03
  -3.460  0.4620E+02  0.2013E+03
  -3.430  0.5114E+02  0.2028E+03
  -3.400  0.4881E+02  0.2043E+03
  -3.370  0.4781E+02  0.2057E+03
  -3.340  0.4734E+02  0.2072E+03
  -3.310  0.4754E+02  0.2086E+03
  -3.280  0.4739E+02  0.2100E+03
  -3.250  0.5313E+02  0.2116E+03
  -3.220  0.5157E+02  0.2131E+03
  -3.190  0.5104E+02  0.2147E+03
  -3.160  0.4533E+02  0.2160E+03
  -3.130  0.4084E+02  0.2173E+03
  -3.100  0.4620E+02  0.2186E+03
  -3.070  0.5834E+02  0.2204E+03
  -3.040  0.7255E+02  0.2226E+03
  -3.010  0.7496E+02  0.2248E+03
  -2.980  0.7415E+02  0.2270E+03
  -2.950  0.7909E+02  0.2294E+03
  -2.920  0.8248E+02  0.2319E+03
  -2.890  0.8730E+02  0.2345E+03
  -2.860  0.9936E+02  0.2375E+03
  -2.830  0.1134E+03  0.2409E+03
  -2.800  0.1193E+03  0.2445E+03
  -2.770  0.1137E+03  0.2479E+03
  -2.740  0.1047E+03  0.2510E+03
  -2.710  0.9885E+02  0.2540E+03
  -2.680  0.8646E+02  0.2566E+03
  -2.650  0.8209E+02  0.2590E+03
  -2.620  0.8277E+02  0.2615E+03
  -2.590  0.6520E+02  0.2635E+03
  -2.560  0.5610E+02  0.2652E+03
  -2.530  0.5397E+02  0.2668E+03
  -2.500  0.4560E+02  0.2682E+03
  -2.470  0.5678E+02  0.2699E+03
  -2.440  0.6343E+02  0.2718E+03
  -2.410  0.5060E+02  0.2733E+03
  -2.380  0.4858E+02  0.2747E+03
  -2.350  0.4959E+02  0.2762E+03
  -2.320  0.4961E+02  0.2777E+03
  -2.290  0.5043E+02  0.2792E+03
  -2.260  0.4944E+02  0.2807E+03
  -2.230  0.4926E+02  0.2822E+03
  -2.200  0.5277E+02  0.2838E+03
  -2.170  0.5565E+02  0.2854E+03
  -2.140  0.5731E+02  0.2872E+03
  -2.110  0.7143E+02  0.2893E+03
  -2.080  0.7944E+02  0.2917E+03
  -2.050  0.6903E+02  0.2938E+03
  -2.020  0.5400E+02  0.2954E+03
  -1.990  0.4692E+02  0.2968E+03
  -1.960  0.4727E+02  0.2982E+03
  -1.930  0.5690E+02  0.2999E+03
  -1.900  0.6087E+02  0.3017E+03
  -1.870  0.7100E+02  0.3039E+03
  -1.840  0.8202E+02  0.3063E+03
  -1.810  0.8640E+02  0.3089E+03
  -1.780  0.7641E+02  0.3112E+03
  -1.750  0.7105E+02  0.3133E+03
  -1.720  0.7719E+02  0.3157E+03
  -1.690  0.6689E+02  0.3177E+03
  -1.660  0.6200E+02  0.3195E+03
  -1.630  0.6771E+02  0.3216E+03
  -1.600  0.6712E+02  0.3236E+03
  -1.570  0.6299E+02  0.3255E+03
  -1.540  0.6551E+02  0.3274E+03
  -1.510  0.6878E+02  0.3295E+03
  -1.480  0.6550E+02  0.3315E+03
  -1.450  0.6606E+02  0.3334E+03
  -1.420  0.6541E+02  0.3354E+03
  -1.390  0.5074E+02  0.3369E+03
  -1.360  0.4118E+02  0.3382E+03
  -1.330  0.4122E+02  0.3394E+03
  -1.300  0.4391E+02  0.3407E+03
  -1.270  0.3601E+02  0.3418E+03
  -1.240  0.2972E+02  0.3427E+03
  -1.210  0.2964E+02  0.3436E+03
  -1.180  0.3317E+02  0.3446E+03
  -1.150  0.3137E+02  0.3455E+03
  -1.120  0.3003E+02  0.3464E+03
  -1.090  0.3404E+02  0.3474E+03
  -1.060  0.3710E+02  0.3485E+03
  -1.030  0.3942E+02  0.3497E+03
  -1.000  0.4465E+02  0.3511E+03
  -0.970  0.4168E+02  0.3523E+03
  -0.940  0.2964E+02  0.3532E+03
  -0.910  0.1293E+02  0.3536E+03
  -0.880  0.7982E+01  0.3538E+03
  -0.850  0.4980E+01  0.3540E+03
  -0.820  0.7514E+00  0.3540E+03
  -0.790  0.1844E-01  0.3540E+03
  -0.760  0.6630E-04  0.3540E+03
  -0.730  0.3367E-07  0.3540E+03
  -0.700  0.2375E-11  0.3540E+03
  -0.670  0.2308E-16  0.3540E+03
  -0.640  0.3073E-22  0.3540E+03
  -0.610  0.5594E-29  0.3540E+03
  -0.580  0.1388E-36  0.3540E+03
  -0.550  0.4695E-45  0.3540E+03
  -0.520  0.2160E-54  0.3540E+03
  -0.490  0.1352E-64  0.3540E+03
  -0.460  0.1149E-75  0.3540E+03
  -0.430  0.2603E-82  0.3540E+03
  -0.400  0.2603E-82  0.3540E+03
  -0.370  0.2603E-82  0.3540E+03
  -0.340  0.2603E-82  0.3540E+03
  -0.310  0.2603E-82  0.3540E+03
  -0.280  0.2603E-82  0.3540E+03
  -0.250  0.2603E-82  0.3540E+03
  -0.220  0.2603E-82  0.3540E+03
  -0.190  0.2603E-82  0.3540E+03
  -0.160  0.2603E-82  0.3540E+03
  -0.130  0.2603E-82  0.3540E+03
  -0.100  0.2603E-82  0.3540E+03
  -0.070  0.2603E-82  0.3540E+03
  -0.040  0.2603E-82  0.3540E+03
  -0.010  0.2603E-82  0.3540E+03
   0.020  0.2603E-82  0.3540E+03
   0.050  0.2603E-82  0.3540E+03
   0.080  0.2603E-82  0.3540E+03
   0.110  0.2603E-82  0.3540E+03
   0.140  0.2603E-82  0.3540E+03
   0.170  0.2603E-82  0.3540E+03
   0.200  0.2603E-82  0.3540E+03
   0.230  0.2603E-82  0.3540E+03
   0.260  0.2603E-82  0.3540E+03
   0.290  0.3873E-80  0.3540E+03
   0.320  0.9649E-69  0.3540E+03
   0.350  0.3297E-58  0.3540E+03
   0.380  0.1537E-48  0.3540E+03
   0.410  0.9794E-40  0.3540E+03
   0.440  0.8547E-32  0.3540E+03
   0.470  0.1024E-24  0.3540E+03
   0.500  0.1689E-18  0.3540E+03
   0.530  0.3849E-13  0.3540E+03
   0.560  0.1217E-08  0.3540E+03
   0.590  0.5368E-05  0.3540E+03
   0.620  0.3346E-02  0.3540E+03
   0.650  0.3018E+00  0.3540E+03
   0.680  0.4184E+01  0.3541E+03
   0.710  0.1068E+02  0.3545E+03
   0.740  0.8955E+01  0.3547E+03
   0.770  0.6568E+01  0.3549E+03
   0.800  0.6464E+01  0.3551E+03
   0.830  0.9615E+01  0.3554E+03
   0.860  0.1417E+02  0.3558E+03
   0.890  0.2465E+02  0.3566E+03
   0.920  0.3245E+02  0.3575E+03
   0.950  0.2507E+02  0.3583E+03
   0.980  0.2618E+02  0.3591E+03
   1.010  0.4827E+02  0.3605E+03
   1.040  0.7194E+02  0.3627E+03
   1.070  0.8210E+02  0.3651E+03
   1.100  0.9585E+02  0.3680E+03
   1.130  0.1020E+03  0.3711E+03
   1.160  0.1149E+03  0.3745E+03
   1.190  0.1398E+03  0.3787E+03
   1.220  0.1801E+03  0.3841E+03
   1.250  0.2145E+03  0.3906E+03
   1.280  0.1681E+03  0.3956E+03
   1.310  0.9208E+02  0.3984E+03
   1.340  0.4231E+02  0.3996E+03
   1.370  0.3354E+02  0.4006E+03
   1.400  0.4797E+02  0.4021E+03
   1.430  0.7322E+02  0.4043E+03
   1.460  0.1045E+03  0.4074E+03
   1.490  0.1308E+03  0.4113E+03
   1.520  0.1329E+03  0.4153E+03
   1.550  0.1381E+03  0.4195E+03
   1.580  0.1565E+03  0.4242E+03
   1.610  0.1657E+03  0.4291E+03
   1.640  0.1452E+03  0.4335E+03
   1.670  0.1230E+03  0.4372E+03
   1.700  0.1125E+03  0.4406E+03
   1.730  0.1017E+03  0.4436E+03
   1.760  0.1057E+03  0.4468E+03
   1.790  0.9719E+02  0.4497E+03
   1.820  0.8107E+02  0.4521E+03
   1.850  0.8888E+02  0.4548E+03
   1.880  0.8780E+02  0.4574E+03
   1.910  0.6547E+02  0.4594E+03
   1.940  0.5707E+02  0.4611E+03
   1.970  0.5706E+02  0.4628E+03
   2.000  0.5928E+02  0.4646E+03
   2.030  0.6203E+02  0.4665E+03
   2.060  0.6544E+02  0.4684E+03
   2.090  0.6335E+02  0.4703E+03
   2.120  0.7004E+02  0.4724E+03
   2.150  0.8096E+02  0.4748E+03
   2.180  0.8788E+02  0.4775E+03
   2.210  0.8358E+02  0.4800E+03
   2.240  0.7439E+02  0.4822E+03
   2.270  0.7126E+02  0.4844E+03
   2.300  0.6229E+02  0.4862E+03
   2.330  0.5498E+02  0.4879E+03
   2.360  0.5543E+02  0.4895E+03
   2.390  0.5772E+02  0.4913E+03
   2.420  0.5470E+02  0.4929E+03
   2.450  0.5007E+02  0.4944E+03
   2.480  0.5377E+02  0.4960E+03
   2.510  0.5729E+02  0.4977E+03
   2.540  0.5413E+02  0.4994E+03
   2.570  0.4306E+02  0.5007E+03
   2.600  0.3978E+02  0.5019E+03
   2.630  0.3496E+02  0.5029E+03
   2.660  0.3044E+02  0.5038E+03
   2.690  0.2924E+02  0.5047E+03
   2.720  0.3271E+02  0.5057E+03
   2.750  0.3948E+02  0.5069E+03
   2.780  0.3748E+02  0.5080E+03
   2.810  0.3356E+02  0.5090E+03
   2.840  0.4648E+02  0.5104E+03
   2.870  0.4376E+02  0.5117E+03
   2.900  0.3147E+02  0.5126E+03
   2.930  0.3243E+02  0.5136E+03
   2.960  0.3442E+02  0.5146E+03
   2.990  0.3800E+02  0.5158E+03
   3.020  0.3295E+02  0.5168E+03
   3.050  0.3609E+02  0.5179E+03
   3.080  0.4150E+02  0.5191E+03
   3.110  0.4250E+02  0.5204E+03
   3.140  0.5044E+02  0.5219E+03
   3.170  0.5392E+02  0.5235E+03
   3.200  0.5190E+02  0.5251E+03
   3.230  0.5455E+02  0.5267E+03
   3.260  0.7343E+02  0.5289E+03
   3.290  0.9580E+02  0.5318E+03
   3.320  0.8839E+02  0.5344E+03
   3.350  0.6471E+02  0.5364E+03
   3.380  0.5410E+02  0.5380E+03
   3.410  0.5674E+02  0.5397E+03
   3.440  0.5719E+02  0.5414E+03
   3.470  0.5730E+02  0.5431E+03
   3.500  0.4883E+02  0.5446E+03
   3.530  0.2903E+02  0.5455E+03
   3.560  0.2787E+02  0.5463E+03
   3.590  0.3819E+02  0.5475E+03
   3.620  0.4081E+02  0.5487E+03
   3.650  0.2817E+02  0.5495E+03
   3.680  0.2491E+02  0.5503E+03
   3.710  0.2464E+02  0.5510E+03
   3.740  0.2293E+02  0.5517E+03
   3.770  0.2073E+02  0.5523E+03
   3.800  0.1003E+02  0.5526E+03
   3.830  0.8629E+01  0.5529E+03
   3.860  0.1519E+02  0.5533E+03
   3.890  0.1306E+02  0.5537E+03
   3.920  0.7658E+01  0.5540E+03
   3.950  0.1497E+01  0.5540E+03
   3.980  0.5071E-01  0.5540E+03
   4.010  0.2546E-03  0.5540E+03
   4.040  0.1810E-06  0.5540E+03
   4.070  0.7611E-08  0.5540E+03
   4.100  0.2792E-04  0.5540E+03
   4.130  0.1490E-01  0.5540E+03
   4.160  0.1213E+01  0.5540E+03
   4.190  0.1604E+02  0.5545E+03
   4.220  0.3566E+02  0.5556E+03
   4.250  0.1300E+02  0.5560E+03
   4.280  0.7328E+00  0.5560E+03
   4.310  0.6085E-02  0.5560E+03
   4.340  0.7225E-05  0.5560E+03
   4.370  0.3271E-06  0.5560E+03
   4.400  0.3769E-03  0.5560E+03
   4.430  0.6214E-01  0.5560E+03
   4.460  0.1530E+01  0.5560E+03
   4.490  0.6424E+01  0.5562E+03
   4.520  0.7028E+01  0.5565E+03
   4.550  0.5063E+01  0.5566E+03
   4.580  0.4155E+01  0.5567E+03
   4.610  0.3684E+01  0.5568E+03
   4.640  0.3379E+01  0.5569E+03
   4.670  0.3342E+01  0.5570E+03
   4.700  0.6694E+01  0.5572E+03
   4.730  0.2071E+02  0.5579E+03
   4.760  0.2907E+02  0.5587E+03
   4.790  0.2200E+02  0.5594E+03
   4.820  0.1565E+02  0.5599E+03
   4.850  0.1377E+02  0.5603E+03
   4.880  0.1333E+02  0.5607E+03
   4.910  0.1972E+02  0.5613E+03
   4.940  0.2427E+02  0.5620E+03
   4.970  0.2426E+02  0.5627E+03
   5.000  0.1685E+02  0.5632E+03
   5.030  0.1239E+02  0.5636E+03
   5.060  0.1619E+02  0.5641E+03
   5.090  0.1675E+02  0.5646E+03
   5.120  0.1763E+02  0.5651E+03
   5.150  0.1947E+02  0.5657E+03
   5.180  0.1868E+02  0.5663E+03
   5.210  0.1846E+02  0.5668E+03
   5.240  0.2067E+02  0.5674E+03
   5.270  0.2363E+02  0.5681E+03
   5.300  0.3262E+02  0.5691E+03
   5.330  0.3902E+02  0.5703E+03
   5.360  0.4546E+02  0.5717E+03
   5.390  0.4723E+02  0.5731E+03
   5.420  0.3818E+02  0.5742E+03
   5.450  0.3701E+02  0.5753E+03
   5.480  0.3738E+02  0.5765E+03
   5.510  0.3456E+02  0.5775E+03
   5.540  0.3378E+02  0.5785E+03
   5.570  0.4182E+02  0.5798E+03
   5.600  0.5311E+02  0.5814E+03
   5.630  0.5288E+02  0.5829E+03
   5.660  0.5682E+02  0.5846E+03
   5.690  0.5005E+02  0.5861E+03
   5.720  0.4326E+02  0.5874E+03
   5.750  0.3794E+02  0.5886E+03
   5.780  0.4403E+02  0.5899E+03
   5.810  0.5125E+02  0.5914E+03
   5.840  0.5173E+02  0.5930E+03
   5.870  0.4473E+02  0.5943E+03
   5.900  0.4226E+02  0.5956E+03
   5.930  0.4265E+02  0.5969E+03
   5.960  0.4593E+02  0.5983E+03
   5.990  0.5058E+02  0.5998E+03
   6.020  0.5393E+02  0.6014E+03
   6.050  0.6177E+02  0.6032E+03
   6.080  0.7311E+02  0.6054E+03
   6.110  0.7056E+02  0.6076E+03
   6.140  0.6329E+02  0.6095E+03
   6.170  0.5637E+02  0.6111E+03
   6.200  0.6154E+02  0.6130E+03
   6.230  0.6906E+02  0.6151E+03
   6.260  0.7303E+02  0.6173E+03
   6.290  0.7149E+02  0.6194E+03
   6.320  0.6418E+02  0.6213E+03
   6.350  0.6811E+02  0.6234E+03
   6.380  0.7401E+02  0.6256E+03
   6.410  0.6649E+02  0.6276E+03
   6.440  0.5469E+02  0.6292E+03
   6.470  0.5184E+02  0.6308E+03
   6.500  0.5805E+02  0.6325E+03
   6.530  0.6113E+02  0.6344E+03
   6.560  0.5852E+02  0.6361E+03
   6.590  0.5495E+02  0.6378E+03
   6.620  0.5473E+02  0.6394E+03
   6.650  0.5399E+02  0.6410E+03
   6.680  0.4594E+02  0.6424E+03
   6.710  0.4738E+02  0.6438E+03
   6.740  0.6049E+02  0.6456E+03
   6.770  0.6427E+02  0.6476E+03
   6.800  0.6299E+02  0.6495E+03
   6.830  0.6298E+02  0.6513E+03
   6.860  0.6569E+02  0.6533E+03
   6.890  0.6605E+02  0.6553E+03
   6.920  0.6315E+02  0.6572E+03
   6.950  0.6383E+02  0.6591E+03
   6.980  0.5832E+02  0.6609E+03
   7.010  0.6222E+02  0.6627E+03
   7.040  0.7254E+02  0.6649E+03
   7.070  0.8326E+02  0.6674E+03
   7.100  0.7990E+02  0.6698E+03
   7.130  0.7801E+02  0.6721E+03
   7.160  0.7195E+02  0.6743E+03
   7.190  0.6993E+02  0.6764E+03
   7.220  0.6494E+02  0.6783E+03
   7.250  0.6695E+02  0.6803E+03
   7.280  0.7315E+02  0.6825E+03
   7.310  0.7706E+02  0.6848E+03
   7.340  0.8481E+02  0.6874E+03
   7.370  0.9261E+02  0.6902E+03
   7.400  0.9264E+02  0.6930E+03
   7.430  0.7752E+02  0.6953E+03
   7.460  0.4333E+02  0.6966E+03
   7.490  0.1910E+02  0.6971E+03
   7.520  0.1447E+02  0.6976E+03
   7.550  0.1057E+02  0.6979E+03
   7.580  0.3123E+01  0.6980E+03
   7.610  0.1830E+00  0.6980E+03
   7.640  0.1693E-02  0.6980E+03
   7.670  0.2313E-05  0.6980E+03
   7.700  0.4521E-09  0.6980E+03
   7.730  0.1241E-13  0.6980E+03
   7.760  0.4721E-19  0.6980E+03
   7.790  0.2472E-25  0.6980E+03
   7.820  0.1771E-32  0.6980E+03
   7.850  0.1731E-40  0.6980E+03
   7.880  0.2304E-49  0.6980E+03
   7.910  0.4166E-59  0.6980E+03
   7.940  0.1023E-69  0.6980E+03
   7.970  0.3670E-81  0.6980E+03
   8.000  0.2603E-82  0.6980E+03
   8.030  0.2603E-82  0.6980E+03
   8.060  0.2603E-82  0.6980E+03
   8.090  0.2603E-82  0.6980E+03
   8.120  0.2603E-82  0.6980E+03
   8.150  0.2603E-82  0.6980E+03
   8.180  0.2603E-82  0.6980E+03
   8.210  0.2603E-82  0.6980E+03
   8.240  0.2603E-82  0.6980E+03
   8.270  0.2603E-82  0.6980E+03
   8.300  0.2603E-82  0.6980E+03
   8.330  0.2603E-82  0.6980E+03
   8.360  0.2603E-82  0.6980E+03
   8.390  0.2603E-82  0.6980E+03
   8.420  0.2603E-82  0.6980E+03
   8.450  0.2603E-82  0.6980E+03
   8.480  0.2603E-82  0.6980E+03
   8.510  0.2603E-82  0.6980E+03
   8.540  0.2603E-82  0.6980E+03
   8.570  0.2603E-82  0.6980E+03
   8.600  0.2603E-82  0.6980E+03
   8.630  0.2603E-82  0.6980E+03
   8.660  0.2603E-82  0.6980E+03
   8.690  0.2603E-82  0.6980E+03
   8.720  0.2603E-82  0.6980E+03
   8.750  0.2603E-82  0.6980E+03
   8.780  0.2603E-82  0.6980E+03
   8.810  0.2603E-82  0.6980E+03
   8.840  0.2603E-82  0.6980E+03
   8.870  0.2603E-82  0.6980E+03
   8.900  0.2603E-82  0.6980E+03
   8.930  0.2603E-82  0.6980E+03
   8.960  0.2603E-82  0.6980E+03
   8.990  0.2603E-82  0.6980E+03
   9.020  0.2603E-82  0.6980E+03
   9.050  0.2603E-82  0.6980E+03
   9.080  0.2603E-82  0.6980E+03
   9.110  0.2603E-82  0.6980E+03
   9.140  0.2603E-82  0.6980E+03
   9.170  0.2603E-82  0.6980E+03
   9.200  0.2603E-82  0.6980E+03
   9.230  0.2603E-82  0.6980E+03
   9.260  0.2603E-82  0.6980E+03
   9.290  0.2603E-82  0.6980E+03
   9.320  0.2603E-82  0.6980E+03
   9.350  0.2603E-82  0.6980E+03
   9.380  0.2603E-82  0.6980E+03
   9.410  0.2603E-82  0.6980E+03
   9.440  0.2603E-82  0.6980E+03
   9.470  0.2603E-82  0.6980E+03
