# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -10.00000000         84.88857058
         -9.98998999         75.00984489
         -9.97997998        111.22750846
         -9.96996997         64.44288291
         -9.95995996        121.23208450
         -9.94994995          6.63541897
         -9.93993994         91.60704155
         -9.92992993         68.11255409
         -9.91991992         11.47701836
         -9.90990991         28.28779446
         -9.89989990         44.78316829
         -9.88988989         71.54854544
         -9.87987988         47.67637385
         -9.86986987         40.33425794
         -9.85985986         32.99214203
         -9.84984985         56.75299612
         -9.83983984         30.14985200
         -9.82982983         34.36316904
         -9.81981982         81.40512190
         -9.80980981         86.30066091
         -9.79979980         26.03708728
         -9.78978979         33.92036220
         -9.77977978         63.89172259
         -9.76976977         62.07512791
         -9.75975976         62.33657902
         -9.74974975         31.46508301
         -9.73973974         18.75852847
         -9.72972973         14.25642013
         -9.71971972         13.36505971
         -9.70970971         12.82445415
         -9.69969970         13.62900505
         -9.68968969         14.43355594
         -9.67967968         33.39006626
         -9.66966967         29.66639154
         -9.65965966         33.13336884
         -9.64964965         36.60034614
         -9.63963964         21.61101302
         -9.62962963         24.27343942
         -9.61961962         35.52461482
         -9.60960961         56.15556637
         -9.59959960         18.60554157
         -9.58958959         12.28353881
         -9.57957958         14.16524202
         -9.56956957         16.44119715
         -9.55955956         26.63664679
         -9.54954955         73.07502209
         -9.53953954         29.41588363
         -9.52952953         13.55608143
         -9.51951952          8.18234513
         -9.50950951          2.80860883
         -9.49949950         13.62997707
         -9.48948949         80.60874753
         -9.47947948         55.51959039
         -9.46946947          3.83804261
         -9.45945946          4.00914328
         -9.44944945          4.18024395
         -9.43943944          4.35134462
         -9.42942943          4.52244529
         -9.41941942          4.69354596
         -9.40940941          4.86464663
         -9.39939940          5.03574730
         -9.38938939         13.88920687
         -9.37937938         24.68914403
         -9.36936937         25.27834902
         -9.35935936         27.11748316
         -9.34934935         26.96474825
         -9.33933934         26.09506983
         -9.32932933         25.22539141
         -9.31931932         29.99829998
         -9.30930931         36.97218652
