#  aims_uuid : 265F6249-5171-41B5-A56A-F72401646668                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.83879438        0.05622003        0.74792263        0.03107958        0.00357214
       -9.98998999        1.01143698        0.03282663        0.93906206        0.03615808        0.00339022
       -9.97997998        1.51726594        0.03057091        1.42417259        0.05754100        0.00498144
       -9.96996997        0.72326409        0.01693487        0.66757504        0.03611451        0.00263967
       -9.95995996        1.41117751        0.05160573        1.31016539        0.04544103        0.00396537
       -9.94994995        0.06524006        0.00175292        0.05894582        0.00416297        0.00037835
       -9.93993994        1.06067850        0.00882341        0.99252229        0.05504163        0.00429117
       -9.92992993        0.93404707        0.00915625        0.88192873        0.03982445        0.00313763
       -9.91991992        0.16073163        0.00306821        0.15445823        0.00263756        0.00056763
       -9.90990991        0.34069204        0.00940900        0.31783254        0.01217589        0.00127460
       -9.89989990        0.44972720        0.01499929        0.41039424        0.02240232        0.00193135
       -9.88988989        0.66811052        0.02573514        0.60286668        0.03648853        0.00302018
       -9.87987988        0.46242827        0.01745116        0.42157729        0.02166189        0.00173793
       -9.86986987        0.39543016        0.01301761        0.36464991        0.01653683        0.00122580
       -9.85985986        0.40738648        0.01196822        0.37801256        0.01633941        0.00106629
       -9.84984985        0.77693497        0.02559555        0.71918353        0.03030641        0.00184949
       -9.83983984        0.41323096        0.00794672        0.39304899        0.01096726        0.00126799
       -9.82982983        0.52752515        0.01720578        0.49228449        0.01641080        0.00162409
       -9.81981982        1.26121328        0.02629360        1.20605695        0.02585242        0.00301031
       -9.80980981        1.72382451        0.02817465        1.66816453        0.02365389        0.00383144
       -9.79979980        0.39898148        0.01264126        0.38078444        0.00413145        0.00142432
       -9.78978979        0.40470694        0.01237364        0.38230430        0.00866149        0.00136752
       -9.77977978        1.27148179        0.01599974        1.23863409        0.01296039        0.00388758
       -9.76976977        1.46100938        0.01630471        1.42887762        0.01187106        0.00395599
       -9.75975976        1.33016560        0.02140788        1.29754718        0.00751912        0.00369141
       -9.74974975        0.45847768        0.00917262        0.44212752        0.00544012        0.00173740
       -9.73973974        0.25883229        0.00351410        0.25074830        0.00350815        0.00106174
       -9.72972973        0.20258412        0.00269091        0.19643089        0.00266652        0.00079580
       -9.71971972        0.19133902        0.00257915        0.18551425        0.00250538        0.00074024
       -9.70970971        0.18582845        0.00250304        0.18016856        0.00246374        0.00069312
       -9.69969970        0.20243318        0.00262005        0.19629369        0.00283378        0.00068566
       -9.68968969        0.21792164        0.00272505        0.21137418        0.00312723        0.00069519
       -9.67967968        0.31838463        0.00360375        0.30561949        0.00767754        0.00148385
       -9.66966967        0.31199711        0.00363204        0.30023878        0.00682283        0.00130345
       -9.65965966        0.34487419        0.00413454        0.33160651        0.00767231        0.00146084
       -9.64964965        0.38043797        0.00483652        0.36555217        0.00840348        0.00164580
       -9.63963964        0.14006865        0.00266815        0.13096889        0.00557087        0.00086075
       -9.62962963        0.17221501        0.00373619        0.16125784        0.00623157        0.00098941
       -9.61961962        0.23710533        0.00525738        0.22203134        0.00824503        0.00157158
       -9.60960961        0.46414334        0.01486564        0.43560570        0.01094832        0.00272368
       -9.59959960        0.15724451        0.00358969        0.14923538        0.00359956        0.00081987
       -9.58958959        0.09897497        0.00132182        0.09421010        0.00296767        0.00047539
       -9.57957958        0.11805255        0.00212249        0.11211080        0.00324193        0.00057733
       -9.56956957        0.14059079        0.00322053        0.13308184        0.00358168        0.00070674
       -9.55955956        0.24790812        0.00600891        0.23554872        0.00513916        0.00121132
       -9.54954955        0.79728106        0.01743334        0.76291862        0.01265648        0.00427263
       -9.53953954        0.28055185        0.01093784        0.26239502        0.00572544        0.00149354
       -9.52952953        0.12138381        0.00482245        0.11355040        0.00237827        0.00063268
