# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -5.197425 eV
#    Energy (eV)      DOS 
         -4.80257531         80.72863645
         -4.79256530         91.13454697
         -4.78255529         95.52231031
         -4.77254528        166.49982663
         -4.76253527        186.04308742
         -4.75252526        164.23762434
         -4.74251525        129.63241413
         -4.73250524        109.07077140
         -4.72249523         98.33300484
         -4.71248522        157.48944451
         -4.70247521         37.71201671
         -4.69246520         56.32551728
         -4.68245519        180.67492532
         -4.67244518        119.06097270
         -4.66243517         81.53973037
         -4.65242516         36.52636556
         -4.64241515         61.28420437
         -4.63240514         73.91731206
         -4.62239513         86.55041975
         -4.61238512         99.18352744
         -4.60237511        111.81663513
         -4.59236510        124.45991802
         -4.58235509        117.69189954
         -4.57234508        142.11421765
         -4.56233507         35.31141988
         -4.55232506         22.77529905
         -4.54231505         50.40233001
         -4.53230504         60.69675274
         -4.52229503         70.99117548
         -4.51228502         81.28559822
         -4.50227501         94.12203590
         -4.49226500         57.61066929
         -4.48225499         45.20916135
         -4.47224498         32.80765341
         -4.46223497         20.40614547
         -4.45222496         25.34301421
         -4.44221495         32.30676169
         -4.43220494         19.62155888
         -4.42219493         21.57566778
         -4.41218492         23.52977668
         -4.40217491         25.48388558
         -4.39216490         27.43799448
         -4.38215489         29.39210337
         -4.37214488         31.34621227
         -4.36213487         46.95841136
         -4.35212486         58.84104472
         -4.34211485         70.72367808
         -4.33210484         28.14102455
         -4.32209483         31.38299823
         -4.31208482         26.81176707
         -4.30207481         21.99943491
         -4.29206480         34.14802273
         -4.28205479         32.30509363
         -4.27204478         31.28199805
         -4.26203477         30.25890247
         -4.25202476         29.23580689
         -4.24201475         28.21271131
         -4.23200474         39.79617034
         -4.22199473         70.43844039
         -4.21198472        101.08071044
         -4.20197471         62.96707525
         -4.19196470         60.52822214
         -4.18195469         58.08936902
         -4.17194468         57.25885266
         -4.16193467         56.64350722
         -4.15192466         56.02816179
         -4.14191465         49.01877719
         -4.13190464         91.12843614
         -4.12189463        239.53610732
         -4.11188462        146.25940691
         -4.10187461         94.15513992
         -4.09186460         40.89846005
         -4.08185459         61.89245410
         -4.07184458        846.18906340
         -4.06183457        170.25293480
         -4.05182456        126.62797774
         -4.04181455          8.56236782
         -4.03180454        573.26856402
         -4.02179453        349.57177311
         -4.01178452         91.29266202
         -4.00177451         61.66829100
         -3.99176450         52.83322753
         -3.98175449         39.88144647
         -3.97174448         26.92966542
         -3.96173447         26.47450131
         -3.95172446         48.67867596
         -3.94171445         78.19570608
         -3.93170444         65.13752536
         -3.92169443         95.37757160
         -3.91168442        128.79467209
         -3.90167441         72.45860379
         -3.89166440         70.03054224
         -3.88165439         58.88881274
         -3.87164438         53.95313363
         -3.86163437         49.01745452
         -3.85162436         44.08177542
         -3.84161435         40.00601172
         -3.83160434         37.37711219
         -3.82159433         34.74821267
         -3.81158432         33.74871574
         -3.80157431         34.09926620
         -3.79156430          4.50201654
         -3.78155429         24.55407009
         -3.77154428         44.60612364
         -3.76153427         30.07594014
         -3.75152426         33.56707543
         -3.74151425         37.05821071
         -3.73150424         21.66566346
         -3.72149423         20.76256083
         -3.71148422         19.85945819
         -3.70147421         18.95635555
         -3.69146420         18.05325291
         -3.68145419         13.22335393
         -3.67144418         12.49815661
         -3.66143417         11.77295929
         -3.65142416         11.04776198
         -3.64141415         10.32256466
         -3.63140414          9.59736734
         -3.62139413          8.87217002
         -3.61138412          8.14697271
         -3.60137411         88.71119330
         -3.59136410         72.41300476
         -3.58135409         60.86781903
         -3.57134408         69.21462295
         -3.56133407         38.84064565
         -3.55132406          0.43742789
         -3.54131405          1.05181180
         -3.53130404          1.66619571
         -3.52129403         81.25830801
         -3.51128402         49.64816508
         -3.50127401         48.10372229
         -3.49126400         46.55927950
         -3.48125399         46.08729872
         -3.47124398         45.75875458
         -3.46123397         45.43021043
         -3.45122396         45.10166628
         -3.44121395         28.22989950
         -3.43120394         28.48412481
         -3.42119393         28.73835013
         -3.41118392         28.99257545
         -3.40117391         29.24680076
         -3.39116390         29.50102608
         -3.38115389         29.75525140
         -3.37114388          5.23946283
         -3.36113387         55.52090972
         -3.35112386         41.67710741
         -3.34111385         39.50680550
         -3.33110384         29.17935950
         -3.32109383         21.95057193
         -3.31108382         20.89787347
         -3.30107381         19.84517500
         -3.29106380         18.79247653
         -3.28105379         17.73977806
         -3.27104378         20.37025633
         -3.26103377         23.45424389
         -3.25102376         26.53823146
         -3.24101375         29.62221902
         -3.23100374         32.70620658
         -3.22099373         35.79019414
         -3.21098372         38.87418170
         -3.20097371         22.96789645
         -3.19096370         23.79708835
         -3.18095369         24.62628026
         -3.17094368         25.45547216
         -3.16093367         19.06202104
         -3.15092366         18.75983774
         -3.14091365         18.45765445
         -3.13090364         20.61556332
         -3.12089363         32.11933139
         -3.11088362         29.46713963
         -3.10087361         26.81494786
         -3.09086360         43.20187450
         -3.08085359         82.65810986
         -3.07084358         44.28136840
         -3.06083357         45.47887811
         -3.05082356         46.67638782
         -3.04081355         47.87389752
         -3.03080354         82.95909047
         -3.02079353        112.65702923
         -3.01078352        162.13198679
         -3.00077351        127.64376565
         -2.99076350         52.88169926
         -2.98075349         29.72365897
         -2.97074348         27.43630676
         -2.96073347         25.14895456
         -2.95072346         33.50653611
         -2.94071345         32.19050688
         -2.93070344         30.87447766
         -2.92069343         29.55844843
         -2.91068342         28.24241921
         -2.90067341         26.92638998
         -2.89066340         25.61036076
         -2.88065339         44.40353588
         -2.87064338         37.56073237
         -2.86063337         46.74199103
         -2.85062336        107.73488878
         -2.84061335         56.82304394
         -2.83060334         66.52578562
         -2.82059333         75.93442743
         -2.81058332         64.71139347
         -2.80057331         59.60413083
         -2.79056330         58.65949880
         -2.78055329         57.71486676
         -2.77054328         72.86929513
         -2.76053327         77.99745750
         -2.75052326         70.54143515
         -2.74051325         84.47247413
         -2.73050324         83.59071694
         -2.72049323         82.70895975
         -2.71048322         81.82720256
         -2.70047321         81.32034205
         -2.69046320        138.56168444
         -2.68045319        106.32838226
         -2.67044318        105.75201366
         -2.66043317        126.22091344
         -2.65042316        155.76516619
         -2.64041315        109.58855790
         -2.63040314         70.97380628
         -2.62039313        179.79123755
         -2.61038312         83.56462905
         -2.60037311         96.67925772
         -2.59036310         73.51746585
         -2.58035309         77.34187862
         -2.57034308         81.16629139
         -2.56033307         84.99070416
         -2.55032306         95.27510499
         -2.54031305         80.46823629
         -2.53030304         34.05236780
         -2.52029303         47.56544510
         -2.51028302         46.21445527
         -2.50027301        152.48644831
         -2.49026300        215.89174731
         -2.48025299        113.36654050
         -2.47024298         57.17342087
         -2.46023297          5.28986871
         -2.45022296         18.86926061
         -2.44021295         45.21719440
         -2.43020294         71.56512819
         -2.42019293         29.49812340
         -2.41018292         29.58065251
         -2.40017291         29.66318161
         -2.39016290         29.74571072
         -2.38015289         24.18775889
         -2.37014288         23.26158198
         -2.36013287         22.33540507
         -2.35012286         21.40922816
         -2.34011285         20.48305124
         -2.33010284         58.12667938
         -2.32009283        124.96264570
         -2.31008282         61.65909913
         -2.30007281         55.70864679
         -2.29006280         53.91526945
         -2.28005279         54.86020417
         -2.27004278         55.80513890
         -2.26003277         56.75007363
         -2.25002276         57.69500835
         -2.24001275         58.63994308
         -2.23000274         59.58487781
         -2.21999273         60.52981254
         -2.20998272         46.56036021
         -2.19997271         46.68798688
         -2.18996270         46.81561355
         -2.17995269         45.09432746
         -2.16994268         45.63364895
         -2.15993267         46.17297043
         -2.14992266         46.71229192
         -2.13991265         47.25161340
         -2.12990264         47.79093489
         -2.11989263         41.23207415
         -2.10988262         51.34719732
         -2.09987261         55.08803030
         -2.08986260         47.04220678
