#  aims_uuid : 3CF2332E-6643-4320-A62B-EF0CAC77DC9A                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.197425 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.80257531        1.04212739        0.03930907        0.16612483        0.82358636        0.01108362        0.00202351
       -4.79256530        1.19026832        0.04488501        0.18209090        0.94764023        0.01349982        0.00215235
       -4.78255529        1.24889397        0.05884021        0.20876075        0.96331189        0.01585748        0.00212364
       -4.77254528        2.15946912        0.10400369        0.34396800        1.68000253        0.02770003        0.00379486
       -4.76253527        2.37320479        0.13265150        0.37749853        1.81980590        0.03924418        0.00400468
       -4.75252526        2.05662584        0.14437052        0.36343423        1.51147569        0.03378787        0.00355752
       -4.74251525        1.59753614        0.12753414        0.31435596        1.12591727        0.02705318        0.00267559
       -4.73250524        1.32468800        0.13556148        0.27751671        0.88783113        0.02107215        0.00270653
       -4.72249523        1.18188465        0.13996919        0.25608962        0.76494382        0.01824998        0.00263204
       -4.71248522        1.89604029        0.31625458        0.43710886        1.11131154        0.02657750        0.00478780
       -4.70247521        0.46639688        0.01726558        0.05689863        0.38009005        0.01124244        0.00090018
       -4.69246520        0.74551615        0.09013293        0.09463368        0.54280752        0.01689293        0.00104909
       -4.68245519        2.46514510        0.52837695        0.48463059        1.41258621        0.03330386        0.00624750
       -4.67244518        1.58107120        0.39342430        0.30364236        0.85810155        0.02190113        0.00400187
       -4.66243517        1.04460979        0.26649826        0.20999183        0.54958166        0.01594182        0.00259623
       -4.65242516        0.50325145        0.12679154        0.08432292        0.28400320        0.00688376        0.00125003
       -4.64241515        0.76240009        0.13935007        0.13401791        0.47531959        0.01188244        0.00183009
       -4.63240514        0.90217123        0.14760332        0.15634251        0.58149947        0.01458185        0.00214407
       -4.62239513        1.05996303        0.16794579        0.17981093        0.69243447        0.01724199        0.00252985
       -4.61238512        1.23577551        0.20037749        0.20442315        0.80812459        0.01986285        0.00298742
       -4.60237511        1.42960865        0.24489842        0.23017919        0.92856981        0.02244444        0.00351679
       -4.59236510        1.45547463        0.23923326        0.26242866        0.92187433        0.02846978        0.00346860
       -4.58235509        1.33141434        0.17185414        0.20974997        0.91800120        0.02897987        0.00282915
       -4.57234508        1.52598171        0.16363423        0.20799385        1.11585120        0.03599857        0.00250386
       -4.56233507        0.36353548        0.05715204        0.06399242        0.23255671        0.00918938        0.00064493
       -4.55232506        0.23964155        0.02659560        0.03254052        0.17367906        0.00651225        0.00031412
       -4.54231505        0.78806057        0.12200861        0.06007193        0.59285059        0.01145717        0.00167227
       -4.53230504        0.93281688        0.13315235        0.07073194        0.71138773        0.01564060        0.00190427
       -4.52229503        1.02870896        0.13537577        0.08503624        0.78592306        0.02035978        0.00201411
       -4.51228502        1.07573681        0.12867887        0.10298484        0.81645659        0.02561472        0.00200179
       -4.50227501        1.13405488        0.11456605        0.12823301        0.85739814        0.03180250        0.00205518
       -4.49226500        0.61425779        0.07553767        0.09740962        0.42243106        0.01746683        0.00141262
       -4.48225499        0.63029714        0.06775093        0.06536659        0.48293175        0.01275452        0.00149334
       -4.47224498        0.51390205        0.04761572        0.03845796        0.41711175        0.00955224        0.00116438
       -4.46223497        0.26507252        0.01513203        0.01668371        0.22497107        0.00785998        0.00042572
       -4.45222496        0.29181608        0.02064862        0.02100921        0.24001861        0.00964520        0.00049445
       -4.44221495        0.34837689        0.03340238        0.02852892        0.27422996        0.01151531        0.00070032
       -4.43220494        0.26560857        0.02170119        0.01785378        0.21855885        0.00696220        0.00053255
       -4.42219493        0.30373614        0.02654873        0.01971256        0.24943833        0.00739338        0.00064314
       -4.41218492        0.34357629        0.03137568        0.02136447        0.28224828        0.00783092        0.00075695
       -4.40217491        0.38512903        0.03618202        0.02280949        0.31698871        0.00827482        0.00087398
       -4.39216490        0.42839436        0.04096777        0.02404763        0.35365963        0.00872509        0.00099424
       -4.38215489        0.47337227        0.04573291        0.02507888        0.39226102        0.00918173        0.00111773
       -4.37214488        0.52006278        0.05047746        0.02590325        0.43279290        0.00964473        0.00124444
       -4.36213487        0.69513435        0.05625915        0.05557033        0.57015141        0.01129446        0.00185900
       -4.35212486        0.89780861        0.07360122        0.07510729        0.73261858        0.01408744        0.00239408
       -4.34211485        1.16654319        0.11049055        0.09085767        0.94744162        0.01452501        0.00322834
       -4.33210484        0.29589695        0.00023881        0.06334803        0.22460684        0.00696774        0.00073553
       -4.32209483        0.34194364        0.00000666        0.06650600        0.26571550        0.00898009        0.00073538
       -4.31208482        0.31608401       -0.00024186        0.03214248        0.27354622        0.01016531        0.00047186
