# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -5.099416 eV
#    Energy (eV)      DOS 
         -4.90058357         43.20857632
         -4.89058357         34.31304084
         -4.88058357         25.41750536
         -4.87058357          2.57997152
         -4.86058357         14.57120365
         -4.85058357         32.33809062
         -4.84058357         23.50620820
         -4.83058357         26.66036501
         -4.82058357         29.81452181
         -4.81058357         32.96867862
         -4.80058357         28.62922836
         -4.79058357         22.71631126
         -4.78058357         16.80865728
         -4.77058357         18.59478655
         -4.76058357         27.83146811
         -4.75058357         43.17062526
         -4.74058357         45.51944667
         -4.73058357         44.64322045
         -4.72058357         43.76699422
         -4.71058357         43.88186187
         -4.70058357        165.60432290
         -4.69058357         10.65091023
         -4.68058357         12.93702616
         -4.67058357         15.97606043
         -4.66058357         19.01509471
         -4.65058357         22.05412898
         -4.64058357         24.32178779
         -4.63058357         33.83301918
         -4.62058357         43.34425056
         -4.61058357         38.72875658
         -4.60058357         79.82951764
         -4.59058357         20.27362967
         -4.58058357         33.04895046
         -4.57058357         28.65840957
         -4.56058357         28.15345672
         -4.55058357         36.02576913
         -4.54058357         43.89808153
         -4.53058357         36.30092758
         -4.52058357         36.79232458
         -4.51058357         24.82817997
         -4.50058357         22.64765104
         -4.49058357         24.92115698
         -4.48058357         27.19466292
         -4.47058357         29.46816887
         -4.46058357         11.48175805
         -4.45058357          9.69630956
         -4.44058357         22.21455542
         -4.43058357         29.59411920
         -4.42058357         35.97824154
         -4.41058357         25.77220135
         -4.40058357         37.21901980
         -4.39058357         75.39105141
         -4.38058357         71.15702712
         -4.37058357         64.14328793
         -4.36058357         15.93289939
         -4.35058357         20.39168014
         -4.34058357         32.75252924
         -4.33058357         28.29482570
         -4.32058357         33.63088248
         -4.31058357         65.02406495
         -4.30058357         11.36177438
         -4.29058357          8.51942607
         -4.28058357         19.87268660
         -4.27058357         43.49571250
         -4.26058357         33.61979464
         -4.25058357         32.37896435
         -4.24058357         32.64761809
         -4.23058357         32.91627184
         -4.22058357         13.62978358
         -4.21058357         48.39874642
         -4.20058357         35.59176793
         -4.19058357         28.10829234
         -4.18058357         20.62481675
         -4.17058357         72.71761581
         -4.16058357         63.84709333
         -4.15058357         34.58773342
         -4.14058357          9.42937793
         -4.13058357          7.60840738
         -4.12058357          5.78743683
         -4.11058357         92.57046252
         -4.10058357        111.26314411
         -4.09058357        108.06301663
         -4.08058357         65.20695394
         -4.07058357         25.21060691
         -4.06058357        105.13255798
         -4.05058357         69.59222532
         -4.04058357         57.52614575
         -4.03058357         52.00330772
         -4.02058357         60.22498142
         -4.01058357         28.43978824
         -4.00058357        149.67924928
         -3.99058357         56.97987595
         -3.98058357         62.45357361
         -3.97058357         36.33422099
         -3.96058357         56.58349742
         -3.95058357         52.63064462
         -3.94058357         54.49874003
         -3.93058357         51.95752578
         -3.92058357         62.20664626
         -3.91058357         52.77484958
         -3.90058357         50.08379765
         -3.89058357         56.12065230
         -3.88058357         80.50314884
         -3.87058357         60.16852309
         -3.86058357         74.18310684
         -3.85058357         76.87149420
         -3.84058357         61.54318849
         -3.83058357         74.65461538
         -3.82058357         75.21410174
         -3.81058357         70.80816278
         -3.80058357         49.34341009
         -3.79058357         48.81045796
         -3.78058357         83.04992515
         -3.77058357        103.09968806
         -3.76058357         54.58244899
         -3.75058357         80.88753914
         -3.74058357         93.36934809
         -3.73058357        152.41998526
         -3.72058357        130.57477937
         -3.71058357         85.26403576
         -3.70058357         79.37768095
         -3.69058357         73.00701879
         -3.68058357         99.37921468
         -3.67058357         61.01155180
         -3.66058357         52.88976582
         -3.65058357         54.73744700
         -3.64058357         70.80302711
         -3.63058357         69.01212251
         -3.62058357         68.70489841
         -3.61058357         67.53462935
         -3.60058357         65.66117471
         -3.59058357         64.95146026
         -3.58058357         63.68473237
         -3.57058357         52.40371734
         -3.56058357         43.10561211
         -3.55058357         38.91871990
         -3.54058357        108.04377526
         -3.53058357         24.57363996
         -3.52058357         67.10775770
         -3.51058357         50.73631745
         -3.50058357         31.46355500
         -3.49058357          4.95983067
         -3.48058357         68.46983783
         -3.47058357         33.34510095
         -3.46058357         65.60802894
         -3.45058357         44.13632616
         -3.44058357         52.71257917
         -3.43058357         42.24579827
         -3.42058357         52.84302444
         -3.41058357         69.75901382
         -3.40058357         71.61100530
         -3.39058357         52.48286843
         -3.38058357         29.11662566
         -3.37058357         27.78698495
         -3.36058357         34.34318542
         -3.35058357         37.12443352
         -3.34058357         44.41713011
         -3.33058357         61.65228175
         -3.32058357         59.18775030
         -3.31058357         49.63661797
         -3.30058357         52.59845418
         -3.29058357         46.02188142
         -3.28058357         57.32971089
         -3.27058357         56.03607643
         -3.26058357         54.74244196
         -3.25058357         59.39871043
         -3.24058357         48.90287485
         -3.23058357         44.85634887
         -3.22058357         35.78487777
         -3.21058357         30.91729733
         -3.20058357         30.30074486
         -3.19058357         47.90311720
         -3.18058357         41.36116631
         -3.17058357         45.17954100
         -3.16058357         98.89499664
         -3.15058357         73.49384531
         -3.14058357         50.43847509
         -3.13058357         46.38959903
         -3.12058357         49.48271392
         -3.11058357         43.29522458
         -3.10058357         38.11136950
         -3.09058357         54.18381940
         -3.08058357         41.21814481
         -3.07058357         36.36770740
         -3.06058357         28.65533857
         -3.05058357         22.65210800
         -3.04058357         18.44828684
         -3.03058357         14.32888131
         -3.02058357         45.70889668
         -3.01058357         54.34358522
         -3.00058357         39.90912504
         -2.99058357         29.71154456
         -2.98058357        135.64830840
         -2.97058357         25.29605115
         -2.96058357         46.23923056
         -2.95058357         80.20248240
         -2.94058357         45.38056267
         -2.93058357         48.98585968
         -2.92058357         41.24199954
         -2.91058357         38.85450967
         -2.90058357         41.23799493
         -2.89058357        122.36980252
         -2.88058357         76.75118180
         -2.87058357         29.94880275
         -2.86058357         37.43466308
         -2.85058357         32.96184410
         -2.84058357         39.29949040
         -2.83058357         37.49990015
         -2.82058357         75.17735595
         -2.81058357         43.33977599
         -2.80058357         33.76552278
         -2.79058357         34.57629613
         -2.78058357         73.71157060
         -2.77058357         22.29469253
         -2.76058357         25.85488684
         -2.75058357         29.41508116
         -2.74058357       1007.99661942
         -2.73058357         19.92122002
         -2.72058357          0.00000000
         -2.71058357          0.00000000
         -2.70058357          0.00000000
         -2.69058357          0.00000000
         -2.68058357          0.00000000
         -2.67058357          0.00000000
         -2.66058357          0.00000000
         -2.65058357          0.00000000
         -2.64058357          0.00000000
         -2.63058357          0.00000000
         -2.62058357          0.00000000
         -2.61058357         19.51572674
         -2.60058357         23.07359959
         -2.59058357         26.32400734
         -2.58058357         29.39938589
         -2.57058357         35.67736176
         -2.56058357         24.28769053
         -2.55058357        914.65215605
         -2.54058357         56.96220843
         -2.53058357         36.89238966
         -2.52058357          7.48638978
         -2.51058357         14.40130021
         -2.50058357         17.24429932
         -2.49058357         21.69264011
         -2.48058357         28.23333233
         -2.47058357         30.61406157
         -2.46058357         39.23114207
         -2.45058357         66.85251973
         -2.44058357         48.46618634
         -2.43058357         42.11299257
         -2.42058357         46.74479124
         -2.41058357         10.84881197
         -2.40058357         14.22520871
         -2.39058357         25.50619703
         -2.38058357         36.75959050
         -2.37058357         48.01298397
         -2.36058357         22.36316035
         -2.35058357         30.82825546
         -2.34058357         50.99176074
         -2.33058357         77.65391553
         -2.32058357         90.25289148
         -2.31058357         19.60378208
         -2.30058357         17.62528601
         -2.29058357         16.79799362
         -2.28058357         65.44957470
         -2.27058357         34.80240449
         -2.26058357         31.94816149
         -2.25058357         39.54842729
         -2.24058357         30.42276218
         -2.23058357         60.61339473
         -2.22058357        182.50308465
         -2.21058357          8.33530645
         -2.20058357         29.90572836
         -2.19058357         50.84343853
         -2.18058357         55.16770877
         -2.17058357        120.07624673
         -2.16058357         63.71457808
         -2.15058357         26.31575712
         -2.14058357         30.77818937
         -2.13058357         20.48544670
         -2.12058357         28.99400718
         -2.11058357         38.34226159
         -2.10058357         47.69051601
         -2.09058357         52.61218289
         -2.08058357         43.64194343
         -2.07058357         53.99912926
         -2.06058357         23.87182985
         -2.05058357         11.88162565
         -2.04058357        149.86452409
         -2.03058357         45.32877536
         -2.02058357         43.02825226
         -2.01058357         54.62796153
         -2.00058357         53.12161702
         -1.99058357         77.93830468
         -1.98058357         20.07931347
         -1.97058357         26.58881194
         -1.96058357         33.09831040
         -1.95058357         57.70553257
         -1.94058357         38.49866747
         -1.93058357         19.05378062
         -1.92058357         12.76600351
         -1.91058357         72.29561507
         -1.90058357         62.50450007
         -1.89058357         10.22307639
         -1.88058357          7.68501036
         -1.87058357          5.14694432
         -1.86058357         20.88429400
         -1.85058357         79.98767851
         -1.84058357         49.80933118
         -1.83058357         33.86373758
         -1.82058357         16.72589432
         -1.81058357          8.19156102
         -1.80058357          7.10179415
         -1.79058357          9.33795026
         -1.78058357         12.28226081
         -1.77058357         15.22657135
         -1.76058357         53.29296413
         -1.75058357         64.44269731
         -1.74058357         43.51523621
         -1.73058357         10.45519015
         -1.72058357         14.58073727
         -1.71058357         39.63104760
         -1.70058357         42.62621017
         -1.69058357         40.24501437
         -1.68058357         20.14877357
         -1.67058357         26.70137703
         -1.66058357         33.52948600
         -1.65058357         40.35759497
         -1.64058357         41.14771118
         -1.63058357         33.98987524
         -1.62058357          4.50522006
         -1.61058357          5.27480570
         -1.60058357          6.04439133
         -1.59058357          6.81397696
         -1.58058357         34.21953556
         -1.57058357         37.01570990
         -1.56058357         28.88080572
         -1.55058357         20.74590155
         -1.54058357          8.62257659
         -1.53058357         13.05508126
         -1.52058357         17.48758592
         -1.51058357         21.92009059
         -1.50058357         26.35259526
         -1.49058357         60.35836584
         -1.48058357         55.74644235
         -1.47058357         41.53544270
         -1.46058357         29.47170389
         -1.45058357         17.12178364
         -1.44058357         16.06045789
         -1.43058357         19.47199444
         -1.42058357         21.95786253
         -1.41058357         24.78280976
         -1.40058357         22.41413826
         -1.39058357         20.05755210
         -1.38058357         18.48873986
         -1.37058357         20.11742673
         -1.36058357         28.74079927
         -1.35058357         87.12214082
         -1.34058357         14.97747921
         -1.33058357         15.80493505
         -1.32058357         19.27684686
         -1.31058357         41.26353687
         -1.30058357         38.62898793
         -1.29058357         35.99443899
         -1.28058357          0.00000000
         -1.27058357          5.72869972
         -1.26058357          7.67099852
         -1.25058357          9.61329732
         -1.24058357         11.55559612
         -1.23058357         13.49789491
         -1.22058357         15.44019371
         -1.21058357         10.25515486
         -1.20058357          8.72321816
         -1.19058357          7.19128146
         -1.18058357          6.22646794
         -1.17058357          5.96037151
         -1.16058357          5.69427509
         -1.15058357          5.42817866
         -1.14058357          5.16208224
         -1.13058357          4.89598581
         -1.12058357          4.62988938
         -1.11058357          4.36379296
         -1.10058357          4.09769653
         -1.09058357          3.83160011
         -1.08058357          3.56550368
         -1.07058357          3.29940726
         -1.06058357          3.03331083
         -1.05058357          0.00000000
         -1.04058357          0.00000000
         -1.03058357          0.00000000
         -1.02058357          0.00000000
         -1.01058357          0.00000000
         -1.00058357          0.00000000
         -0.99058357          0.00000000
         -0.98058357          0.00000000
         -0.97058357          0.00000000
         -0.96058357          0.00000000
         -0.95058357          0.00000000
         -0.94058357          0.00000000
         -0.93058357          0.00000000
         -0.92058357          0.00000000
         -0.91058357          0.00000000
         -0.90058357          0.00000000
         -0.89058357          0.00000000
         -0.88058357          0.00000000
         -0.87058357          0.00000000
         -0.86058357          0.00000000
         -0.85058357          0.00000000
         -0.84058357          0.00000000
         -0.83058357          0.00000000
         -0.82058357          0.00000000
         -0.81058357          0.00000000
         -0.80058357          0.00000000
         -0.79058357          0.00000000
         -0.78058357          0.00000000
         -0.77058357          0.00000000
         -0.76058357          0.00000000
         -0.75058357          0.00000000
         -0.74058357          0.00000000
         -0.73058357          0.00000000
         -0.72058357          0.00000000
         -0.71058357          0.00000000
         -0.70058357          0.00000000
         -0.69058357          0.00000000
         -0.68058357          0.00000000
         -0.67058357          0.00000000
         -0.66058357          0.00000000
         -0.65058357          0.00000000
         -0.64058357          0.00000000
         -0.63058357          0.00000000
         -0.62058357          0.00000000
         -0.61058357          0.00000000
         -0.60058357          0.00000000
         -0.59058357          0.00000000
         -0.58058357          0.00000000
         -0.57058357          0.00000000
         -0.56058357          0.00000000
         -0.55058357          0.00000000
         -0.54058357          0.00000000
         -0.53058357          0.00000000
         -0.52058357          0.00000000
         -0.51058357          0.00000000
         -0.50058357          0.00000000
         -0.49058357          0.00000000
         -0.48058357          0.00000000
         -0.47058357          0.00000000
         -0.46058357          0.00000000
         -0.45058357          0.00000000
         -0.44058357          0.00000000
         -0.43058357          0.00000000
         -0.42058357          0.00000000
         -0.41058357          0.00000000
         -0.40058357          0.00000000
         -0.39058357          0.00000000
         -0.38058357          0.00000000
         -0.37058357          0.00000000
         -0.36058357          0.00000000
         -0.35058357          0.00000000
         -0.34058357          0.00000000
         -0.33058357          0.00000000
         -0.32058357          0.00000000
         -0.31058357          0.00000000
         -0.30058357          0.00000000
         -0.29058357          0.00000000
         -0.28058357          0.00000000
         -0.27058357          0.00000000
         -0.26058357          0.00000000
         -0.25058357          0.00000000
         -0.24058357          0.00000000
         -0.23058357          0.00000000
         -0.22058357          0.00000000
         -0.21058357          0.00000000
         -0.20058357          0.00000000
         -0.19058357          0.00000000
         -0.18058357          0.00000000
         -0.17058357          0.00000000
         -0.16058357          0.00000000
         -0.15058357          0.00000000
         -0.14058357          0.00000000
         -0.13058357          0.00000000
         -0.12058357          0.00000000
         -0.11058357          0.00000000
         -0.10058357          0.00000000
         -0.09058357          0.00000000
         -0.08058357          0.00000000
         -0.07058357          0.00000000
         -0.06058357          0.00000000
         -0.05058357          0.00000000
         -0.04058357          0.00000000
         -0.03058357          0.00000000
         -0.02058357          0.00000000
         -0.01058357          0.00000000
         -0.00058357          0.00000000
          0.00941643          0.00000000
          0.01941643          0.00000000
          0.02941643          0.00000000
          0.03941643          0.00000000
          0.04941643          0.00000000
          0.05941643          0.00000000
          0.06941643          0.00000000
          0.07941643          0.00000000
          0.08941643          0.00000000
          0.09941643          0.00000000
          0.10941643          0.00000000
          0.11941643          0.00000000
          0.12941643          0.00000000
          0.13941643          0.00000000
          0.14941643          0.00000000
          0.15941643          0.00000000
          0.16941643          0.00000000
          0.17941643          0.00000000
          0.18941643          0.00000000
          0.19941643          0.00000000
          0.20941643          0.00000000
